stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,58.28,1153.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,222.24,4693.2,0,10.26,0,0,0,0,0,0,0,0,0,18.24,0,0,0,0,0,0,0,0,0,0,0,83.48,9.37,0,0,51.41,0,42.58,0,0,0,0,0,0,0,0,0,0
  7-9,243.75,267.61,0,202.67,0,0,0,423.85,0,0,0,0,0,173.9,0,0,0,0,0,0,0,0,0,0,0,5530.58,189.92,0,0,2490.23,0,0,0,13.28,0,0,0,0,0,0,0,0
 10-12,3.8,79.26,0,139.59,0,7.16,0,295.21,0,0,0,0,0,39.73,0,0,0,0,0,0,0,0,0,0,0,3095.63,162.42,0,0,1533.96,0,0,8.43,205.19,0,23.64,21.05,0,0,0,0,0
 14-21,0,0,1.93,3.79,35.41,10.04,0,26.4,0,0,0,27.92,12.31,0,0,0,0,0.87,0,0,2.23,39.01,0,0,70.96,796.54,11.62,2.41,1.28,10.06,0,0,117.59,4.63,0.92,185.44,340.59,0,0,2.4,0,0.91
 24-34,0.88,0,3.2,2.03,16.86,1.47,0,147.64,0,0.75,3.93,29.54,1.3,0,0.76,0,2.83,3.68,0,4.01,20.67,103.46,0,0.82,48.91,2582.2,0.62,23.26,5.87,1,0,9.46,0,0,0.85,14.71,623.2,0,0,13.84,0,18.5
 36-46,0,0,0.98,0,3.64,0.92,0,340.03,10.3,0.56,0.74,110.87,0,0,2.66,0,0,1.33,1.47,0,2.39,74.38,0,2.64,22.92,3699.45,0,12.92,3.61,0,0,11.73,1.39,2.89,3.54,0,706.47,0,0,2.77,0,3.57
 48-58,0,0,0,0,31.01,7.56,0,855.58,16.44,9.67,8.63,157.02,1.26,0,5.13,1.17,1.35,14.2,0,8.37,0,121.15,0,4.41,28.21,4727.9,1.01,13.57,4.84,0,0,6.02,2.68,0.73,0.44,0,698.4,0,0.61,4.26,0.72,10.53
 60-70,0,0,0,0,8.1,0,0,1781.97,11.95,10.38,2.91,212.05,3.41,0,0,2.34,1.48,6.38,0,4.33,0,115.4,0,8.7,4.92,5553.81,0,5.57,3.13,0,0.96,7.05,0,1.1,1.91,0,686.46,0,1.47,2.92,0,16.89
 72-82,0,0,1.65,0,26.18,3.38,0,2477.09,12.7,0,5.36,132.15,1.71,0,0.66,2.95,3.61,0.75,1.22,2.72,0,101.48,0,0.49,8.22,6423.65,0,17.75,0,0,3.63,4.07,0,0,0,0,426.3,0.62,4.76,6.9,1.5,28.88
 84-94,0,0,2.14,0,29.07,8.99,0,1851.09,11.72,3.38,0.82,175.12,2,0,0,0.62,6.75,3.99,0,1.53,8,113.52,0,3.42,12.8,4449.35,0,10.95,2.79,0,0,9.91,0,0,8.59,0,309.72,1.79,2.77,3.58,7.42,0
 96-106,0,0,0,0,14.21,24.08,0,1910.05,11.75,1.04,0,113.34,7.8,0,4.48,2.64,3.4,0,1.66,0,0,63.95,3.31,2.86,5.32,3985.65,0,11.5,0,0,0,23.46,0,0,0.62,0,127.43,1.26,2.06,8.76,1.02,8.09
108-118,0,0,0,0,31.5,2.66,0,1685.07,4.87,0,0.93,136.5,0.63,0,2.05,0.64,7.08,0,1.18,9.23,0.47,69.21,1.08,0.94,8.29,4319.2,0,12.57,0.6,0,0,6.58,0,1.48,4.36,0,99.5,6.06,0,4.09,3.93,13.27
120,0,0,0,0,85.68,8.88,1.8,2046.89,36.65,0,15.1,315.59,0,5.2,0,10.44,5.61,8.35,0,3.84,1.51,78.43,0,0,28.91,8500.11,0,17.81,0,0,0,6.66,0,0,0,0,212.04,0,0,4.24,0,0
