stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,12.81,1377.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514.5,0,0,0,0,0,0,0,0,0,0,0
  5-6,13.95,402.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.44,0,0,0,10.37,0,2594.28,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,5.96,0,0,0,0,43.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.88,0,0,0,45.45,0,832.55,14.4,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,5.07,0,0,12.1,0,0,0,0,0,3.97,0,0,0,0,0,0,0,0,0,0,0,231.44,16.78,0,0,118.53,0,370.15,0,0,24.86,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,45.62,0,0,0,0,0,0,2.66,41.51,0,0,220.74,0,2.33,0,0,0.92,33.11,0,0,58.2,1.04,14.83,0,0,0,2042.67,0,1.85,0,0,1.65,4.95,0,0,0,0,0
 24-34,0,0,0,0.59,59.12,0.67,8.15,0,3.89,0,3.37,12.4,30.75,2.16,3,502.95,0,17.89,0,0.69,14.29,109.82,0,11.21,458.3,6.39,171.73,18.48,0,0,2545.04,0,0,8.13,0,2.8,49.02,0,0,3.35,0,0
 36-46,0,0,0,0,35.48,0,11.07,3.87,24.32,0,2.46,7.44,9.32,0,0,196.62,0,15.67,0,0,19.03,66.26,0,2.9,456.96,0,171.53,0.61,0,0,2572.65,0,0,0,0,0,47.56,0,0,5.92,0,0.57
 48-58,0,0,0,0,49.26,0,28.1,0,41.94,3.52,7,1.6,22.3,0,0,85.31,0,15.27,0,0,8.94,49.19,0,2.09,295.98,1.6,124.04,3.61,0,0,1857.42,0,0,0,0,0,38.79,0,0,3.61,0,0
 60-70,0,0,0,0,108.11,0,51.07,0,24.02,0,8.35,0,13.37,0,0,54.09,0,22.6,0,0,10.54,38.53,1.92,0,230.14,0,89.14,5.72,0,0,1639.5,0,0,0,0,0,50.86,12.45,0,0,0,4.44
 72-82,0,0,0,0,234.52,1.26,44.94,0,33.29,0,6.58,27.85,2.85,0,0,145.66,0,30.96,2.73,0,17.47,92.54,3.31,0,394.76,0,171.66,2.18,0,0,1412.88,0,0,0,1.5,0,35.99,105.93,0.76,4.16,0,14.46
 84-94,0,0,0,0,563.3,0,50.45,0.69,101.73,0.89,10.06,58.67,8.31,0,7.5,227.28,0,28.28,5.29,0,6.3,78.55,0,0,274.95,0.65,202.56,1.25,0,0,3189.72,0,0,0,0,0,16.27,269.13,0,0.63,3.33,0
 96-106,0,0,0.8,1.07,883.53,7.57,99.28,0,166.78,0,26.18,126.27,3.18,0,5.3,299.4,0,66.56,14.81,2.28,38.58,102.74,11.71,0.78,314.56,0,355.86,1.73,0,0,3250.58,0,0,0,0.69,0,10.69,378.18,0.71,0.61,6.63,0
108-118,0,0,0,0,817.65,1.01,39.63,2.54,199.05,2,14.24,102.34,0,0,7.64,241.8,0,42.05,3.27,0,27.53,82.1,3.57,3.34,307.77,0,264.56,0.64,0,1.32,2437.47,0,0,0,0.49,0,14.17,340.16,2.15,0.79,4.01,0
120,0,0,0,0,617.02,3.49,63.32,0,108.88,0,3.25,67.88,0,0,2.32,121.15,2.83,20.33,1.05,0,17.22,64.3,0,0,260.39,0,126.86,0,0,0,1361.89,0,0,0,0,0,13.33,124.29,0,0,16.8,0
