stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,23.16,1198.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.78,0,0,0,0,0,0,0,0,0,0
  5-6,90.97,948.94,0,8.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.76,0,0,0,0,0,22.83,0,0,0,0,0,0,0,0,0,0
  7-9,0,6.96,0,20.46,0,0,0,10.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.47,12.91,0,0,54.02,0,0,11.62,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,9.29,0,0,0,16.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.02,10.22,0,0,31.47,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,4.2,21.37,2.61,0,1.02,0,0,0,2.09,0,0,0,0,1.71,0,0,0,0,11.67,0,0,12.74,24.33,0,0,2.11,1.03,0,0,0.86,9.96,6.75,3.8,16.8,0,0,0,0,0
 24-34,0,0,0.67,0.6,30.57,11.69,0,15.32,0,1.33,0.61,3.33,0,0,0.79,5.93,5.92,1.94,0.64,13.05,0,30.88,0,0,18.95,79.17,2.93,0.98,7.65,0,0,72.01,0,5.13,1.59,2.06,12.76,0,0,17.9,0,8
 36-46,0,0,0,0,47.38,47.91,0,24.27,4.11,0,2.07,4.53,1.38,0,0,14.19,2.98,0,2.38,11.03,8.14,38.88,0,0,10.75,93.39,8,5.11,5.03,0,0,242.61,0,0.86,3.3,0,16.49,0,0,7.76,0,53.38
 48-58,0,0,0.42,0,22.23,8.46,0,32.98,0,4.88,1.65,22.67,3.41,3.51,2.86,6.83,8.22,0.39,0.84,1.91,26.51,62.69,1.82,1.05,13.56,119.59,5.23,6.4,1.22,0,0,123.19,0,0,1.25,0,34.97,0,0.44,6.02,0,81.44
 60-70,0,0,1.43,0.68,24.5,11.05,0,85.96,4.05,9.26,10.18,44.35,2.32,4.14,1.47,35.28,4.17,2.13,6.69,11.51,7.5,82.07,2.05,9.07,4.46,95.25,7.82,7.01,1.2,0,0,141.16,0,0,0,0,15.71,0,0.63,5.81,0.81,34.7
 72-82,0,0,1.67,0.56,9.67,16.02,0,111.06,0.92,5.78,16.92,54.41,28.37,0,3.81,18.4,10.64,4.27,9.82,4.59,9.12,106.05,5.11,5.95,13.26,99.05,1.59,28.8,4.36,0,0,51.63,0,0,0.99,0,13.72,0.87,4.56,20.05,1.61,31.38
 84-94,0,0,1.44,1.04,26.37,19.49,0.59,87.07,0,12.1,8.13,64.64,28.93,1.31,0,22.03,13.78,4.59,11.13,4,4,95.94,3.33,4.73,4.26,73.85,2.37,7.44,4.92,0,0,105.78,0,0,1.29,0,6.41,3.86,0.92,13.12,14.34,16.52
 96-106,0,0,2.36,0,41.51,26.31,0.77,92.44,0,2.62,3.27,75.71,74.54,0,4.7,30.4,16.54,2.72,14.41,15.14,1.86,95.13,11,5.32,8.78,87.36,4.1,25.12,13.14,0,2.27,73.27,0,0,6.73,0,4.3,8.11,3.71,18.09,5.06,26.56
108-118,0,0,1.36,0,42.4,15.66,0.72,127.66,3.42,9.09,3.43,43.2,48.18,0,0.69,25.57,16.88,4.57,19.56,11.18,2.67,104.32,6.34,1.85,5.58,89.27,1.32,21.14,12.02,0,0,76.54,0,0,5.35,0,7.18,3.23,3.03,19.56,9.55,12.55
120,0,0,2.94,3.17,70.64,9.4,4.06,86.61,1.26,9.67,23.9,89.72,73.01,0,0,109.37,17.97,2.62,34.12,22.38,3.24,153.72,12.14,3.7,6.48,191.8,7.42,37.84,36.98,0,0,60.41,0,0,6.69,0,17.51,18.38,0,37.1,3.44,0
