stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,84.16,1129.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.28,0,0,0,0,0,0,0,0,0,0
  5-6,8.5,423.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.99,0,0,0,0,0,0,0,0,0,0
  7-9,0,10.58,0,9.16,0,0,0,15.77,0,0,0,0,0,7.71,0,0,0,0,0,0,0,0,0,0,0,104.19,5.52,0,0,15.71,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,4.1,0,6.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.44,9.51,0,0,61.14,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,1.86,9.52,17.04,0,1.19,0,0,0,0,0,0,0,2.84,0,0,0,0,1.13,4.42,0,0,6.71,21.73,1.57,0,0,0.9,0,11.26,12.38,0,0,14.76,7.94,0,0,0,0,1.14
 24-34,0,0,0.71,0,5.88,0,0,2.31,0.68,0.7,0.62,1.64,0,0,0.67,6.45,3.18,0,0,0,0,9.91,4.67,0,5.84,104.28,3.79,2.14,0.68,0,0,70.67,0,0,0,0.61,37.15,0,0,2.34,0,18.03
 36-46,0,0,0,0,5.19,0,0,10.57,0,0,0.71,6.9,0,0,0.84,3.72,0,0,0,0,5.51,22.94,2.05,0,4.51,188.46,0,5.5,0,0,0,56.53,0,0,0,0,46.78,0,0,5.39,0,33.8
 48-58,0,0,0,0,9.45,0,0,33.3,1.1,0.49,1.27,10.25,0,2.63,0.42,18.39,3.16,0,0.77,1.77,0,25.12,0.52,0,0.44,225.31,4.84,1.3,1.35,0,0,69.4,0,0,0,0,39.44,0,0,4.05,0,23.05
 60-70,0,0,0,0,4.21,0,0,61.41,6.99,0.59,1.79,43.97,0,0,10.11,14.5,0.67,0.57,0,0,0,40.59,0.85,0,2.94,229.87,0,0,1.03,0,0,51.4,0,0,1.71,0,25.67,0,3.24,15.31,0,7.31
 72-82,0,0,0.61,0,10.82,2.01,0,71.43,0,1.08,4.62,24.67,3.89,0,0.79,14.73,0.57,0,9.84,1.03,0,72.33,1.13,1.75,3.68,204.49,1.39,1.12,0.75,0,4.01,43.54,0,0,1.07,0,8.42,0,0,4.84,4.02,13.36
 84-94,0,0,0,0,10.43,0,0,43.4,0,2.61,1.28,16.88,0.64,0,0.97,12.56,3.2,0,0,0,1.4,51.31,5.63,1.37,0.79,132.44,0,0,8.43,0,0,144.62,0,0,0,0,19.94,0.57,2.06,6.83,0,2.33
 96-106,0,0,1.77,0,17.98,7.6,3.83,26.31,0,0.59,3.12,19.3,2.79,0,0,27.31,1.5,2.59,0,0,0,33.4,5.38,0,3.73,151.79,0,8.21,2.99,0,0,129.07,0,0,0,0,13.11,1.26,0.56,2.02,1.84,6.31
108-118,0,0,0,0,7.01,0,44.85,36.18,2.67,2.57,2.46,17.86,3.99,0,0,29.8,4.05,1.06,0,0.42,1.36,39.54,1.33,5.22,2.51,174.87,1.92,1.68,1.56,0,0,105.61,0,0.55,0,0,6.08,0.67,2.26,19.7,2.2,8.7
120,0,0,0,0,24.94,0,2.02,30.3,1.25,1.33,0,0,1.29,0,0,23.59,6.22,0,0,5.59,0,41.52,15.53,0,2.4,232.43,0,0,0,0,0,31.46,0,0,1.52,0,7.84,0,0,5.58,0,0
