stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,83.03,1283.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.63,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,601.96,0,0,0,0,0,0,0,0,0,0,8.74,0,0,0,0,0,0,0,0,0,0,0,16.47,0,0,0,0,0,35.11,0,0,0,0,0,0,0,0,0,0,0
  7-9,13.09,19.26,0,18.9,0,0,59.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.9,13.99,0,0,112.54,0,0,5.28,0,0,0,0,0,0,0,0,0,0
 10-12,0,17,0,18.65,0,0,29.38,0,0,0,0,0,11.76,0,0,0,0,0,0,0,0,0,0,0,527.52,0,0,0,155.14,0,0,6.41,0,3.69,0,0,0,0,0,0,0,0
 14-21,0,0,3.78,0.81,11.41,1.95,3.2,0,0.82,0,1.21,1.77,0.81,0,0,0,0,0,0,0,2.14,0,0,4.12,63.71,0,0,0,1.84,0,4.43,0,9.58,2.05,0,15.31,33.44,0,0,0,0,0
 24-34,0,0,0,1.58,5.39,0.61,9.51,0,0,0,6.3,0,0,0,0,1,0,1.21,1.67,1.24,6.71,0,0,4.11,273.37,0,3.59,0.62,0,0,6.06,0,0,3.95,0,3.43,74.35,0,0,2.86,0,0
 36-46,0,0,0,0,0.6,0.73,60.83,0,1.39,0.57,13.84,0,0,0.57,6.59,0,0.94,0.77,0,0,12.59,0.59,0,4.14,537.97,1.44,6.33,6.47,0,0,13.87,0,0,0,0,0,143.42,0,0,0,0,0.65
 48-58,0,0,0,0,0.52,0,107.03,0,0,0,8.75,0,0,0,0,0.52,0.46,0.74,0,1.72,11.67,0,0,2.18,502.34,0,6.62,5.58,0,0,2,0,0,3.92,0,0,111.18,0,0,0,0,0
 60-70,0,0,0.86,0,1.26,0.58,171.93,1.08,0.68,0.87,29.51,0.68,0,0.59,0,0,0,0.63,0,0,41.63,0,0.85,1.56,656,0,11.19,3.17,0,0,23.14,0,0,0.64,0,0,86.67,0,1.03,2.8,0,0.77
 72-82,0,0,0.64,0,1.91,2.38,150.12,0,0.66,0.69,29.66,5.35,0.52,0,0,1.73,0.93,0.84,0,0.64,33.31,0,0,7.63,433.8,1.41,10.29,1.27,0,0,4.18,0,0,1.58,0.53,0,58.97,0,1.55,0.62,0.54,1.16
 84-94,0,0,1.99,0,4.07,9.92,91.48,0,0,4.71,23.42,0.64,1.82,2.95,3.12,0,0.79,0.64,0,0.58,60.28,2.12,5.26,12.21,317.31,0,10.85,4.92,0,0,21.22,0,0,3.3,0,0,42.35,7.92,0,1.64,0.89,9.81
 96-106,0,0,0.81,0,10.25,2.96,118.52,0,0.58,1.1,40.32,4.37,1.32,1.64,2.59,1.22,0.58,0.79,0,0.67,55.34,1.34,8.59,3.19,262.34,0,8.73,5.03,0,2.41,35.94,0,0,0,0.57,0,14.07,3.48,2.52,2.9,0.67,0
108-118,0,0,0,0,5.34,1.54,117.85,1.07,1.13,1.34,28.81,3.26,0,0.69,3.53,0.85,4.75,0.53,0.59,3.9,70.51,1.06,1.67,6.33,359.3,0,14.91,2.5,0,5.33,20.56,0,0,0.81,0.86,0,15.16,0.49,0.57,7.34,2.08,7.24
120,0,0,2.94,0,33.87,0,93.08,1.01,1.45,0,41.57,9.26,0,0,2.05,0,2.22,0,6.54,0,48.97,0,0,2.71,489.58,0,32.36,2.79,0,2.63,24.48,0,0,2.15,0,0,22.84,0,0,8.24,0,0
