stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,82.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,21.48,67.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,5,0,0,0,0,0,4.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,8.6,0,9.18,0,0,0,55.52,0,0,0,0,0,3.31,0,0,0,0,0,0,0,0,0,0,0,287.84,0,0,0,28.75,0,0,0,0,0,0,0,3.51,0,0,0,0,0
 14-21,0,0,1.07,1.03,9.78,14.41,0,25.44,0,0,0,7.69,0,0,0,0,0.97,0,0,0,0,6.01,0,0,5.15,728.72,1.9,27.58,0,0,0,0,0,3.53,0,0,15.14,254.04,0,0,13.63,0,0
 24-34,0,0,5.27,0,18.77,3.04,0,111.33,0,0,0,10.29,1.02,0,2.17,1.28,2.4,0,0,0.65,0,26.58,2.1,0,8,2394.43,1.31,101.55,7.05,0,0,6.1,0,1.03,1.45,0,2.91,322.77,0,0,90.19,0,0
 36-46,0,0,0.78,0,4,2.39,0,683.03,0.64,0,0.58,20.29,1.16,0,0.65,0,0,0,0.57,1.65,0,33.03,0,0.98,6.11,3917.4,0,92.48,1.5,0,0,30.23,0,0,1.42,0,0,390.71,0,0,26.82,0,0.82
 48-58,0,0,2.74,0,21.47,0,0,2653.23,0,4.66,4.38,78.39,0,0,2.43,1.11,0.52,15.52,0.91,0,2.76,47.51,0,0.92,9.05,4796.78,11.65,61.89,2.51,0,2.29,20.46,0,0,0.54,0,0,455.29,0,0,23.29,0,13.04
 60-70,0,0,2.5,0,14.9,0.64,0,5926.82,1.3,21.29,1.37,56.65,0.78,1,1.8,10.52,0,0,0,0,0,49.75,0.9,1.03,7.01,4891.06,2.95,45.57,4.68,0,0.84,16.22,0,0,1.35,0,0,386.02,0.73,7.35,19.24,0.59,36.19
 72-82,0,0,4.94,0,13.06,2.75,0,4513.68,4.88,0.55,4.46,55.55,3.85,0,1.16,18.01,6.26,0.57,0.74,0,0,99.82,4.74,1.52,10.3,3710.76,0.85,52.17,0,0,1.8,15.24,0,0,0,0,0,192.31,7.36,2.63,36.08,7.69,11.27
 84-94,0,0,6.08,0,25.86,4.45,0,2408.91,1.66,1.89,1.1,89.27,8.7,0,1,15.91,0.57,12.32,2.04,0.83,0,55.73,0,15.13,7.71,2251.29,0.88,37.65,6.4,0,4.92,12.61,0,0,2.18,0.64,0,114.51,8.95,5.32,28.17,3.88,0
 96-106,0,0,4.86,0,27.41,9.75,1.07,1460.15,0.57,1.86,3.68,66.09,5.63,0,1.33,20.35,1.6,0,0.84,7.45,0,50.4,6.25,0.87,2.75,1658.19,0,26.4,1.28,0,5.45,19.09,0.64,0,1.4,0,0,65.65,5.14,3.27,18.04,9.88,2.5
108-118,0,0,11.14,0.74,35.01,4.63,1.78,1251.26,0.69,1.06,2.03,44.26,6.98,0,0,25.44,1.86,0.5,0,1.81,0,43.77,4.91,0,3.18,2081.96,0,54.45,8.86,0,0.91,14.59,0.79,0,0.94,0,0,62.07,12.68,1.1,23.4,3.85,0.83
120,0,0,2.94,0,36.38,0,3.69,949,0,1.33,4.69,59.14,3.74,0,0,42.33,0,0,10.42,3.02,0,47.18,0,0,5.31,3139.75,0,85.16,0,0,12.66,5.17,0,0,2.43,0,0,73.97,3.44,10.18,88.45,0,18.98
