stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,1630.22,30204.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030.86,0,0,0,0,0,0,0,0,0,0,0
  5-6,2097.61,29412.03,0,69.02,0,0,0,0,0,0,0,0,0,49.78,0,0,0,0,0,0,0,0,0,0,0,810.52,48.74,0,0,147.05,0,345.91,0,0,0,0,0,0,0,0,0,0,0
  7-9,383.91,839.47,0,611.67,0,6.96,0,2555.72,0,0,0,0,0,416.51,0,0,0,0,0,0,0,0,0,0,0,17860.24,539.18,0,0,6515.85,0,14.72,214.67,0,9.82,0,0,0,0,0,0,0,0
 10-12,7.59,920.54,0,1162.1,0,127.51,0,2100.27,0,0,0,0,0,375.05,0,0,0,0,0,7.47,0,0,0,0,0,20204.12,1054.96,0,0,10979.1,0,6.67,212.19,65.65,1186.53,0,98.41,29.96,0,0,0,0,0
 14-21,0,10.17,1.13,50.24,1149.06,594.81,0,1031.44,0,0,0,65.92,32.35,69.97,3.18,3.95,8.94,4.9,1.14,2.6,23.12,434.1,0,0,416.3,5578.49,255.51,4.69,58.1,219.07,0,29.62,21.73,2076.33,26.77,48.69,2823.09,1384.48,0,0,19.06,0,12.81
 24-34,0,0,3.84,24.91,132.86,64.91,0,570.66,10.35,1.98,6.18,48.55,15.48,2.27,4.06,7.07,5.76,19.14,9.11,13.21,18.28,405.89,3.93,3.33,156.44,2970.04,11.35,27.43,38.71,0,0,37.22,1.92,1.59,12.75,8.45,300.75,481.07,0,0,86.3,0,23.67
 36-46,0,0,2.12,1.43,46.82,0.76,0,341.99,26.7,2.6,10.08,96.21,6.61,0,1.26,11.8,2.03,7.06,5.79,10.48,4.05,208.62,0,6.3,80.14,1899.61,2.12,11.02,13.67,0,0,31.08,3.28,1.78,4.42,6.47,8.42,346.92,0,0,38.11,0,8.78
 48-58,0,0,1.82,0,49.82,8.17,0,546.74,6.28,3.48,12.95,258.71,18.22,0,8.05,13.58,2.84,22.81,6.46,29.19,2.74,299.58,3.16,11.31,113.95,1802.23,13.62,5.72,9.65,0,0,26.48,0,0.92,2.7,1.78,0,376.52,0,1.08,47.28,0,29.19
 60-70,0,0,0.62,0,47.54,13.25,2.01,556.83,3.87,10.15,11.73,249.97,20.61,0,3.33,8.41,3.74,15.86,4.98,13.93,10.3,249.91,0,12.43,83.41,1651.32,18.07,14.9,7.46,0,2.26,25.84,0.64,0,1.95,3,0,165.87,0,2.17,32.09,0.59,5.98
 72-82,0,0,1.99,0.75,57.28,36.05,5.3,565.41,5.96,13.05,26.75,265.79,41.67,0,1.74,27.59,2.83,9.89,8.17,15.15,1.31,321.28,2.08,23.42,74.77,1398.14,1.14,7.11,27.45,0,5.02,10.19,0.85,0,9.68,0.49,0,109.93,0,4.35,62.36,3.83,45.91
 84-94,0,0,3.88,0,75.82,46.26,7.95,505.92,1.32,14.9,18.69,192.02,38.39,0,3.79,21.11,10.88,6.9,5.49,19.34,7.74,294.6,1.33,14.32,95.47,885.22,8.65,9.28,12.05,0,1.4,80.28,0,0,7.68,0.63,0,63.24,1.01,8.96,78.95,13.77,10.93
 96-106,0,0,4.18,0.66,96.03,57.85,5.16,325.73,1.62,12,19.49,226.31,31.4,0,17.98,46.48,11.91,12.24,8.42,20.56,0.77,267.2,2.77,11.88,87.36,886.18,4.29,16.84,17.57,0,9.89,95.75,5.34,0,8.68,0.72,0,42.38,1.92,8.16,86.38,15.16,11.63
108-118,0,0,3.25,1.33,136.12,46.14,16.32,335.21,1.12,15.18,17.22,269.46,20.9,0,1.33,28.84,4.63,9.8,7.3,29.1,1.08,315.5,2.77,3.94,70.01,1200.69,5.35,14.48,14.16,0,9.8,82.31,4.32,0,4.62,2.52,0,44.5,2.64,4.58,53.72,5.3,9.37
120,1.19,0,5.21,0,132.47,51.33,1.03,347.21,18.38,34.23,33.4,248.17,18.44,0,8.73,43.43,5.25,2.22,10,5.83,0,192.45,2.14,13.25,80.52,1381.43,5.81,15.67,6.61,0,8.7,91.62,3.83,0,5.38,16.35,0,44.62,2.39,4.7,44.71,9.22,11.4
