stage,axial,blastomeres,eye,glial,mesenchyme,muscle,neural,notochord,paraxial_mesoderm,spinal_cord
  3-4,0,76.55,0,0,0,0,0,0,0,0
  5-6,0,45.76,0,0,0,0,0,0,0,0
  7-9,3.81,4.35,9.65,0,0,0,57.11,4.82,22.81,0
 10-12,0,0,17.37,0,0,0,65.59,0,15.53,0
 14-21,0,0,0,0,0,0.98,0,0,0,0
 24-34,0,0,0,0,0.73,0,0,0,0,0
 36-46,0,0,0,0,0,0,0,0,0,1.23
 48-58,0,0,0.44,1.32,0,0,0,0,0,0
 60-70,0,0,0,0,0,0,4.78,0,0,0
 72-82,0,0,0.78,0,0,0,3.22,0,0,0
 84-94,0,0,0.64,0,0,0,0,0,0,0
 96-106,0,0,0,0,0,0,7.14,0,0,0
