stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,23.67,530.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3968.85,0,0,0,0,0,0,0,0,0,0
  5-6,97.41,1050.12,0,0,0,0,0,0,0,0,0,0,0,31.48,0,0,0,0,0,0,0,0,0,0,0,100.05,0,0,0,0,0,9206.42,0,0,0,0,0,0,0,0,0,0
  7-9,28.92,49.53,0,29.78,0,0,0,167.55,0,0,0,0,0,56.26,0,0,0,0,0,0,0,0,0,0,0,1422.14,6.26,0,0,351.87,0,2712.01,0,0,0,0,0,0,0,0,0,0
 10-12,4.89,17.92,0,60.92,0,7.8,0,89.1,0,0,0,0,0,28.87,0,0,0,0,0,0,0,0,0,0,0,1889.92,109.48,0,0,395.68,0,1316.54,0,81.98,0,5.61,0,0,0,0,0,0
 14-21,0,0,1.07,1.01,26.85,3.16,0,0.88,0,6.53,0,0,0,1.93,0,0,32.77,0,0,0,0,4.04,27.13,0,4.43,47.49,0,0.89,0.94,0,0,7070.88,3.3,0,19.11,5.13,15.91,0,0,0,0,0
 24-34,0,0,1.1,0.77,75.1,1.46,0,27.25,0,23.89,1.54,5.25,5.09,1,1.33,7.59,139.04,0,12.65,21.35,0,26.04,95.27,0.82,11.69,512.36,10.64,26.54,1.3,0,0,13123.06,0,2.06,4,3.51,57.39,0,0,30.7,0,1.45
 36-46,0,0,0,0,59.68,0.68,0,44.2,1.3,60.05,4.58,18.04,1.15,0,0,0,78.35,0,5.45,0,16.25,15.46,109.63,0,5.7,340.94,1.31,22.52,0,0,0,13361.06,0,0,0,0,53.94,0,0,5.97,0,8.59
 48-58,0,0,0,0,100.23,0.45,0,72.16,0,98.97,3.66,20.38,2.4,6.25,0,1.05,22.12,0,6.01,1.88,2.63,23.08,50.71,0.53,3.76,222.48,0.99,12.73,0,0,0,7028.21,0,0,0,0,41.29,0,0.4,3.08,0,10.05
 60-70,0,0,0,0,294.34,0,0,103.79,0,108.44,0,8.81,2.81,5.14,0,1.03,34.75,0,12.77,0,0,32.52,22.03,0,1.18,181.1,0,6.03,0,0,0,5417.3,0,0,0,0,29.98,16.94,0,0,0,21.09
 72-82,0,0,0,0,444.63,1.55,0,79.33,0,79.22,0.77,18.95,26.52,4.35,0,1.32,61.98,2.08,13.58,1.19,0,23.92,37.94,0,1.93,138.97,0,6.28,1.12,0,0,3930.03,0,0,0,0,3.02,10.67,0.81,2.68,0,3.16
 84-94,0,0,2.82,0,1096.59,0,0,63.41,0,241.4,0,14.6,74.2,1.71,0,3.58,186.85,5.99,14.37,0,2.47,29.57,58.59,2.02,3.19,133.2,0.93,35.14,2.2,0,0,9273.38,0,0.73,0,0,2.03,108.74,0,10.84,8.76,0.7
 96-106,0,0,0,0,1108.05,15.29,1.05,103.55,0,270.44,0,9.77,147.52,0,0,2.55,181.05,0,15.8,0,0.75,31.92,91.35,2.51,8.52,214.74,0,32.97,2.38,0,0,7872.52,0,0,2.12,0,10.65,119.51,0,1.04,3.34,10.85
108-118,0,0,0,0,1175.63,9.24,0.44,53.06,0,366.12,0.97,10.25,176.3,0,0,0,198.82,0,12.12,7.92,0,36.8,110.2,0.63,1.06,165.07,0,23.75,1.84,0,1.22,6787.14,0,1.09,0,0,0.62,116.32,2.5,8.68,4.56,2.11
120,0,0,0,0,957.13,3.03,0,37.09,0,246.99,0,1.7,46.18,0,0,13.44,87.6,0,16.6,2.81,0,27.35,47.32,0,6.51,102.24,5.23,22.8,0,0,0,2933.07,0,0,0,0,4.72,38.9,0,0,0,0
