stage,blastomeres,eye,glial,immune,mesenchyme,neural,olfactory,spinal_cord,vasculature
  3-4,21.76,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,3.56,0,0,0
 14-21,0,0,5.15,0,0,20.15,0,7.87,0
 24-34,0,0.68,1.84,0,0,25.93,0,3.79,0
 36-46,0,0,1.02,0,0,10.78,1.29,1.37,0
 48-58,0,0,1.04,0,0,2.55,0,0,0
 60-70,0,0,0.65,0,0,11.7,0,1.94,0
 72-82,0,0.65,1.82,0,0,5.63,0,2.36,0
 84-94,0,4.11,0,0.93,0.92,0,0,0,2.84
 96-106,0,0,3.84,0,0,0,0,1.07,0
108-118,0,0,1.91,0,0,0,0,0,0
120,0,0,2.8,0,0,8.2,0,0,0
