stage,blastomeres,eye,glial,mesenchyme,neural,paraxial.mesoderm,periderm,pgc
  5-6,6.36,0,0,0,0,0,0,0
  7-9,0,0,0,0,9.57,38.39,0,8.64
 10-12,0,11.87,0,0,11.85,12.47,0,0
 14-21,0,0,0,0,3.53,0,0,0
 24-34,0,0,0,2.89,2.37,0,0,0
 36-46,0,0,0,0,4.6,0,0,0
 48-58,0,0,0,0,0.6,0,1.14,0
 60-70,0,0,0,0,5.05,0,0,0
 84-94,0,1.14,1.24,0,0,0,0,0
 96-106,0,0,0.9,0,0,0,0,0
108-118,0,0,2.02,0,1.34,0,0,0
120,0,2.18,0,0,0,0,0,0
