stage,blastomeres,eye,glial,melanocytes,mesenchyme,muscle,neural,paraxial_mesoderm,spinal_cord,xanthophores
  3-4,29.82,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,8.11,0,0
 10-12,0,0,0,0,0,0,12,0,0,0
 24-34,0,0.66,0,0,0,0,5.74,0,1.92,0
 36-46,0,0.66,0,0,0,0,4.31,0,0,0.82
 48-58,0,3.44,1.31,0,0,0,12.22,0,0,0
 60-70,0,2.47,0,0,1.62,0,1.03,0,0,0
 72-82,0,0.83,0,3.31,1,0,2.78,0,0,0
 84-94,0,1.12,0,0,1.95,0.72,0,0,0,0
 96-106,0,0,0,0,2.45,0,0,0,0,0
108-118,0,0,1.15,0,2.59,0,2.67,0,0,0
