stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,11.43,878.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.12,0,0,0,0,0,0,0,0,0,0,0
  5-6,49.68,1093.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.14,0,0,0,9.28,0,24.81,0,0,0,0,0,0,0,0,0,0,0
  7-9,34.15,51.8,0,20.71,0,0,173.48,0,0,0,0,0,25.66,0,0,0,0,0,0,0,0,0,0,0,640.31,27.61,0,0,257.54,0,0,24.47,0,0,0,0,0,0,0,0,0,0
 10-12,0,18.49,0,55.53,0,0,23.02,0,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,0,0,725.75,31.23,0,0,253.9,0,0,0,0,0,0,5.73,0,0,0,0,0,0
 14-21,0,0,3.23,8.85,39.54,11.58,28.93,0,2.03,0,7.68,3.24,1.02,0,0,0,0,0,4.33,0.84,13.01,0,0,11.45,197.17,21.36,3.41,2.93,2.66,0,0.87,0.9,32.51,1.96,3.56,36.47,62.58,0,0,2.2,0,0
 24-34,0,0,0.84,0,9.55,0,18.59,0,2.18,0,4.63,0,0,0.81,1.67,5.36,0,1.35,0,0.62,22.88,0,0,19.39,383.64,4.04,4.55,2.73,0,0,9.48,0,0,1.42,3.77,8.45,91.43,0,0,5.88,0,0.63
 36-46,0,0,0,0,4.22,0.79,95.01,2.88,0,1.97,35.02,0,0,0,2.88,0,2.31,0,0,0,24.8,0,0.88,4.05,401.45,4.88,4.75,0.8,0,0,3.35,0,0,0,0,0,66.65,0,0,15.02,0,5.65
 48-58,0,0,0,0,12.44,2.17,152.34,8.46,0,8.55,61.41,0.64,0,1.31,0,3.96,0.47,0,0,0,49.23,0.61,2.9,10.33,403.57,2.48,3.44,4.17,0,0,5.9,0,0,0.52,6.38,0,71.16,0,0,12.62,0,8.34
 60-70,0,0,0,0,2.87,1.22,238.49,1.46,3.22,0.93,47.9,2.72,0,1.91,1.88,1.4,8.92,0.8,0,0,70.79,0,1.62,8.18,433.09,0.78,9.5,0.85,0,0,18.98,0,0,1.06,3.82,0,33.63,0.84,0.65,3.24,0,11.82
 72-82,0,0,0.76,0,1.65,18.37,325.86,1.21,0.7,13.86,49.11,2.5,0,0.98,2.23,0,1.96,0,4.95,0.49,89.6,5.34,1.4,6.02,488.61,0.73,2.89,2.48,0,0,12.67,0,0,0.49,1.5,0,12.24,0.5,2.41,13.73,1.57,0.55
 84-94,0,0,0,0,12.5,17.23,212.82,8.29,0.66,0,33.15,2.98,0,1.92,5.1,3.07,3.28,0.58,1.49,0,88.83,1.83,3.47,9.77,361.89,4.29,6.99,7.38,0,0,53.32,0,0,1.11,0.66,0,17.53,0.9,0,15.12,2.37,0
 96-106,0,0,0.99,0,9.82,62.67,226.45,1.3,0.56,0.96,61.38,3.93,0,0.66,3.34,5.46,0,0,0,0,64.26,0,4.04,6.05,367.04,0,9.1,8.09,0,2.4,33.7,0,0,1.27,2.38,0,4.31,0,0,13.32,6.85,1.19
108-118,0,0,0,0,7.37,19.27,196.03,8.13,1.84,1.01,43.67,3.85,0,2.2,5.94,1.13,16.99,2.99,0.52,1.13,53,0,12.78,5.39,499.12,3.15,6.32,5.18,0,0,33.51,0,0,3.21,3.86,0,15.64,2.58,4.43,3.06,4.6,1.17
120,0,0,0,0,20.19,8.66,160.85,0,8.46,0,31.79,13.58,0,0,13.89,5.58,0,0,8.33,0,42.86,0,8.3,1.54,644.19,6.32,4.07,12.09,0,16.5,47.4,0,0,5.86,0,0,0,0,0,11.68,0,0
