stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,70.67,1533.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.39,0,0,0,0,0,0,0,0,0,0,0
  5-6,95.63,2453.93,0,10.71,0,0,0,0,0,0,0,0,30.78,0,0,0,0,0,0,0,0,0,0,0,75.07,0,0,0,69.61,0,7.83,0,0,0,0,0,0,0,0,0,0,0
  7-9,116.33,116.28,0,89.28,0,0,295.33,0,0,0,0,0,66.37,0,0,0,0,0,0,0,0,0,0,0,1768.88,74.15,0,0,621.47,0,0,18.93,0,0,0,0,0,0,0,0,0,0
 10-12,0,60.23,0,80.95,0,0,231.16,0,0,0,0,0,17.41,0,0,0,0,0,0,0,0,0,0,0,1708.3,108.68,0,0,639.86,0,0,9.34,3.57,82.48,0,36.66,0,0,0,0,0,0
 14-21,0,0,0,1.01,24.49,4,10.71,0,0,0,1.05,0.81,0,0,0,1.16,0,0,0,0,11.04,0,0,9.29,155.58,1.33,1.04,0.89,3.68,0,2.44,0,15.53,1.72,0.98,13.78,48.44,0,0,0,0,0
 24-34,0,0,0,0.76,13.04,0.69,11.78,0,0,0.62,1.24,0,0,2.64,0.64,1.76,0,0.73,0.73,1.64,27.49,0,0,7.79,220.36,0.92,0,2.6,0,0,11.93,0,0,1.67,0,0.68,44.76,0,0,5.46,0,0
 36-46,0,0,0,0,2.31,0.67,24.01,0,0,0.79,13.71,0,0,1.47,0,0,0,0,4.53,0,36.89,0,0,1.8,266.09,3.04,1.54,0,0,0,13.48,0.81,0,2.28,0,0,67.5,0,0,3.55,0,0.57
 48-58,0,0,0,0,11.8,0,71.35,0,0.55,1.7,16.2,0,1.7,0.88,0,0,4.27,3.87,0,1.58,22.17,0,0.46,18.66,197.56,0.8,1.51,0,0,0,10.13,0,0,0,2.26,0,28,0,0,8.93,0,0
 60-70,0,0,0.89,0,2.68,0,89.21,0,0,1.45,19.62,1.21,0,0,0.98,0,2.09,0.79,1.63,2.64,46.21,0,0,0.75,197.73,0,1.12,2.73,0,0,12.35,0,0,1.06,0,0,68.91,0,0.65,6.85,0.71,18.31
 72-82,0,0,0.68,0,5.96,6.74,75.71,0,2.5,2.26,19.52,1.21,0,0.58,0,0,0,0,0,0.49,56.02,0,1.3,2.3,111.02,0,0,0,0,0,8.66,0,0,0,0,0,4.1,0.53,0.75,7.84,1.53,5.52
 84-94,0,0,0,0,9.77,5,58.65,0,0,1.59,21.37,1.3,0,0.97,0,0.82,0.96,0,12.45,1.57,50.01,0.57,11.54,10.01,57.84,0,0,3.1,0,0,12.71,0,0,2.85,1.3,0,12.14,0,0,5.45,0,0
 96-106,0,0,0,0,5.46,8.94,42.01,2.82,0.63,1.76,14.24,1.97,0,0,0.6,1.37,0,2.9,0.62,2.63,28.28,0,0,6.34,84.09,0,2.52,1.42,0,1.03,26.13,0,0,0,0,0,7.6,0,3.98,4.51,1.42,0.69
108-118,0,0,0,0,22.14,0.79,42.15,0,3.43,0.75,17.11,5.46,0,0,0.83,2.58,2.81,0.53,3.11,0.53,35.13,0.52,1.87,3.83,106.15,1.24,0.43,1.4,0,6.61,14.85,0,0,1.95,0,0,3.01,0.5,0,3.05,0,8.04
120,0,0,0,0,14.67,1.71,57.01,0,1.78,0,22.27,7.68,0,0,0,0,0,1.69,0,0,23.7,0,0,7.04,202.48,2.24,3.86,0,0,7.89,25.97,0,0,0,0,0,0,1.37,0,0,0,0
