stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,1475.97,27037.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909.04,0,0,0,0,0,0,0,0,0,0,0
  5-6,2698.04,34533.73,0,18.17,0,0,0,0,0,0,0,0,0,95.29,0,0,0,0,0,0,0,0,0,0,0,1202.3,153.62,0,0,343.16,0,607.16,0,0,0,0,0,0,0,0,0,0,0
  7-9,648.06,939.25,0,829.18,0,13.93,0,3989.09,0,0,0,0,0,1094.88,0,0,0,0,0,0,0,0,0,0,0,25327.73,838.63,0,0,8954.94,0,24.06,161.33,0,29.45,0,0,0,0,0,0,0,0
 10-12,3.8,988.8,0,1031.88,0,67.92,0,2760.33,0,0,0,0,0,532.21,0,0,0,0,0,3.73,0,0,0,0,3.87,21998.57,533.35,0,0,8956.19,0,7.59,97.06,42.11,1156.11,0,123.61,20.42,0,0,0,0,0
 14-21,2.31,7.65,1.24,102.12,2227.16,1148.69,0,2729.56,0,0,0,117.66,52.97,40.49,1.66,5.64,29.36,5.94,3.7,11.77,34.17,849.91,1.23,0,841.77,13917.57,128.65,12.31,153.66,450.51,0,63.07,10.07,3729.66,53.79,71.78,5933.92,2607.97,0,0,17.2,0,21.28
 24-34,0,1.67,2.53,45.67,329.41,176.67,0,1859.25,0,0.74,7.58,90.05,22.5,3.26,3.86,33.36,19.56,17.86,14.69,31.84,22.17,882.52,6.27,6.28,253.56,6091.1,31,38.53,76.7,1,0,92.24,0,21.31,9.28,9.25,689.36,861.98,0,0,80.11,0,26.07
 36-46,0,0,0,5.79,114.63,6.83,0,930.33,6.64,2.74,10.13,116.12,23.79,2.52,3.65,27.81,1.74,18.14,9.38,60.29,2.27,350.74,1.5,4.42,144.49,2369.23,4.54,8.26,19.62,0,1.69,86.34,1.17,2.6,7.56,2.97,12.81,367.98,0,0,26.32,0,34.54
 48-58,2.28,0,0.4,5.5,88.18,6.55,0,802.04,10.62,1.89,22.12,189.67,35.48,5.08,4.05,10.08,1.96,12.54,12.68,28.25,1.8,359.69,1.42,35.31,207.28,1508.9,3.48,4.92,27.52,0,0,49.49,0,0.92,3.1,0,0,180.44,0,0,59.04,0,85.31
 60-70,0.8,0,1.13,0,75.12,18.02,0,650.21,6.97,2.96,8.01,235.81,41.19,0,3.8,16.23,11.39,85.47,7.09,31.04,0,295.55,0.87,26.82,129.12,1085.59,9.54,7.64,40.32,0,1.93,46.17,0,2.75,13.11,3.94,0,91.84,0.84,5.81,24.69,0,99.21
 72-82,0,0,3.55,0,99.95,80.87,11.71,509.64,10.39,4.26,24.17,224.59,67.4,0.52,6.17,44.16,7.33,142.46,12.03,71.2,0,409.41,2.97,11.86,181.13,963.19,2.56,6.91,25.7,0,0.72,42.1,0,0,6.95,0,0,91.18,5.08,4.75,44.81,4.24,110.5
 84-94,0,0,9.4,2.39,136.66,124.93,22.41,423.17,8.73,11.14,30.44,183.07,92.45,1.2,4.09,60.9,16.59,141.18,15.59,277.09,0.68,383.81,5.48,20.24,196.06,726.2,6.64,14.91,23.38,0,3.58,159.77,0,0,16.39,1.29,0,84.99,7.54,11.26,57.03,3.66,58.48
 96-106,0,0,7.29,0.78,203.34,178.97,18.01,486.94,5.98,10.83,51.64,234.08,64.98,0,18.1,59.99,18.16,75.87,15.45,430.69,0,561.05,13.14,34.33,196.19,859.78,7.6,17.43,28.38,0,7.12,159.96,1.55,0,17.44,2.52,0,60.15,6.77,10.46,78.77,10.93,52.9
108-118,0,0,0.62,2.79,381.38,159.38,19.07,558.3,4.32,33.39,25.85,313.39,42.27,0,15.9,59.71,19.56,161.61,14.78,689.63,1.47,819.15,6.15,13.76,297.73,1135.23,11.86,16.8,24.95,0,13.77,240.21,1.57,0,16.66,3.87,0,55.26,3.58,7.65,75.89,5.4,130.33
120,1.19,0,8.23,0,462.02,157.12,14.83,681.77,3.45,54.67,57.11,371.11,73.08,0,10.46,89.95,4.4,151.96,9.39,605.39,2.88,1072.25,2.29,25.48,320.73,1294.56,38.08,26.19,32.25,0,7.72,261.41,0,0,27.75,1.63,0,46.79,4.76,7.52,124.54,9.49,17.2
