stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,70.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,7.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,4.29,0,0,0,0,0,6.89,0,0,0,0,0,0,0,0,0,0,0,48.26,16.79,0,0,173.4,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,7.54,0,14.1,0,0,0,8.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.43,20.03,0,0,357.88,0,4.24,26.42,0,0,6.05,0,0,0,0,0,0
 14-21,0,0,0,0.94,8.14,1.97,0,1.72,0,0,0,0.98,0,0,3.12,0,0.82,0.87,0,0,0,13.13,0,0,4.98,18.85,0,0,2.17,9.87,0,7.92,12.13,1.22,3.52,26.8,9.8,0,0,2.13,0,0
 24-34,0,0,0,0,8.71,0,0,12.89,0,0,0.72,10.05,0,4.49,9.81,2.45,29.53,0,0.68,0,12.06,11.54,2.49,0,11.74,210.44,3.03,8.93,8.95,0,0,50.62,0,0,2.99,5.1,35.73,0,0,11.04,0,0
 36-46,0,0,0,0.96,7.51,0,0,8.04,3.54,5.19,3.35,16.45,0,0,6.05,0.62,31.37,0,2.74,0,0,27.95,2.57,0,9.9,551.82,1.29,17.21,3.47,0,0,147.1,0,0,12.38,0,60.72,0,0.85,17.65,0.78,2.36
 48-58,0,0,0,0.43,5.93,2.36,0,44.38,2.82,1.31,8.16,25.54,0,19.29,4.7,2.2,2.16,0.38,1.7,0,3.93,49.36,1.95,2.08,15.65,673.12,1.04,3.83,6.37,3.66,0,130.62,0,0.68,6.69,0,107.21,0,1.91,15.02,0,6.9
 60-70,0,0,0,0,14.3,0,0,184.85,12.23,16.48,18.56,29.62,0.93,6.28,1.62,0.92,0.75,1.16,1.83,0.87,11.43,134.4,0,5.63,15.1,1075.29,0.71,11.75,25.98,0,3.25,116.9,0,0,3.69,0,142.59,0,3.62,5.37,0,5.69
 72-82,0,0,0,0,16.88,5.51,0,323.77,0,0,15.34,78.71,5.89,0.6,7.52,2.7,2.56,0,8.96,0,4.83,260.63,9.75,10.94,24.32,1045.07,1.73,14,3.72,0,0.77,71.13,0,0,0,0,62.1,2.91,5.45,19.19,4.23,7.52
 84-94,0,0,0,2.08,37.35,7.73,0,273.42,3.96,2.32,10.16,54.44,16.25,11.18,5.15,15.46,1.83,0,7.67,2.8,11.5,212.12,3.9,10.01,11.09,719.01,0,4.96,37.35,0,4.96,256.62,0,0.71,2.8,0,96.56,4,9.04,14.13,8.36,0.73
 96-106,0,0,2.45,0,43.69,6.46,0,281.16,0.89,3.83,18.98,132.65,8.13,1.32,8.97,26.9,5.79,0,5.25,1.14,0.65,239.84,1.23,5.73,7.46,627.64,3.81,18.43,22.47,0,5.69,212.62,0,1.12,0,0,33.73,15.07,1.6,27.34,9.39,12.48
108-118,0,0,0,0,55.55,1.59,5.15,273.02,3.06,18.28,22.34,113.33,21.91,0,8.81,27.08,4.77,8.61,7.86,0,13.85,252.47,4.02,24.46,6.89,878.32,0.9,12.46,48.16,0,0,134.15,0,2.38,0,0,17.48,16.24,7.38,24.06,5.54,6.75
120,0,0,3.64,0,71.42,2.2,0,419.74,2.44,5.09,3.49,207.53,18.91,0,3.15,57.8,5.15,2.62,3.58,0,1.51,291.5,0,16.13,14.77,1479.14,12.28,32.15,88.03,0,0,80.38,0,0,1.99,0,26.9,17.57,7.39,6.38,4.69,0
