stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,57.23,1135.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.94,0,0,0,0,0,0,0,0,0,0,0
  5-6,63.99,927.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.71,0,0,0,0,0,6.3,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,37.74,0,14.77,0,0,0,11.85,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,441.23,12.93,0,0,76.37,0,0,7.8,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,47.37,0,0,0,35.28,0,0,0,0,0,21.03,0,0,0,0,0,0,0,0,0,0,0,581.09,51.72,0,0,163.51,0,7.35,5.95,0,12.99,0,7.48,0,0,0,0,0,0
 14-21,0,0,3.84,19.41,189.75,13.28,0,22.6,0,1.16,0,17.05,9.54,7.19,8.49,1.12,9.53,0,0,2.67,1.93,63.62,2.61,0,52.54,416.35,30.15,4.07,1.76,10.62,0,21.92,2.69,74.98,11.26,58.2,127.82,178.82,0,0,5.97,0,0
 24-34,0,0,3.23,8.65,213.57,13.38,0,75.22,0,21.13,1.31,33.18,7.84,5.48,10.95,9.52,21.1,0,3.82,15.78,9.15,140.48,3.1,0,91.93,1227.5,11.58,25.29,14.42,0,1.14,181.55,0,2.37,12.86,23.76,52.31,419.87,0,0,40.9,0,23.48
 36-46,0,0,0.98,0.84,109.05,6.13,0,181.33,7.58,24.44,5.74,60.1,3.74,0,15.06,3.37,31.95,0,7.31,8.2,14.49,188.14,5.11,3.59,58.31,1416.1,10.85,36.22,9.16,0,0.97,305.9,0.65,1.05,11.39,28.1,1.79,390.75,0,1.47,37.58,0,29.54
 48-58,0,0,0.46,0,96.52,11.02,0,276.87,15.93,22.84,29.77,116.36,2.07,0.72,6.74,3.54,2.5,0.76,3.49,5.67,12.98,191.74,9.33,2.88,53.3,1091.86,11.13,20.79,16.27,0,0.56,224.94,0,0,1.3,11.06,0,270.36,0,2.33,32.66,0,31.46
 60-70,0,0,0.65,0,116.75,41.3,0,495.39,18.31,49.39,11.99,102.91,14.87,0,5.55,7.45,14.38,2.76,6.39,13.6,0.72,316.56,5.62,5.45,57,1302.74,3.83,20.17,9.19,0,2.19,274.85,0,0,0.76,4.53,0,201.69,0.77,7.38,43.86,2.39,13.78
 72-82,0,0,4.18,0.56,73.87,71.78,0,583.14,5.02,19.93,19.11,143.34,24.87,0.6,7.88,18.29,9.89,2.47,8.18,0.81,5.17,391.6,16.87,24.38,31.78,1307.44,2.32,22.55,19.84,0,5.87,184.74,0,0,1.63,1.87,0,149.95,7.59,6.14,44.75,14.35,35.32
 84-94,0.62,0,5.14,0,195.67,128.67,0,402.62,2.45,48.71,15.99,132.78,48.76,7.21,5.13,23.84,15.03,6.3,7.66,9.22,1.93,392.58,14.93,14.65,46.28,962.31,3.47,26.81,50.69,0,0.6,536.59,0,0,12.8,1.98,0,106.95,22.49,6.98,42.35,15.21,21.21
 96-106,0,0,7.47,0.69,132.27,58.13,0.92,363.61,12.81,25.76,11.44,122.35,32.83,0,13.03,17.74,22.33,7.13,11.31,4,0,350.83,18.53,20.82,46.86,906.97,1.93,35.69,49.09,0,7.79,409.54,0,0,6,0,0,46.4,19.93,14.09,36.67,17.4,23.07
108-118,0,0,3.09,0,158.71,83.48,8.46,411.25,3.08,61.04,18.3,136.63,52.35,0,6.09,24.74,22.27,4.96,7.2,16.21,1.13,435.72,25.77,16.48,57.25,1001.82,1.87,28,35.12,0,7.9,303.82,0.42,0,4.62,2.02,0,52.04,19.69,8.63,39.84,9.14,24.71
120,0,0,2.52,0,227.46,43.56,0,286.43,10,47.33,18.07,165.08,33.61,0,3.17,25.86,30.89,34.85,10.18,5.02,0,360.83,27.86,4.3,25.01,1437.5,10.46,52.02,59.26,0,0,306.73,0,0,1.07,2.52,0,73.84,18.51,10.29,65.56,5.89,1.16
