stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,1938.96,40396.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040.95,0,0,0,0,0,0,0,0,0,0,0
  5-6,10311.52,117339.43,0,379.85,0,0,0,0,0,0,0,0,896.96,0,0,0,0,0,0,0,0,0,0,0,8167.22,271.2,0,0,1708.27,0,1579.39,0,0,0,0,0,0,0,0,0,0,0
  7-9,2646.16,1899.11,0,7202.16,0,42.76,3012.85,0,0,0,0,0,3402.12,0,0,0,0,0,0,0,0,0,0,0,47131.81,1561.94,0,0,30870.16,0,47.73,90.78,0,25.49,0,0,0,0,0,0,0,0
 10-12,13.52,386.85,0,1874.35,0,72.97,661.1,0,0,0,0,0,122.98,0,0,0,0,0,0,0,0,0,0,0,11005.87,409,0,0,9324.56,0,4.05,3.78,36.39,674.39,0,231.51,47.43,0,0,0,0,0
 14-21,0,1.28,25.38,156.27,878,376.47,271.68,0,7.17,0,313.41,72.44,26.16,9.61,2.54,29.92,6.64,2.41,23.48,2.02,507.23,2.76,0,634.1,16024.58,214.4,389.06,132.98,497.81,0,49.47,14.83,2920.41,54.7,1245.22,3115.86,7584.39,0,0,126.46,0,23.59
 24-34,12.05,0,18.77,8.37,355.87,111.16,2057.97,0,45.85,35.29,462.6,19.97,12.71,41.01,24.63,21.95,12.17,14.24,31.34,23.28,1318.32,30.18,6.13,851.39,37883.97,130.89,618.77,135.81,0,1.61,291.33,0,4.5,32.45,64.37,416.16,9407.76,0,0,677.31,0,148.35
 36-46,1.07,0,1.1,0.63,210.32,194.8,10935.34,20.31,17.93,43.81,541.26,2.54,0.59,46.8,38.65,9.73,36.66,22.91,3.01,41.96,1807.35,26.24,22.13,581.64,48517.4,80.67,384.89,63.53,0,5.09,198.68,0,6.99,27.25,16.48,3.38,11993.5,0,1.47,232.11,3.88,121.42
 48-58,1.54,0,0,0.51,298.05,343.08,16662.55,11.1,57.75,39.14,820.47,2.18,106.22,70.86,30.36,10.68,67.43,33.17,6.93,74.85,1961.25,20.06,72.44,415.06,33168.5,40.78,156.83,57.41,0,3.01,85.17,0,0,13.73,11.36,0.83,8097.47,0,3.15,168.24,3.06,204.11
 60-70,0,0,3.4,0,310.24,44.86,15510.57,19.21,36.46,28.03,646.52,19.05,51.32,22.55,24.59,13.39,64.33,27.63,2.74,55.75,1866.7,19.29,136.25,266.86,19419.92,22.04,85.18,54.52,0,15.73,69.52,0,0,9.93,11.69,0,3132.21,4.19,18.9,141.11,7.81,163.42
 72-82,0,0,10,0,248.39,60.58,7239.82,9.08,4.79,45.76,644.13,20.51,42.45,21.67,29.71,1.74,10.03,20.06,3.9,36.64,1874.95,20.02,89.1,204.56,11970.92,13.09,97.39,53.67,1.13,12.63,33.59,1.65,0,4.35,3,0,1064.14,13.02,35.2,220.07,30.76,203.28
 84-94,0,0,5.94,2.11,273.44,94.33,5616.58,9.49,7.5,52.08,584.82,22.82,49.22,43.52,36,7.54,55.97,30.94,24.79,47.88,1550.93,28.65,89.44,209.96,8592.88,28.63,86.53,78.55,0,7.75,56.61,0,0,23.99,2.83,0,769.17,27.49,42.95,175.56,43.77,108.01
 96-106,1.12,0,7.03,0,230.12,139.19,4147.32,12.26,23.43,13.82,620.47,25.06,1.32,56.48,57.6,6.63,36.79,38.22,20.5,11.65,1045.49,24.02,42.73,162.78,6522.67,21.77,102.94,81.03,0,19.77,73.09,3.82,0,13.8,0,0,228.05,28.75,19.39,202.55,30.58,119.03
108-118,3.95,0,0.83,0,188.84,114.79,4312.11,3.16,5.27,28.77,433.52,14.54,0,26.82,43.77,3.89,67.22,35.53,16.57,55.91,937.1,14.91,63.28,139,10303,13.46,100.03,81.11,0,18.84,44.28,0,0,23.43,0.94,0,186.99,22.2,11.99,105.15,19.8,257.96
120,0,0,8.41,0,194.91,107.87,3947.12,6.13,4.66,17.74,420.78,9.13,0,39.14,71.52,12.69,42.66,13.69,8.33,4.79,896.21,6.61,32.85,125.67,9924.69,30.23,64.71,58.56,0,15.23,39.21,0,0,2.42,0,0,238.62,13.68,11.71,105.32,82.44,158.81
