stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,16.57,45.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,15.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,4.21,0,0,0,8.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.08,0,0,0,16.31,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,14.08,0,0,0,0,0,6.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.31,40.22,0,0,129.16,0,6.59,0,7.07,0,0,0,0,0,0,0,0
 14-21,0,0,0,0.86,34.09,23.9,0,2.99,0,7.54,0,18.49,2.96,1.86,0,0,0,0,0,0,0,50.75,0,0,52.96,64.55,506.03,1.12,1.48,13.78,0,22.77,9.16,2.4,8.4,16.01,444.34,0,0,0,0,0
 24-34,0,0,0,0.75,46.12,2.22,0,9.26,0,31.97,1.06,25.72,0,0,0,0,2,0.83,0,1.53,1.6,18.33,1.88,0,5.1,118.07,82.63,0,0,0,3.21,16.46,1.5,0.8,8.28,5.42,160.55,0,0,35.73,0,0
 36-46,0,0,0,0,54.14,0,0,3.11,1.31,3.16,6.51,4.59,0,0,0,0,0,0,0,0.89,12.74,8.05,0,0,1.49,30.01,73.96,0,0.58,0,0,32.09,0,0,0,0,27.62,0,0,65.59,0,1.05
 48-58,0.77,0,0,1.29,54.68,0,0,27.66,0.68,4.31,23.37,4.71,0,0,1.2,0.43,0,0,0,3.81,0.56,31.59,3.33,1.14,1.53,109.6,137.05,0,4.28,0,0.55,13.91,0,0.43,0,0,11.68,0,1.38,35.68,0,10.15
 60-70,0,0,0,0,58.49,0,0,15.63,6.46,25.34,73.72,0.84,0,0,0,1.93,1.28,0,0,13.77,0,193.79,0,9.09,5.39,83.69,97.18,0,1.45,0,0.71,7.88,0,0,0,0,7.96,1.52,5.02,22.1,0.81,0
 72-82,0,0,0.97,0,114.25,2.02,0,56.86,4.55,9.17,119.9,15.31,1.06,0,5.42,4.69,8.43,2.8,0.67,1.57,0,546.99,0.84,25.32,5.18,124.23,93.75,0,17.55,0,2.97,5.01,0,0,0,0,5.01,1.87,36.94,67.13,22.72,0
 84-94,0,0,0,0,159.11,0.88,1.75,50.42,0,6.11,56.46,6.35,1.19,0,0.82,0,15.29,0,0.71,0,0.96,514.69,0,47.88,5.16,58.04,111.08,0,11.44,0,0,9.51,0,0.9,0,0,8.34,0,34.87,56.34,36.63,0
 96-106,0,0,0,0,246.92,5.73,0.57,60.85,5.33,11.75,56.87,19.73,0,0,11.84,7.97,12.23,0,0.78,4.65,0,549.3,5.07,38.04,9.94,128.82,97.43,2.78,27.78,0,16.79,16.55,0,0,0,0,5.94,0,53.67,72.67,38.62,2.88
108-118,0,0,0.61,0.74,293.06,10.93,0.86,94.97,0,13.66,75.18,9.97,0.54,0,16.2,2.69,16.11,2.25,0,6.03,3.91,597.06,0.81,45.02,22.71,101.87,119.94,0,26.22,0,15.78,13.66,0,0,0,0,6.7,0,15.57,26.26,36.03,4.21
120,5.65,0,0,0,219.3,3.09,1.61,30.63,4.72,10.82,36.69,44.82,2.28,5.2,6.5,0,8.89,0,0,3.73,0,687.49,0,115.89,12.3,84.68,136.22,0,16.5,0,29.53,16.17,0,0,0,0,0,0,38.54,64.36,50.18,0
