stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  5-6,12.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,17.62,0,0,0,0,0,110.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.17,0,0,0,15.73,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,50.67,0,14.69,0,0,0,616.69,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,1849.83,3.15,0,0,61.78,0,0,4.8,0,13.16,0,0,0,0,0,0,0,0
 14-21,0,0,1.07,0,61.7,0,0,161.09,0,0,0,10.73,0.97,1.41,0,0,0,1.85,0,0,0,26.78,0,0,0,2640.83,2.92,0,2.86,2.06,0,9.18,0,8.95,4.27,0,4.65,499.73,0,0,0,0,0.85
 24-34,0,0,3.31,0.59,38.14,0,0,236.39,0,0.85,1.23,45.82,0.91,1.82,1.02,1.31,0,0,0.65,2.93,0,28.5,0,0,18.17,10466.01,4.75,20.27,5.13,1,0,18.54,0,0,1.74,0,6.58,1482.57,0,0,18.28,0,4.36
 36-46,0,0,0,0,6.14,0.67,0,310.15,4.42,2.59,9.75,147.05,0.72,0,1.7,0,0,0,0,0,0,19.73,0.63,0,5.26,9550.57,0,14.02,1.46,0,0,30.8,0,0,0,0,0,1188.68,0,0,1.36,0,0
 48-58,0,0,0,0,23.85,0,0,565.52,0.38,0,4.7,273.49,3.3,2.63,1.48,1.24,0.4,9.45,0,5.99,2.37,37.54,0.65,0,2.4,8276.3,5.05,20.79,2.77,0,0,5.17,0,0,0.61,0.9,0,749.78,0,0,3.71,0.5,23.64
 60-70,0,0,0,0,16.94,0,0,560.83,0.73,2.76,0,309.05,0,0,0,0.7,0,6.06,0,1.41,5.25,30.08,0,0,3.2,7795.01,0,19.92,1.16,0,0,11.24,0,0,0,0,0,341.05,0,0,1.82,2.76,13.99
 72-82,0,0,0.5,0,38.77,5.33,1.86,820.46,1.52,3.72,0,443.38,7.13,0,0,1.25,2.6,3.7,3.8,2.61,8.9,49.94,0,1.42,9.17,8192.89,0,44.31,10.79,0,0,17.33,0,0,0,0,0,299.5,14.55,6.42,10.03,0,40.1
 84-94,0,0,3.45,0,35.48,7.06,0,697.22,1.17,0.63,1.37,293.24,4.45,0,0,0,0,1.22,4.1,0,0,43.82,0,3.62,4.13,5691.1,0.57,16.01,10.17,0,0,13.04,0,0,0.56,0,0,175.79,4.43,0,1.76,2.65,0
 96-106,0,0,2.88,0,59.4,18.41,0.97,640.49,1.41,12.57,9.77,357.96,5.43,0,0,0.61,0,1.5,1.56,2.28,0,63.01,1.66,0,6.39,5778.61,1.43,41.64,5.93,0,0,16,0,0,0,0,0,148.7,4.03,0,5.28,4.8,0
108-118,0,0,1.03,0,58.97,7.02,0.59,719.76,0,0.48,4.49,462.47,3.23,0,0,5.5,0,1.12,0,7.58,1.61,59.31,1.09,0.94,2.25,8796.8,0,34.17,4.46,0,5.95,8.84,0.79,0,0,0.51,0,154.57,1.36,0.56,7.15,1.13,5.48
120,0,0,0,0,27.25,1.81,0,884.36,0,4.65,38.24,513.81,2.63,0,5.1,11.07,0,0,8.05,0,0,128.79,0,0,1.67,9201.68,1.03,12.79,8.35,0,0,9.24,0,0,0,0,0,161.21,0,11,10.06,10.35,0
