stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,11.48,860.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.71,0,0,0,0,0,0,0,0,0,0,0
  5-6,44.41,839.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.22,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,8.78,0,3.93,0,0,3.78,0,0,0,0,0,3.77,0,0,0,0,0,0,0,0,0,0,0,134.05,22.75,0,0,35.68,0,0,14.29,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,26.27,0,0,11.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.43,0,0,0,23.25,0,0,11.98,0,10.55,0,0,0,0,0,0,0,0
 14-21,0,0,0,0.84,11.72,0,1.91,0,0,0,1.61,0,0,0,0,0,0,0,0,0,5.22,0,0,5.66,32.56,1.18,0,0,1.93,0,13.27,0,7.08,0,4.8,6.21,7.25,0,0,1.01,0,0
 24-34,0,0,0,0,15.95,0,11.48,0,3.11,0.62,1.56,1.37,0,0,3.2,2.36,0,1.51,0,0,12.18,0.61,0,2.65,66.97,2.99,1.27,0,0,0,47.12,0,0,3.46,0,6.95,11.84,0,0,6.45,0,7.41
 36-46,0,0,0,0.56,25.54,0,27.26,1.81,1.62,0,1.25,0,0,0,2.81,7.01,0,0.74,0,5.24,18.92,0,0,10.86,72.42,0.97,0,0.72,0,0,94.37,0,0,12.84,2.35,0,8.34,0,0,8.09,0,11.52
 48-58,0,0,0,0,10.85,0,28.32,0,1.68,0.4,7.73,0,2.01,0.69,8.19,0.97,0,0.5,0,2.7,19.3,0,0,1.99,58.66,0.52,0.78,1.8,0,0,63.19,0,0,1.09,0,0,7.58,0,0,13.16,0,4.19
 60-70,0,0,0.7,0,19.89,0,38.15,0,0.94,9.28,8.81,1.82,0.95,0,28.53,0,1.22,0,0.68,1.57,31.01,0,0,7.37,40.29,1.12,2.18,0,0,0,76.63,0.85,0,8.13,0,0,22.06,0,0,3.25,0,14.19
 72-82,0,0,0,0,17.76,0,42.89,1.52,1.06,4.49,24.14,3.49,1.16,0,7.85,5.52,1.25,0.65,3.1,5.79,45.13,0,5.49,2.73,72.14,0.89,4.72,3.44,0,0,68.82,0,4.38,1.5,0,0,3.31,2.62,0,16.65,0,1.65
 84-94,0,0,0,0,21.33,0,47.71,0,10.42,2.81,11.4,4.13,0,0,12.08,6.27,6.95,0.86,0,9.74,46.02,1.39,3.78,4.29,60.68,0,1.47,0.95,0,0,129.49,0,0,10.5,0,0,5.11,0,0.71,1.76,0.63,10.95
 96-106,0,0,1.17,0,40.63,7.38,51.45,2.7,2.85,1.63,16.24,21.46,0,3.93,14.48,5.1,5.86,4,7.38,3.7,61.61,0.71,0.58,0,58,0,5.82,4.46,0,2.9,110.47,0,0,2.04,0,0,6.12,2.45,1.01,20.5,0.61,4.25
108-118,0,0,4.31,0,37.59,0,34.37,0,6.36,8.47,20.36,11.57,0,0,17.16,15.17,10.8,3.43,1.52,9.68,77.43,1.2,2.18,6.25,57.38,0,3.23,1.86,0,11.55,112.8,0.42,0,4.26,0.41,0,1.92,1.6,1.87,23.01,4.41,3.99
120,0,0,3.29,0,51.4,4.13,40.72,0,14.24,5.18,11.69,13.37,0,0,49.44,11.2,10.76,0,0,0,91.39,1.02,0,8.43,48.33,0,20.88,0,0,2.63,97.78,0,0,5.76,0,0,0,2.32,5.78,15.83,0,2.85
