stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,28.57,381.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,76.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,6.21,0,0,0,0,0,0,0,0,0,0,3.45,0,0,0,0,0,0,0,0,0,0,0,76.87,0,0,0,7.66,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,4.02,0,0,0,0,15.67,0,0,0,0,0,3.61,0,0,0,0,0,0,0,0,0,0,0,61.7,0,0,0,7.66,0,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,32.29,6.7,3.66,0,0,0,27.53,1.03,0.82,6.74,0,0,0,0,0,0,44.47,0,0,40,400.97,1.68,1.08,0.84,0.84,0,0,0.91,9.46,30.25,114.7,121.87,100.58,0,0,0,0,9.35
 24-34,0,0,0,0.86,16.25,1.55,28.66,0.68,0,1.15,44.26,0,2.59,4.2,0,0,0.7,1.39,0,0.97,206.5,0,0.82,44.32,778.01,1.49,18.2,6.97,0,0,1.82,0,0,3.88,24.44,102.24,125.75,0,0,1.49,0,0
 36-46,0,0,0,0,4.32,0,182.54,1.39,0,6.3,113.03,0,0,4.6,0,0,0,1.19,0,0,156.72,0,13.66,39.9,456.76,0.69,10.38,6.11,0,0,0,0,0,4.79,7,3.7,95.88,0,0,0,0,0
 48-58,0,0,0,0,5.89,0,714.26,0,0.62,2.2,138.53,0,0.43,0,0.62,0,0,0,0,0,207.35,0,12.93,29.76,388.97,0,4.85,3.87,0,0,0,0,0,2.63,6.03,0,145.11,0,0,0.85,0,9.27
 60-70,0,0,0,0,3.12,0.81,2455.52,1.27,2.67,10.14,364.33,0,0.63,0.78,0,3.1,6.5,1.87,0,0,319.85,0,5.2,20.76,333.98,0,2.27,12.6,0,0,1.27,0,0,0,1.58,0,131.17,3.21,5.81,1.75,1.84,0
 72-82,0,0,0,0,4.08,0,1180.27,1.72,0,12.87,334.32,0,1.48,1.41,0.5,0,0.93,9.46,0.62,0,469.84,0.56,15.1,24.22,388,0,9.07,13.36,0,1.67,0,0,0,2,3.53,0,103.42,3.98,4.05,0,8.82,0
 84-94,0,0,0,0,13.88,6.73,1001.58,3.15,0.64,9.24,257.38,0.57,0.74,0,2.5,3.45,0,1.68,0,4.37,375.75,0.91,1.85,22.6,227.64,0,14.6,27.46,0,0,9.2,0,0,0.58,0.57,0,68.61,3.21,17.47,0,4.76,0
 96-106,0,0,0,0,11.89,0,739.96,12.41,0,6.71,221.18,0,0,0,1.8,3.65,0,3.94,0,0,428.91,0.71,5.09,24.44,272.8,0,10.08,21.93,0,0,5.36,0,0,3.26,7.61,0,11.67,0,10.37,0,6.24,0
108-118,0,0,0.47,0,7.98,1.98,652.76,7.06,0,2.5,176.12,0.85,0,2.38,0.55,3.46,0,1.89,1.74,0,412.34,0,11.01,21.06,236.03,1.03,10.08,20.3,8.11,4.3,0.53,0,0,0.47,0,0,24.45,0.42,11.27,0,5.75,0
120,0,0,0,0,16.64,0,536.74,6.06,0,7.57,357.21,0,0,0,2.12,0,0,6.94,0,0,309.87,0,9.56,17.27,272.21,2.14,19.82,31.95,0,0,0,0,0,0,0,0,38.42,3.53,0,0,18.25,0
