stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,91.46,1492.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.62,0,0,0,0,0,0,0,0,0,0,0
  5-6,65.66,1707.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.24,0,0,0,0,0,23.73,0,0,0,0,0,0,0,0,0,0,0
  7-9,52.43,31.35,0,53.98,0,0,0,128.6,0,0,0,0,0,62.31,0,0,0,0,0,0,0,0,0,0,0,1138.41,31.37,0,0,455.95,0,4.34,5.28,0,0,0,0,0,0,0,0,0,0
 10-12,0,61.37,0,50.28,0,0,0,103.37,0,0,0,0,0,8.54,0,0,0,0,0,0,0,0,0,0,0,1201.93,61.26,0,0,451.56,0,0,0,0,93.3,0,3.87,0,0,0,0,0,0
 14-21,0,0,2.41,2.97,48.3,13.05,0,24.68,0,1,0,4.31,4.04,0.86,2.65,0,0,0,0,2.07,1.07,29.25,0,0,35.38,274.15,9.37,6.2,2.66,9.19,0,2.06,0,52.42,3.8,0,48.21,113.67,0,0,2.94,0,5.48
 24-34,0,0,0.75,1.41,10.58,0,0,77.47,0,0,0,18.06,0,0,4.66,0,3.42,1.56,1.51,0,0,52.5,0,0,14.29,755.56,0,13.61,5.38,0,0,20.3,0,0,0,0,4.9,156.64,0,0,5.81,0,0
 36-46,0,0,0,0,7.62,0,0,106.4,2.14,4.2,7.24,47.37,0.95,0,0,0.85,0,0.65,0,2.4,0,73.49,0,1.06,17.16,792.93,2.33,6.45,2.07,0,0,32.98,0.81,0,0.94,0,0,145.76,0,0,12.92,0,0.81
 48-58,0,0,0,0,13.58,0,0,207.17,0,0.41,1.7,46.08,0,0,1.32,0,0,0.83,8.56,4.4,0.79,67.8,4.25,2.28,11.54,748.67,0.53,5.59,1.7,0,0.61,16.35,0,0,0,0,0,150.52,0,0,5.27,0,2.82
 60-70,0,0,0,0,9.02,0,0,303.62,9.23,1.14,3.35,78.44,4.46,1.77,0,1.58,5.07,0,2.29,1.32,0,85.23,0,0,7.26,852.74,0,4.53,4.27,0,1.22,15.46,0,0,0,0.64,0,140.22,0,1.19,6.66,0,6.81
 72-82,0,0,0,0,14.37,11.76,0,212.95,0,3.17,0,65.54,5.21,0,1.15,0.59,5.23,8.49,2.11,0,3.22,96.77,0,3.25,11.34,677.04,0,11.62,13.06,0,0.77,14.68,0,0,0,2.88,0,55.19,0.51,3.81,10.82,3.42,0.82
 84-94,0,0,1.71,0,20.53,9.26,0,190.09,0,3.45,1.31,37.43,3.71,0,2.51,5.76,1.41,2.32,4.8,1.84,6.52,71.37,0,19.91,7.26,464.27,0.64,3.04,17.95,0,0.57,35.46,0,0,0,0.62,0,36.53,0,1.15,11.96,1.63,2.62
 96-106,0,0,0,0,8.55,38.99,0,102.19,0,2.02,2.69,37.99,6.53,0,0.73,8.34,1.24,0.79,2.57,1.31,0.68,66.82,8.65,5.19,11.63,336.35,0.62,19.22,7.95,0,0,44.9,0.64,0,1.27,0.64,0,18.8,1.37,0.87,11.82,3.17,2.53
108-118,0,0,0.91,0.74,27.09,8.27,1.24,130.66,0,5.76,1.24,46.05,12.38,0,5.46,5.23,2.84,3.73,0.59,3.46,0,67.94,2.15,1.31,5.82,392.91,1.25,5.01,5.55,0,0,28.69,0,0,1.26,0,0,6.9,2.97,0,11.16,0.96,4.12
120,0,0,0,0,38.7,16.86,0,148.64,0,2.41,11.46,69.32,7.04,0,2.27,9.77,4.61,3.12,8.89,0,0,83.25,1.86,1.45,3.21,604.24,0,23.79,0,0,0,44.75,1.53,0,0,0,0,0,0,6.25,16.39,15.46,2.34
