stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,277.28,4537.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.14,0,0,0,0,0,0,0,0,0,0,0
  5-6,293.61,3494.65,0,0,0,0,0,0,0,0,0,0,11.6,0,0,0,0,0,0,0,0,0,0,0,60.58,24.97,0,0,10.04,0,102.25,0,0,0,0,0,0,0,0,0,0,0
  7-9,57.62,37.07,0,13.94,0,0,30.03,0,0,0,0,0,21.35,0,0,0,0,0,0,0,0,0,0,0,587.33,62.14,0,0,249.38,0,5.78,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,46.95,0,88.05,0,21.4,83.49,0,0,0,0,0,3.33,0,0,0,0,0,5.32,0,0,0,0,0,1088.67,49.68,0,0,346.52,0,0,15.32,13.92,32.6,0,0,7.98,0,0,0,0,0
 14-21,0,0,0,3.36,93.55,11.61,23.03,0,1.17,0,27.93,1.5,2.47,0,0,0,0,0,0,0.99,23.57,0,0,25.63,654.09,18.97,0,10.67,8.46,0,0.98,0,19.39,2.64,5.01,56.32,252.1,0,0,0,0,0
 24-34,0,0,0,4.29,55.7,1.38,69.52,0,1.52,1.47,63.66,0,1.41,2,0,0,0,6.08,2.69,1.75,117.01,0.81,3.15,52.96,2719.52,4.63,40.1,9.02,0,0,2.34,0,0,3.32,0,9.23,576.84,0,0,10.69,0,0
 36-46,0,0,0,0,24.97,0.81,207.73,0,20.56,4.1,145.16,0,0,4.38,0,0,13.85,2.76,4.79,6.19,105.6,1.01,3.36,28.78,3793.59,6.14,12.12,7,0,0,7.33,0,0,4.03,0,0.83,896.39,0,0,14.98,0,1.73
 48-58,0,1.29,0,0,68.57,2.61,590.43,1.49,14.82,5.84,263.99,0,0,7.69,0,0,9.6,3.06,3.94,0,198.6,0.5,6.79,23.83,3628,4.28,6.25,9.79,0,1.18,9.35,0.65,0,2.01,0.4,0,873.03,0,0,6.43,0,8.23
 60-70,0,0,0,0,60.19,0,991.82,2.35,15.8,14.8,203.59,9.98,0,2.95,0,3,10.11,6.03,0,0,335.63,2.99,8.65,30.52,3060.95,3.74,15.99,14.37,0,0,0.7,0,0,10.19,0,0,453.68,0,6.36,25.49,5.53,9.93
 72-82,0,0,1.39,0,48.48,2.17,817.96,0,12.79,14.3,183.99,0,0,4.63,0,5.15,2.11,9.53,0,0,392.16,0.58,22.56,36.01,1922.19,17.41,22.4,19.35,0,2.6,9.24,0,0,0,0.51,0,215.7,4.53,5.12,17.92,8.3,15.29
 84-94,0,0,4.78,0,57.52,2.87,732.83,2.62,5.3,10.49,154.61,6.27,0,6.42,9.69,0.56,11.81,5.42,6.2,6.42,303.57,3.24,6.16,28.61,1314.9,4.02,6.93,17.21,0,0.79,31.34,0,0,3.8,0.63,0,190.47,2.9,7.77,36.6,5.65,0
 96-106,0,0,1.98,0,29.43,9.44,523.33,6.44,6.86,13.74,160.75,4.94,0,6.64,1.72,0,33.58,19.94,10.79,0.68,316.91,2.25,7.75,13.48,951.54,2.75,8.72,19.41,0,2.25,49.01,0,0,0.7,0.82,0,65.71,4.93,3.6,27.37,11.13,9.11
108-118,0,0,0,0,58.9,2.83,456.45,1.43,19.02,9.4,138.7,6.91,0,3.33,0.87,2.39,27.51,6.82,3.12,0,295.5,0,8.17,13.96,1164.4,4.73,4.22,12.42,0,3.5,22.24,0,0,1.64,1.56,0,41.87,1.38,8.47,16.59,7.86,6.12
120,0,0,0,0,57.98,4.77,429.34,0,4.77,6.3,172.1,1.69,0,14.45,0,2.77,5.45,5.78,0,0,369.28,0,28.98,9.35,2048.85,1.66,22.34,26.65,0,12.2,15.91,0,0,5.19,0,0,53.35,0,19.72,16.77,0,0
