stage,erythrocytes,fast_muscle,immune,mesenchyme,muscle,neural,olfactory,otic,pronephros,spinal_cord,vasculature
  7-9,0,0,0,0,0,9.43,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,0,5.22,0,0
 24-34,0,0,0,0,0,0,0,0,0,0,2.53
 36-46,0.76,0,0,0,0,4.3,0,0.59,0,0,0
 48-58,0,0.38,0,0.9,0,0,0,0,0,0,0.92
 72-82,0,0,0,1.41,0,0,0,0,0,1.56,0.81
 84-94,0,0,0,1.16,0.8,0,0,0,0,0,0.62
 96-106,0,0,0,1.43,0,0,0,0,0,0,0
108-118,0,0,0.83,0,0,0,0.44,0,0,0,2
120,0,0,0,0,2.23,0,0,0,0,0,0
