stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,157.67,2351.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1,0,0,0,0,0,0,0,0,0,0,0
  5-6,156.04,2132.61,0,25.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.18,31.79,0,0,13.13,0,12.52,0,0,0,0,0,0,0,0,0,0,0
  7-9,160.55,169.25,0,251.13,0,0,0,846.48,0,0,0,0,0,135.38,0,0,0,0,0,0,0,0,0,0,0,5532.47,142.56,0,0,1610.51,0,0,27.66,0,0,0,0,0,0,0,0,0,0
 10-12,0,165.54,0,266.75,0,12.43,0,609.9,0,0,0,0,0,119.41,0,0,0,0,0,0,0,0,0,0,0,6264.42,141.08,0,0,1749.53,0,4.05,25.56,31.26,296.66,0,27.06,6.79,0,0,0,0,0
 14-21,0,1.47,1.13,24.83,291.36,132.81,0,276.95,0,0.87,0,38.41,14.26,4.01,4.13,0,2.8,3.18,1.68,0,8.34,138.33,0,0,97.18,1970.13,17.94,5.07,28.07,51.48,0,16.89,1.12,347.25,21.19,3.43,487.56,567.31,0,0,6.23,0,1.13
 24-34,0,0.83,0,12.19,57.39,18.27,0,277.46,0.72,0.93,3.91,31.12,1.44,5.24,6.31,9.07,4.34,3.19,3.15,7.7,2.14,167.88,7.25,1.91,69.1,2149,13.51,12.96,19.59,0,0,20.76,0,3.55,4.86,3.85,54.96,410.03,0,0,49.59,0,6.17
 36-46,0,0,0,0.56,28.38,1.3,0,340.47,4.23,3.44,4.99,108.85,1.28,0,1.06,3.64,2.27,20.25,3.56,4.71,1.61,160.78,0,1.3,52.91,1673.75,10.44,15.62,7.08,0,0,52.64,0,0,1.27,13.34,0.83,348.74,0,0,12.98,0,19.01
 48-58,0,0,0.4,0.43,38.06,4.75,0,542.99,1.05,3.25,19.06,150.18,5.16,0,10.52,6.27,0.47,5.06,3.82,10.07,3.28,228.91,0,6.25,50.04,1385.05,2.55,14.07,4.76,0,1.01,17.46,0,0,3,1.98,0,272.3,0,0,31.28,0,27.3
 60-70,0,0,0.86,0,18.51,10.03,0,570.43,0.68,5.53,9.27,118.61,14.22,0,3.41,9.54,4.13,19,2.06,0.57,1.05,248.18,0,8.17,32.37,993.98,7.16,5.81,6.73,0,0,37.39,0,0,1.4,0,0,158.24,0,1.96,17.1,0,8.51
 72-82,0,0,4.43,0.56,28.18,16.85,0,536.14,0,4.4,15.41,188.75,5.53,0,8.16,11.78,1.43,12.03,5.9,2.63,4.16,306.52,3.92,10.28,42.85,947.18,1.13,21.39,9.52,0,0,14.91,0,0,2,0,0,134.13,0.69,10.21,34.9,5.52,20.64
 84-94,0,0,0.66,0,51,31.44,4.1,441.88,0,8.27,28.23,134.2,12.52,0.71,3.89,17.51,11.37,6.75,4.92,2.17,7.9,299.34,1.56,13.77,41.96,693.53,9.06,24.21,16.36,0,10.13,68.39,0,0,10.05,1.2,0,114.62,4.06,8.26,25.58,3.54,16.37
 96-106,0,0,1.36,0,59.69,30.76,1.76,372.53,0,12.05,7.72,142.36,17.38,0,13.25,31.96,8.21,14.39,7.74,7.76,4.45,312.25,4.27,10.23,43.86,658.93,5,24.91,15.02,0,3.92,53.2,0,0,7.65,1.37,0,47.03,3.7,10.01,47.05,6.21,7.24
108-118,0,0,1.88,0.49,71.63,14.83,3.28,448.95,3.25,19.24,14.11,190.1,12.94,0,8.84,27.61,11.57,22.01,9.39,22.14,1.19,342.23,13.51,8.63,66.61,996.3,9.84,28.87,13.61,0,8.97,58.63,0,0,5.72,3.13,0,51.76,3.2,12.79,43.89,3.45,10.83
120,0,0,3.9,0,109.64,44.12,0,410.06,6.51,10.77,27.82,201.75,16.88,0,9.88,41.64,3.96,10.74,3.41,9.65,1.64,362.32,2.05,15.14,87.47,1085.93,22.16,20.09,28.47,0,0,59.11,0,0,1.56,2.9,0,34.66,0,6.49,52.4,0,18.13
