stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,215.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.19,0,0,0,0,0,0,0,0,0,0,0
  5-6,12.46,299.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.89,10.72,0,0,6.56,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,40.99,29.53,0,0,0,0,0,55.59,0,0,0,0,0,11.46,0,0,0,0,0,0,0,0,0,0,0,414.22,8.92,0,0,122.48,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,18.32,0,47,0,23.72,0,48.22,0,0,0,0,0,17.59,0,0,0,0,0,0,0,0,0,0,0,654.32,32.97,0,0,219.17,0,0,4.37,3.57,19.47,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,32.51,12.55,0,11.09,0,2.08,0,6.09,4.02,4.87,1.34,0,0,0,0,0,1.08,25.5,0,0,7.07,121.99,3.39,0,0,2.88,0,3.34,1.23,28.46,3.12,0,15.67,84,0,0,0.98,0,0
 24-34,0,0,0,0,12.55,2.19,0,28.84,0,4.54,2.7,15.57,0.67,0,2.41,3.19,0.66,1.45,0.77,0,4.71,85.62,0,0,33.66,469.34,1.45,0,2.34,0,2.13,1.62,0,0,1.52,1.54,12.56,131.84,0,0,17.77,0,7.78
 36-46,0,0,0,0,33.82,0,0,87.21,0,12.68,4.44,38.22,0,0,1.29,13.85,0,0,1.51,0,4.45,85.1,1.68,1.12,24.05,390.48,0.88,0,2.82,0,0,1.04,0,0,0.7,1.32,0,101.01,0,0,10.73,0,0
 48-58,0,0,0,0,12.98,0,0,137.28,1.32,4.82,8.07,76.13,0,0,1.98,10.2,0,6.08,1.27,2.49,6.27,154.7,0,9.8,15.29,281.5,0,6.92,3.91,0,0,5.21,0,0,0.53,1.53,0,113.99,0,0,22.64,0,3.09
 60-70,0,0,0.57,0,25.61,0,0,173.57,2.93,18.74,10.27,68.3,5.49,0,3.99,11.46,1.16,7.63,1.49,0,2.51,228.69,0,6.57,19.29,177.02,0,5.25,1.66,0,1.5,10.93,0,0,0.68,0,0,39.46,0,12.84,27.01,3.07,1.29
 72-82,0,0,2.22,0,25.85,9.5,0,121.96,1.87,13.48,5.55,105.4,6.85,0,3.61,10.39,0.6,4.18,3.45,0,4.14,278.01,3.64,20.54,22.66,141.7,0.5,5.49,5.48,0,7.85,11.04,0,0,0.76,0.57,0,13.53,0.87,12.88,42.56,12.13,14.93
 84-94,0,0,2.96,0,69.57,19.29,0,90.47,0,34.26,7.66,70.1,2.79,0,3.33,20.03,0.55,7.34,4.57,2.22,15.81,228.81,0,14.27,13.13,98.4,0,2.71,9.11,0,12.2,36.01,0,0,1.35,0.62,0,35.14,0,9.12,30.47,7.5,8.63
 96-106,0,0,3.27,0,32.85,11.05,0,58.33,0.62,21.51,7.76,83.78,10.46,0,2.22,16.59,2.05,5.16,3.18,2.93,6.54,217.96,3.15,16.26,21.61,126.02,3.6,9.82,6.57,0,10.16,26.7,0,0,2.17,0,0,12.83,1.22,8.82,48.76,8.23,20.37
108-118,0,0,0,0,42.88,1.9,6,83.02,0.9,21.55,2.45,80.16,10.19,0,1.1,20.85,3.28,13.07,1.73,4.26,12.9,189.49,0,14.26,16.12,124.67,0.53,20.28,8.48,0,5.38,24.18,0,0,1.88,0,0,1.94,1.54,2.89,27.95,13.87,9.11
120,0,0,0,0,43.77,2.36,0,64.57,1.26,1.35,0,78.21,4.26,0,0,15.87,6.19,7.08,1.88,1.5,0,185.34,3.43,11.38,29.46,101.04,4.99,12.07,1.5,0,0,30.58,0,0,0,0,0,2.96,0,4.24,17.96,15.4,3.64
