stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,27.63,331.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,21.1,226.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03,6.07,0,0,8.76,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,53.44,6.62,0,14,0,0,32.71,0,0,0,0,0,13.24,0,0,0,0,0,0,0,0,0,0,0,405.97,29.43,0,0,90.4,0,5.34,9.62,0,0,0,0,0,0,0,0,0,0
 10-12,0,4.25,0,36.77,0,11.1,24.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.28,5.15,0,0,86.52,0,3.81,0,0,51.39,0,3.24,0,0,0,0,0,0
 14-21,0,0,0,3.36,51.11,25.23,4.44,0,0.82,0,2.56,2.62,0,0,0,0,0,0,0,1.16,20.9,0,0,24.8,121.91,6.56,0,0.88,7.11,0,9.3,0,11.32,8.03,0,15.07,48.09,0,0,9.11,0,0
 24-34,0,0,0,3.02,51.87,4.36,29.74,0,3.16,2.39,13.32,2.86,0,2.97,1.42,1.3,0,1.84,0.74,0.62,107.67,5.25,0,62.14,481.4,9.88,3.95,4.59,0,0,5.98,0,0,11.04,0.88,4.69,125.2,0,0,81.06,0,1.8
 36-46,0,0,1.4,0,14.42,1.22,43.16,0,0.93,7.47,32.95,0.66,0,6.65,15.21,0.73,2.05,1.94,7.56,0,184.11,1.26,2.09,39.75,420.1,21.05,0,4.62,0,0.77,8.4,0,0,1.91,0,0.74,111.64,0,1.23,29.44,0,13.11
 48-58,0.39,0,0.46,0.4,28.47,0,60.66,0.58,2.65,2.73,45.66,0,0,6.36,2.91,1.27,6.09,1.57,0,9.35,193.77,0.4,2.72,32.74,250.79,10.26,0,6.2,0,1.7,3.17,0,0,0,0,0,71.15,0,0,47.16,0,14.26
 60-70,0,0,0,0,14.38,4.79,33.49,1.28,2.45,3.11,38.82,4.06,0,2.51,18.69,0.58,0.71,8.24,0,6.28,294.72,0,6.97,31.45,146.41,5.05,7.5,13.13,0,0.71,18.74,0,0,2.88,0,0,31.79,0,7.6,32.3,4.65,4.46
 72-82,0,0,1.82,0,19.58,0,69.58,0,1.34,7.73,51.83,0.84,0,7.73,4.81,4.48,0.54,9.61,0,6.73,297.63,2.74,9.6,14.17,134.43,6.69,0.79,5.62,0,0.84,6.23,0,0,1.25,0,0,28.59,0.92,8.13,78,4.19,6.35
 84-94,0,0,0,0,34.02,4.93,36.87,2.06,11.17,9.72,37,5.51,0,9.79,17.23,0.72,4.92,2.86,1.25,14.29,289.83,2,11.09,21.08,87.69,13.55,0,4.43,0,2.48,13.33,0,0,5.09,0,0,28.17,1.5,9.58,80.8,3.63,3.81
 96-106,0,0,2.08,0,25.87,5.13,55.24,0,3.27,9.78,26.68,5.57,0,1.52,14.01,3.54,4.03,1.46,1.57,3.73,262.58,5.92,5.11,14.21,110.5,1.52,6.43,8.02,0,0,7.72,0,0,1.32,0,0,24.26,1.6,5.27,55.99,8.82,11.07
108-118,0,0,0,0.65,38.4,9.42,72.51,3.72,10.42,3.92,65.58,4.48,0,2.66,19.55,1.94,10.7,1.05,2.87,3.86,282.94,0,6.14,7.63,121,5.07,7.7,7.06,0,5.96,5.12,0,0,1.21,0,0,4.23,1.71,5.7,64.96,2.15,7.22
120,0,0,0,1.66,38.02,15.32,48.85,5.69,0,8.4,46.92,1.62,0,5.02,49.19,15.8,0,2.39,1.37,0,138.11,1.49,16.54,11.24,176.93,9.16,6.58,10.36,10.96,0,20.39,0,0,1.74,0,0,0,2.31,1.66,94.66,4.94,9.77
