stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  5-6,0,8.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,20.16,0,0,0,0,0,3.94,0,0,0,0,0,0,0,0,0,0,0,54.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.92,0,17.38,0,0,0,83.51,0,0,0,0,0,8.1,0,0,0,0,0,0,0,0,0,0,0,637.43,31.88,0,0,62.39,0,0,0,7.35,0,0,0,0,0,0,0,0
 14-21,0,0,0.82,0,23.07,1.73,0,20.85,0,0,0,11.08,1.08,0,4.46,0,3.36,0,0,0,0,52.18,0,0,11.84,368.47,7.27,3.88,4.54,0,0,5.33,1.89,0,7.37,10.22,158.83,0,0,0,0,0
 24-34,0,0,0.67,0,14.16,3.35,0,88.01,0,0,0,16.27,2.19,0,12.43,0,0.59,0,1.65,1.61,0.62,140.84,0,2.43,22.98,1838.73,19,30.61,5.97,0,0.99,41.8,0,0,1.73,1.35,467.12,0,0,6.65,0,1.3
 36-46,0,0,0,0,17.13,0,0,669.44,0,2.51,0,74.85,0.57,0,5.51,1.61,0,0,0,0,0,78.82,0,2.84,9.31,3772.02,4.41,23.64,0.69,0,0,38.22,0,0,0,0,700.91,0,0,14.37,0,4.38
 48-58,0,0,0,0,48.58,0.4,0,2958.06,1.6,0,3.06,146.37,0.43,2.08,2.75,0,0,2.58,1.12,0,1.68,121.72,0,9.48,18.75,6324.96,1.1,5.84,7.6,0,0.97,13.59,0,6.58,0.9,0,865.71,0,0.37,3.87,0,10.96
 60-70,2.52,0,0.86,0,32.49,0,0,6262.02,0,9.8,6.79,183.61,1.6,0,0,3.04,0,4.16,0.66,2.6,5.25,95.71,3.19,14.44,8.33,8594.78,2.55,17.79,0,0,0.63,19.49,0,2.08,0,0,866.17,0,9.76,1.24,0.81,10.68
 72-82,0,0,0,0,55.14,9.54,0,6374.65,4.38,0.72,3.9,305.34,2.02,0,0,7.12,0,2.83,0.53,0,3.31,136.54,1.01,17.38,17.04,9670.01,2.7,14.3,7.93,0,0,5.79,0,0.64,8.92,0,748.33,4.85,7.94,15.36,9.78,29.07
 84-94,0,0,0,0,68.02,1.84,0,4599.63,0.94,21.6,6.81,234.16,3.37,0.66,2.72,11.49,0,24.91,0.69,0.96,0,163.25,0,19.07,6.05,6771.88,0,8.73,7.9,0,0,23.89,0,3.21,0.63,0,432.64,1.79,7.32,24.12,18.58,8.58
 96-106,0,0,0,1.03,40.8,19.46,2.1,4350.98,0.88,2.01,1.76,235.02,0,0,2.9,3.27,0,0.75,0.75,11.76,3.01,110.36,4.88,20.15,3.71,6202.82,1.45,6.58,3.45,0,0,14.66,0,0.69,1.57,0,213.14,3.47,7.05,13.98,14.8,10.84
108-118,0,0,0.57,0,60.71,5.65,13.97,3369.32,1.3,4.72,9.24,211.21,1.06,0,3.02,5.97,0,8.82,0.96,1,0,112.78,1.96,8.54,12.34,6770.51,1.01,5.5,15.17,0,0.91,7.33,0,0.86,0,0,165.27,1.13,1.72,14.98,11.66,0.91
120,0,0,3.01,0,76.45,9.35,16.7,3352.26,1.72,6.02,13.17,296.72,2.22,0,0,10.45,1.4,3.86,0,3.79,0,191.96,0,38.86,20.33,10663.71,23.12,24.87,7.02,0,0,21.73,0,5.01,0,0,238.21,0,8.19,28.52,14.73,0
