stage,blastomeres,eye,liver,mesenchyme,mural_cell,neural,olfactory,spinal_cord
  3-4,22.07,0,0,0,0,0,0,0
  5-6,11.96,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,4.69,0,0
 24-34,0,0,0,0,0,0.91,0,0
 36-46,0,0,0,0,0,0,1.61,1.1
 48-58,0,0,0,1.24,0,4.92,0,0
 60-70,0,0,0,0,0,1.34,0,0
 72-82,0,0,0,0,0,3.17,6.77,0
 84-94,0,14.43,0,0,0,0,12.78,0
 96-106,0,0,0,0,1.32,0,17.13,0
108-118,0,4.22,0.51,0,0,1.86,3.71,0
120,0,0,0,0,0,0,4.78,0
