stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,67.17,2416.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.17,0,0,0,0,0,0,0,0,0,0,0
  5-6,35.32,2915.61,0,10.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.43,0,0,0,0,0,33.59,0,0,0,0,0,0,0,0,0,0,0
  7-9,46.15,132.89,0,4.44,0,0,333.45,0,0,0,0,0,113.61,0,0,0,0,0,0,0,0,0,0,0,4164.39,110.86,0,0,515.59,0,19.26,5.42,0,0,0,0,0,0,0,0,0,0
 10-12,0,27.92,0,0,0,9.23,168.14,0,0,0,0,0,36.5,0,0,0,0,0,0,0,0,0,0,0,3390.53,300.34,0,0,182.84,0,3.1,6.79,0,19.81,0,4.35,0,0,0,0,0,0
 14-21,0,0,0,0,21.74,0.84,1.86,0,0,0,0,0,3.22,0,0,0,0,0,0,0,6.64,0,0,3.25,69.34,160.13,0,0.84,0,0,2.45,2.19,3.58,0,0.81,0.98,17.22,0,0,0,0,0
 24-34,0,0,0,0.59,18.11,0,44.15,0,23.51,0,2.17,0,0,0,0,0.6,0,1.12,0,0,18.1,0,0,18.2,438.73,4.68,39.87,0,0,0,0,1.06,0,0,0,0.71,18.24,0,0,0,0,0
 36-46,0,0,0,0,0.85,1.68,210.72,0,43.84,0.64,8.67,0,0.59,0,0,0,0,0,0,0,122.78,0,0.55,24.19,735.88,0,56.51,0,0,0,1.57,2.66,0,0,0,0,15.74,0,0,0,0,1.41
 48-58,0,0,0,0,6.97,0,3129,0,28.12,0.91,91.81,0,2.29,0,0,0,0.62,1.65,0,0.91,108.32,0,12.8,20.54,1442.7,0,40.82,0,0,0,9.75,0,0,0,0,0,41.85,0,0,2.84,0,1.87
 60-70,0,0,0,0,9.96,0,14465.86,0,7.79,3.04,263.54,2.45,8.65,0,0.63,0.6,0,0.84,0,0,154.79,1.02,2.5,11,2737.03,5.7,0,0,0,0,16.16,0,0,0,2.37,0,54.57,0,3.98,9.52,0,22.89
 72-82,0,0,2.52,0,61.21,7.24,20769.13,0,6.56,10.98,343.11,8.43,1.69,1.47,5.44,2.44,2.33,0,10.65,12.77,204.07,0.61,3.39,24.98,3835.84,1.98,18.68,3.36,0,4.12,5.22,0,0,0.64,0,0,81.7,1.38,7.01,15.91,5.83,17.69
 84-94,0,0,0,0,72.5,9.91,12030.7,0,16.3,6.39,301.46,11.11,2,2.54,5.5,0,6.22,2.49,3.86,0,248.28,3.21,19.53,19.24,3180.9,0,35.16,6.99,0,0,16.78,0,0,0.7,0,0,131.52,6.65,14.31,10.22,22.82,0.61
 96-106,0,0,0,0,42.79,46.22,11247.33,2.44,16.93,2.35,317.92,2.6,1.32,3.15,2.19,1.61,3.13,4.15,40.69,0,223.86,12.14,16.71,11.11,2756.02,0.79,64.9,1.45,0,1.01,42.19,0,0,2.47,0,0,35.83,7.01,17.14,5.21,5.16,27.7
108-118,0,0,3.62,0,58.81,3.79,9691.78,2.61,9.13,4.96,229.02,1.63,0,0,3.64,2.19,4.77,1.71,6.67,1.1,184.91,0,18.27,12.89,3393.76,0,16.45,10.53,0,0,16.41,1.42,0,2.96,0,0,12.57,15.98,35.13,4.17,5.26,0.55
120,0,0,0,3.17,91.79,2.06,5801.61,6.57,0,5.84,316.54,18.03,0,2.63,14.09,0,0,0,18.38,0,168.92,0,22.92,14.23,5025.56,0,69.01,3.9,0,13.12,5.17,0,0,4.05,0,0,77.29,4.2,35.97,1.15,0,0
