stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,161.57,2277.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.69,0,0,0,0,0,0,0,0,0,0,0
  5-6,179.76,3362.18,0,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.16,8.7,0,0,46.34,0,54.49,0,0,0,0,0,0,0,0,0,0,0
  7-9,40.59,31.74,0,57.1,0,0,0,95.55,0,0,0,0,0,53.4,0,0,0,0,0,0,0,0,0,0,0,1221.77,9.47,0,0,469.99,0,4.34,21.17,0,0,0,0,0,0,0,0,0,0
 10-12,0,29.57,0,20.6,0,7.85,0,74.3,0,0,0,0,0,6.84,0,0,0,0,0,0,0,0,0,0,0,631.48,25.23,0,0,127.02,0,0,0,4.75,8.13,0,9.11,0,0,0,0,0,0
 14-21,0,0,0,0,21.08,3.18,0,75.01,0,0,0,2.16,0,0,0,0,0,18.31,0,0,416.63,5.59,0,0,1.71,77.39,1.02,0,0,0,0,10.18,0,3.89,0,0,6.48,16.98,0,0,0,0,1761.32
 24-34,0,0,0.67,0.64,33.24,0.89,0,87.98,0,0.85,0,6.44,0.69,0,8.93,1.46,12,67.37,2,4.56,1388.3,52.97,2.72,0,26.88,464.31,6.31,11.66,1.63,0,0,44.06,0,0,2.04,2.68,9.68,86.27,0,0,24.68,0,8636.09
 36-46,0,0,0,0,17.44,0,0,74.44,0,6.96,1,11.5,0,0,1.79,10.89,1.86,39.04,0,14.42,1338.18,46.14,2.73,0,2.97,325.33,0,15.35,6.27,0,0,87.57,0,0,29.69,0,0,53.61,0,0,29.01,0,8965.84
 48-58,0,0,0,0,25.09,3.45,0,133.17,2.01,7.18,4.95,24.63,0,2.55,0.55,3.2,0,139.76,0,1.49,646.45,60.46,2.48,0.39,16.63,233.99,13.79,3.66,2.6,0,0.4,50.44,0,0,0.92,0,0,37.5,0,0,4.41,0,9597.61
 60-70,0,0,0.7,0,22.34,4.87,0,142.56,2.01,3.51,4.35,28.04,5.15,0,0.76,1.44,7.65,36.89,0.79,5.5,214.11,33.88,0,3.34,11.47,199.46,0,4.18,7.31,0,0,32.77,0,0,0,0,0,20.94,0,0.57,0.7,0,6631.2
 72-82,0,0,1.48,0,8.89,0.89,0,142.47,1.9,15.45,2.71,37.49,0.88,0,0,9.93,1.39,23.45,2.07,5.34,121.33,60.21,1.23,2.3,5.8,141.78,2.7,8.56,2.9,0,0,12.47,0,0,1.87,3.45,0,13.56,0.68,3.47,13.33,0.96,4765.66
 84-94,0,0,2.59,0,21.19,4.18,1.17,206.09,0.56,8.1,1.31,18.54,2.43,0,1.44,5.48,3.24,34.89,1.03,12.17,160.12,58.67,0,0,10.99,56.35,3.1,0.95,1.23,0,0,26.16,0,0,2.29,0.91,0,16.39,3,6.79,4.42,0,2131.98
 96-106,0,0,3.23,0,14.2,9.39,0.56,148.6,0,1.23,4.48,21.66,4.38,0,0,11.07,0,10.9,2.04,12.59,54.46,55.08,1.9,2.28,12.41,95.97,0.58,7.66,4.1,0,1.92,24.99,0,0,0,0,0,4.72,3.45,0.78,5.82,2.23,1641.69
108-118,0,0,1.77,0,34.69,2.9,6.99,92.77,1.09,7.51,4,43.84,4.92,0,0,5.33,8.82,33,4.15,21.8,69.18,73.6,0,0.94,10,99.43,0.55,11.06,14.58,0,0,36.15,0,0,0.95,0,0,13.68,0.46,0,5.49,4.56,1619.53
120,0,0,0,0,78.52,8.12,0,115.97,0,9.92,1.44,54.79,3.8,0,0,19.08,7.81,27.63,8.37,29.13,26.64,169.1,10.9,4.76,25.88,262.8,0,1.54,2.28,0,0,62.94,0,0,1.04,0,0,0,0,3.74,27.24,3.95,771.33
