stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,38.99,484.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.7,0,0,0,0,0,0,0,0,0,0,0
  5-6,94.41,584.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.66,0,0,0,35.67,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,20.64,28.76,0,26.54,0,0,155.59,0,0,0,0,0,31.59,0,0,0,0,0,0,0,0,0,0,0,1005.1,24.03,0,0,363.97,0,10.96,0,0,13.28,0,0,0,0,0,0,0,0
 10-12,0,60.6,0,69.92,0,24.5,108.59,0,0,0,0,0,3.97,0,0,0,0,0,0,0,0,0,0,3.87,1128.69,78.22,0,0,332.67,0,3.07,0,0,75.32,0,0,0,0,0,0,0,0
 14-21,0,0,0,3.99,67.71,39.42,5.38,0,0,0,4.77,0,0,4.87,0,2.07,0,0.92,0,0,27.72,0,0,24.23,183.14,2.35,0,0.85,2.41,0,9.71,0.91,18.16,1.84,1.23,12.42,50.03,0,0,27.82,0,0
 24-34,0,0,2.5,0,30.71,14.3,35.07,0,4.23,3.51,9.27,0.84,0,8.27,3.01,2.34,0,5.63,0,0.8,75.57,3.03,0,26.76,437.07,1.22,3.35,10.38,0,0.99,20.12,0,0,0.6,0,2.66,78.99,0,0,93.8,0,0.77
 36-46,0,0,0.95,0,49.35,1.85,73.43,0,1.12,1.31,30.59,0,0,0.83,1.96,38.34,0,4.63,3.59,0,70.74,1.37,2.43,21.4,391.6,3.79,7.59,13.87,0,4.12,43.27,0,0,0,0,0,88.45,0,0,82.26,0,3.63
 48-58,0,0,0,0,16.45,0,93.34,0.61,7.41,5.51,24.81,0,0,5.02,0.62,0.44,0,4.67,0,0.41,58.91,0.53,1.65,11.99,259.61,0,1.72,2.9,0,0,15.17,0,0,0,0,0,39.06,0,0.85,39.12,0,8.56
 60-70,0,0,0,0,25.19,0,74.72,0,3.02,2.6,23.68,5.03,1.77,4.01,1.28,2.51,3.2,5.2,3.56,0,95.31,2.56,8.92,6.91,328.57,0,6.03,3.93,0,2.33,29.1,0,0,0,0,0,64.52,0,2.55,85.88,2.15,0
 72-82,0,0,0.68,0,16.24,0.6,32.91,0,0.55,1.53,33.67,1.11,0,4.39,7.1,0,0.93,8.18,0,0,87.82,0.58,7.76,4.22,198.81,0,6.01,4.7,0,1.77,10.04,0,0,0,0,0,13.13,0,2.58,73.69,1.22,1.16
 84-94,0,0,1.23,0,23.04,1.06,33.74,0.56,4.35,0.67,21.87,6.88,0,1.12,7.43,0,0.65,4.26,0,2.78,127.03,0.57,7.8,7.73,170.36,0,0.91,8.78,0,0,23.5,0,0,2.25,0.66,0,24.83,1.29,0.75,96.51,1.65,4.99
 96-106,0,0,0,0,12.59,4.24,28.48,0,2.46,0,27.53,6.33,0,5.29,1.93,2.96,0,13.54,0,1.15,76.19,0,1.37,5.79,109.15,0,12.65,3.15,0,0,18.14,0,0,0,7.61,0,8.38,8.03,0,68.56,7.84,9.26
108-118,0,0,1.76,0,16.87,3.25,35.74,0,4.86,1.88,27.75,12.17,0,0,8.26,2.23,2.31,10.43,1.1,0,94.29,9.1,1.29,8.07,189.45,0,6.46,11.76,0,1.8,14.13,0,0,0,0.57,0,0.46,6.16,5.35,72.2,0,2.49
120,0,0,0,0,3.81,15.35,38.38,2.11,1.19,0,62.87,14.9,0,8.33,19.6,0,0,1.76,0,0,102.31,1.63,0,7.38,235.59,0,0,10.73,0,0,8.68,0,0,9.58,1.21,0,15.1,22.23,12.35,63.7,0,4.74
