stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,145.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,279.76,0,12.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.92,0,0,0,6.24,0,6.25,0,0,0,0,0,0,0,0,0,0
  7-9,3.82,15.38,0,34.2,0,0,0,38.26,0,0,0,0,0,16.89,0,0,0,0,0,0,0,0,0,0,0,456.84,8.49,0,0,123.64,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,23.35,0,15.7,0,68.33,0,0,0,0,0,33.56,0,0,0,0,0,0,0,0,0,0,0,557.31,11.17,0,0,149.23,0,6.59,0,65.12,0,0,0,0,0,0,0,0
 14-21,0,0,2.12,2.18,37.77,1.81,0,4.08,0,0,0,0,4.12,3.41,0,0,1.35,0,0,0,1.13,14.91,0,0,12.72,97.7,1.85,0,1.05,8.79,0,18.19,9.44,2.32,0,10.51,46.82,0,0,0,0,2.62
 24-34,0,0,2.72,2.74,42.97,13.56,0,29.99,0,2.79,0,9.65,0,4.49,1.37,0.88,8.38,0,4.54,13.58,0.97,47.8,0.63,0,23.05,353.45,5.32,9.13,5.3,0,0,48.89,0,8.54,0,9.46,93.05,0,0,6.99,0,4.71
 36-46,0,0,2.5,0,44.03,4.2,0,62.21,0,4.59,0,28.74,0.56,0,0.88,0.58,17.03,3.21,1.9,1.59,4.04,51.61,1.73,0,12.84,427.95,1.65,13.98,7.29,0,0.97,83.04,0,8.36,0,1.37,109.63,0,0,29.97,0.78,2.11
 48-58,0,1.29,2.17,0,16.9,2.45,0,196.16,0.89,16.71,1.62,42.07,2.51,0,3.84,5.89,7.04,0,1.2,9.6,2.28,83.56,2.06,1.78,15.06,426.21,2.46,13.92,2.76,0,0,23.44,0,0,0,0,97.62,0,1.04,23.52,0,8.99
 60-70,0,0,5.38,0,58.81,0,0,258.15,0.63,13.46,3.3,83,3.65,0,7.48,1.47,0.6,0.87,5.27,6.08,0,110.96,4.79,0,20.19,498.79,2.76,9.76,4.11,0,0,44.33,0,7.82,4.83,0,98.06,0,0.61,44.65,0,3.49
 72-82,0,0,5.04,0,31.37,35.17,0,266.24,2.99,9.11,5.51,73.66,15.02,0,1.02,4.3,5.38,2.24,10.37,0.82,1.89,186.1,0.92,4.14,8.26,343.22,0,8.68,10.85,0,0,29.02,0,1.01,0,0,58.79,9.52,1.82,60.23,2.06,1.08
 84-94,0,0,2.34,0,44.18,28.53,1.39,150.67,0,13.08,2.92,80.61,13.68,1.24,2.32,11.5,15.31,12.03,3.89,1.64,8.9,146.74,9.98,2.94,6.76,248.26,4.65,19.35,9.95,0,0,77.46,0,6.02,0.62,0,44.34,0,3.03,44.23,4.57,9.16
 96-106,0,0,6.36,0,61.83,45.87,1.52,164.01,4.86,7.15,5.79,100.61,24.08,0,2.3,8.87,7.72,5.54,7.72,1.62,0.71,134.23,6.41,5.62,7.01,267.77,0.79,25.4,15.41,0,3.67,73.42,0,2.58,0.72,0,13.75,10.38,10.5,55.63,5.51,21.26
108-118,0,0,6.25,0,54.1,21.84,13.19,157.81,1.38,13.76,3.37,144.85,34.55,0,1.01,16.21,8.58,5.55,4.95,6.93,1.34,137.9,15.42,1.34,13.17,302.52,1.63,10.55,20.96,0,3.17,44.23,0,2.76,2.25,0,11.42,7.61,0,46.54,0,9.15
120,0,0,0,0,86.39,29.56,6.17,109.4,7.39,13.72,9.54,149.87,55.62,0,0,22.52,20.34,0,0,19.08,0,184.15,0,25.23,6.77,447.69,2.24,33.63,20.22,0,0,55.51,0,1.12,0,0,7.24,3.71,0,34.37,4.8,14.33
