stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,1144.83,20121.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.46,0,0,0,0,0,0,0,0,0,0,0
  5-6,1487,23857.2,0,49.44,0,0,0,0,0,0,0,0,97.44,0,0,0,0,0,0,0,0,0,0,0,464.04,8.7,0,0,116.16,0,284.15,0,0,0,0,0,0,0,0,0,0,0
  7-9,157.65,259.29,0,353.58,0,0,807.92,0,0,0,0,0,267.19,0,0,0,0,0,0,0,0,0,0,0,6580.12,214.77,0,0,2051.86,0,16.54,53.06,0,0,0,0,0,0,0,0,0,0
 10-12,0,216.49,0,195.25,0,46.05,403.05,0,0,0,0,0,112.05,0,0,0,0,0,0,0,0,0,0,0,5022.67,113.55,0,0,1897.67,0,16.91,3.78,3.57,295.18,0,46.59,12.13,0,0,0,0,0
 14-21,2.31,0,0,21.18,208.67,49.63,161.53,0,0,0,29.63,5.48,0,1.92,0.9,0,0,0,0,1.69,155.13,0,0,108.34,2202.62,27.95,6.51,27.85,81.85,0,19.56,1.53,250.99,11.23,6.36,229.49,690.83,0,0,6.45,0,0.84
 24-34,0.88,0,1.55,5.78,78.35,20.75,543.32,0,4.91,9.38,46.68,2.35,0.67,3.81,3.84,10.35,1.89,3.66,3.35,0,296.35,0.83,0,111.47,3937.41,12.04,18.23,30.23,0,0,28.66,0,8.41,4.49,0,37.7,783.56,0,0,37.15,0,2.89
 36-46,0,0,0,0,48.75,2.92,1476.83,0,5.16,5.41,121.93,3.04,0,5.86,3.17,0.56,15.37,2.43,6.98,5.32,373.63,0,7.71,89.28,3490.85,0.88,13.55,20.34,0,0,25.02,0.73,2.76,3.92,0,0,638.93,0,0,25.8,0,5.68
 48-58,0,0,0,0,65.12,3.83,1835.3,0.93,12.98,19.05,199.08,4.94,0,7.02,15.6,0.97,6.57,4.68,4.44,3.8,446.63,1.3,25.91,79.25,2327.73,27.02,5.95,15.04,0,0.59,17.4,0,0,0.38,0,0,349.56,0,0.64,40.69,1.86,15.06
 60-70,0,0,0,0,38.49,8.61,1648.64,2.38,3.93,11.36,165.63,3.66,0,5.08,1.94,0.8,13.53,7.47,19.38,5.1,359.31,19.83,28.87,54.18,1886.18,7.09,5.63,19.81,0,2.41,30.77,0,0,3.47,0,0,150.63,0,8.94,16.15,2.27,12.89
 72-82,0,0,1.66,0.56,35.22,21.35,809.12,0.72,2.36,13.31,123.41,16.22,0,8.57,11.7,2.74,5.45,2.94,3.43,0.49,313.34,2.64,14.66,41.36,1085.52,0.79,7.7,12.91,0,7.38,13.79,0,0,0,0,0,84.47,2.02,8.07,26.19,5.18,8.9
 84-94,0,0,2.22,1.01,57.04,14.48,606.45,0,6.11,6.74,94.75,9.97,0,0,10.27,6.3,20.65,3.77,7.14,9.3,284.87,0.84,32.6,60.84,740.23,9.7,7.44,11.75,0,4.51,74.03,0,0,2.74,0.62,0,91.38,6.1,1.11,48.36,7.83,1.51
 96-106,0,0,1.07,0.66,45.34,48.92,397.6,2.44,1.33,3,83.98,10.85,0,2.12,17.89,0,3.73,6.31,7.08,0.67,192.89,1.22,11.41,25.17,620.47,2.65,10.63,14.23,0,10.56,39.86,0,0,4.42,0,0,37.07,3.03,3.96,48.86,6.02,21.18
108-118,0,0,1.13,0.44,47.43,9.09,410.02,1.66,4.98,4.76,74.24,6,0,2.84,19.19,6.26,12.99,6.07,6.79,1.65,194.6,0,19.74,31.5,962.3,3.29,4.21,13.33,0,4.86,19.01,0,0,1.49,0,0,34.9,0.54,2.89,29.2,4.72,4.1
120,0,0,0,0,55.45,14.64,330,12.08,11.68,6.37,127.76,17.81,0,0,13.04,1.05,0,5.8,0,0,204.02,19.26,9.51,32.77,929.49,4.72,2.89,1.81,0,0,27.71,0,0,3.89,1.52,0,51.69,0,14.31,21.89,29.87,14.25
