stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,3649.85,69249.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2456.91,0,0,0,0,0,0,0,0,0,0,0
  5-6,14339.49,152796.28,0,335.74,0,0,0,0,0,0,0,0,0,630.64,0,0,0,0,0,0,0,0,0,0,0,4441.85,509.53,0,0,1139.89,0,2801.45,0,0,0,0,0,0,0,0,0,0,0
  7-9,4824.81,2969.25,0,5416.01,0,57.59,0,9619.62,0,0,0,0,0,4726.3,0,0,0,0,0,0,0,0,0,0,0,98192.76,6500.07,0,0,29750.51,0,181.71,354.32,0,0,0,0,0,0,0,0,0,0
 10-12,29.74,1762.68,0,2993.06,0,455.52,0,6061.81,0,0,0,0,0,940.5,0,0,0,0,0,21.83,0,0,0,0,7.75,54877.84,2027.25,0,0,16638.39,0,93.2,106.16,85.72,1385.7,0,123.39,76.15,0,0,0,0,0
 14-21,0.89,14.09,28.78,255.31,4151.58,812.17,0,2211.56,0,23.79,0,391.76,184.18,94.11,28.31,5.23,110.5,15.5,22.26,19.36,58.83,1717.49,11.36,0,1411.57,22385.44,638.43,168.02,417.54,907.82,0,251.8,28.46,2744.06,229.85,67.61,3506.78,7450.3,0,0,73.44,0,45.13
 24-34,0,0,29.04,126.48,1182.92,108.54,0,3987.92,2.1,106.94,43.95,608.15,41.14,6.76,67.43,48.21,104.96,72.08,136.14,64.17,94.44,3228.9,55,8.95,1148.57,36729.93,239.56,514.1,428.14,2.99,0,620.2,2.04,20.67,89.97,16.55,510.25,7829.08,0,0,517.78,0,162.17
 36-46,0,0,21.61,14.06,565.27,27.41,0,8451.71,6.88,51.67,102.01,1199.77,28.71,0,72.06,79.39,41.73,47.93,91.99,72.5,113.73,3324.64,27.59,66.84,848.38,50406.77,146.38,399.85,291.23,0,1.69,414.55,2.38,24.75,47.45,9.75,7.92,9537.43,0,7.16,295.31,0,166.79
 48-58,1.51,1.29,15.95,11.32,753.43,39.42,0,13368.43,28.58,131.37,185.33,2281.76,62.59,5.64,79.22,81.68,72.48,114.17,101.93,67.07,133.48,4789.26,35.86,210,879.97,50496.07,112.72,263.23,311.26,0,19.18,429.48,2.85,0,45.8,29.64,0.55,9138.61,0,19.52,341.1,6.32,240.05
 60-70,3.05,0,21.77,0.85,653.79,42.09,0,15964.17,37.39,96.29,170.93,1822.71,88.77,0,84.38,101.24,77,116.78,99.91,53.84,92.37,4676.28,22.27,259.79,516.32,42576.91,70.96,175.83,195.61,0.81,49.97,422.42,0.85,0,60.87,9.86,0,5169.2,30.93,83.33,330.59,71.26,295.66
 72-82,0,0,63.54,6.96,627.03,252.99,4.08,11767.94,20.78,69,223.1,1600.88,163.12,4.74,77.7,156.3,87.94,91.79,102.72,25.82,65.3,4533.23,50.25,213.53,490.85,29156.89,62.03,289.29,278.77,0,36.04,470.37,1.41,0,41.6,3.42,0,2439.69,90.29,137.82,427.01,99.88,293.66
 84-94,0,0,70.7,9.19,939.25,280.73,39.34,9091.54,46.56,127.29,152.78,1509.2,254.44,11.81,88.49,206.81,142.93,112.12,123.78,91.93,162.12,4152.06,56.04,227.19,446.24,20573.03,85.41,261.37,336,0,49.3,1218.88,0,0,62.15,10.24,0,1895.68,203.11,142.09,493.27,129.87,158.47
 96-106,0,0,54.38,10.08,855.22,364.65,15.87,6312.85,23.34,89.38,120.81,1151.42,207.03,2.38,62.89,254.82,131.47,86.87,126.49,69.68,49.12,2603.39,63.31,119.06,268.93,14128.27,58.17,313.41,345.61,1.2,68.48,1064.58,9.04,0,55.82,9.24,0,784.74,187.09,92.22,465.22,95.06,200.87
108-118,3.46,0,42.77,8.48,727.41,224.97,52.06,5577.6,20.88,101.46,103.88,963.66,175.47,0,36.55,225.38,123.23,147.97,100.87,50.73,68.5,2370.61,44.04,98.07,251.61,17119.59,45.34,230.75,325.81,8.11,50.34,695.89,0.48,0,34.92,7.96,0,580.34,171.63,62.17,322.54,78.45,131.51
120,3.94,0,35.4,3.18,626.59,217.62,16.83,4732.52,20.61,84.14,123.45,1268.17,169.89,0,55.23,331.96,80.56,76.42,111.21,31.16,7.78,2179.21,51.04,96.51,311.47,19197.65,94.91,258.28,301.79,0,47.53,565.8,0,0,52.25,3.15,0,592.57,80.25,74.4,452.55,87.16,56.48
