stage,eye,fin.mesenchyme,glial,lateral.line,mesenchyme,neural,notochord,olfactory,periderm,spinal.cord
  7-9,0,0,0,0,0,10.31,0,0,0,0
 14-21,0,0,0,0,0,0,0,0,0,0.81
 24-34,0,0,0,0,0,3.01,1.8,0,0,0
 36-46,0,0,0,0,0,12.9,0,0,0,0
 48-58,0,0,0,0,0,8.83,0,1.14,0,0
 60-70,0,0.73,1.96,0,0,0,0,0,0,0
 72-82,0,0,1.07,0,0.85,2.03,0,0,0,1.6
 84-94,0,0,5.23,0,1.55,0,0,0,0,0
108-118,0,0,0,0,0,0,0,0,0.8,0
120,3.76,0,0,2.53,0,8.5,0,0,0,0
