stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,22.17,641.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.66,0,0,0,0,0,0,0,0,0,0,0
  5-6,138.08,1894.62,0,0,0,0,0,0,0,0,0,0,0,8.74,0,0,0,0,0,0,0,0,0,0,0,78.2,0,0,0,44.23,0,44.72,0,0,0,0,0,0,0,0,0,0,0
  7-9,86.72,80.45,0,102.13,0,0,0,254.46,0,0,0,0,0,96.35,0,0,0,0,0,0,0,0,0,0,0,1845.39,137.69,0,0,686.31,0,39.97,5.15,0,0,0,0,0,0,0,0,0,0
 10-12,0,41.14,0,126.61,0,15.7,0,121.08,0,0,0,0,0,97.62,0,0,0,0,0,0,0,0,0,0,0,2319.53,97.29,0,0,712.81,0,15.33,16.9,0,117.5,0,11.29,0,0,0,0,0,0
 14-21,0,0,0.82,14.78,303.52,46.97,0,76.8,0,2.74,0,19.83,8.03,7.63,3.02,7.28,8.4,0,0,2.35,0.85,95.62,2.74,0,56.87,1071.58,34.7,3.28,13.14,24.79,0,102.31,1.53,110.13,18.58,16.48,161.71,298.68,0,0,8.25,0,0.84
 24-34,0,0,3.01,7.6,190.11,14.33,0,220.82,2.32,14.28,3.28,45.34,4.44,3.68,13.08,51.76,21.15,2.72,16.01,12.12,16.32,208.02,7.61,1.39,115.2,3415.21,36.34,41.81,29.73,0,2.13,327.57,0.98,5.14,21.01,10.6,57.62,726.52,0,0,71.57,0,12.15
 36-46,0,0,1.96,0,187.26,5.98,0,470.43,14.23,26.43,8.82,127.87,1.96,0,9.07,88.1,10.68,7.16,9.52,8.58,31.02,272.45,9.52,5.16,78.19,3506.1,15.3,32.81,18.13,0,0,367.39,0,0,27.41,10.07,1.38,860.64,0,1.23,62.32,0,26.55
 48-58,0,0,0.54,0.76,103.8,13.32,0,1043.56,18.25,32.47,24.56,261.19,5.96,11.82,14.65,153.5,7.86,11.24,11.53,1.46,11.2,365.84,6.82,11.39,74.34,3749.17,21.27,24.86,19.05,0,1.48,248.37,0.56,0,22.76,10.09,0,776.83,0,1.25,53.38,0,37.16
 60-70,0,0,1.71,0,162.33,19.01,0,1378.03,16.26,61.05,34.39,272.36,8.19,3.41,2.71,210.63,5.69,25.53,10.63,10.6,21.03,433.12,8.93,18.57,56.09,3744.55,16.13,23.28,13.19,0,7.9,248.01,0,0,15.01,10.64,0,536.39,1.61,11.47,46.88,0,58.17
 72-82,0,0,6.26,0.51,123.75,154.34,1.47,1660.96,10.22,26.6,44.43,420.09,47.85,11.19,15.68,328.86,12.65,14.5,20.68,9.94,16.45,883.36,17.23,23.67,84.75,3572.33,22.81,48.33,45.98,0,15.66,194.27,0,0,26.85,5.2,0,459.73,4.44,21.82,131.69,29.89,60.6
 84-94,1.23,0,6.75,1.01,196.32,152.26,3.44,1065.05,5.84,44.33,24.85,374.64,68.28,10.49,20.2,333.61,30.05,34.92,20.52,2.47,42.9,675.36,20.8,43.24,56.57,2328.15,9.67,56.27,55.1,0,2.1,534.54,2.8,0,61.19,4.5,0,263.71,12.37,23.78,102.48,27.09,46.68
 96-106,0,0,6.13,2.94,269.98,337.29,1.57,1157.6,9.24,46.81,21.18,510.37,108.75,1.32,22.83,488.49,27.79,23.85,35.98,11.24,9.01,820.09,28.03,46.37,68.33,2094.35,7.32,69.77,67.06,1.2,17.81,539.63,0,0,69.92,9.5,0,197.68,24.82,40.39,107.67,22.97,77.79
108-118,0,0,13.25,5.76,264.89,128.57,24.91,1142.48,12.95,78.82,41.55,518.69,87.83,0,15.85,397.28,40.21,43.53,33.99,18.84,22.02,906.73,36.08,45.23,83.06,3176.81,14.23,62.11,77.38,0,20.66,456.66,0.79,0,66.56,5.44,0,130.41,36.53,21.57,90.77,21.99,51.73
120,2.82,0,26.92,0,305.2,148.5,5.04,843.13,25.24,101.94,20.23,560.82,123.98,0,13.12,492.02,45.6,28.16,18.44,15.94,8.74,883.23,35.02,58.51,66.81,3622.45,39.04,35.05,40.02,0,28.36,288.23,0,0,76.23,3.98,0,187.19,27.86,37.23,174.84,22.46,42.72
