stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,28.62,1038.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.94,0,0,0,0,0,0,0,0,0,0
  5-6,40.66,1172.37,0,0,0,0,0,0,0,0,0,0,0,21.16,0,0,0,0,0,0,0,0,0,0,0,78.7,0,0,0,16.6,0,7.49,0,0,0,0,0,0,0,0,0,0
  7-9,23.98,23.58,0,10.59,0,0,0,65.25,0,0,0,0,0,15.42,0,0,0,0,0,0,0,0,0,0,0,837.52,34.06,0,0,245.4,0,4.29,0,0,0,0,0,0,0,0,0,0
 10-12,0,13.83,0,60.37,0,0,0,51.81,0,0,0,0,0,26.79,0,0,0,0,0,0,0,0,0,0,0,699.03,44.37,0,0,275.4,0,0,0,60.87,0,0,0,0,0,0,0,0
 14-21,0,0,0,13.9,117.74,33.78,0,79.99,0,2.89,0,41.57,3.86,0,4.2,0,2.68,0,0,0,0,77.79,0,0,54.72,1305.64,12.96,4.89,14.62,31.65,0,5.53,85.09,5.18,60.06,194.76,334.34,0,0,6.2,0,0
 24-34,0.88,0,0.6,0.6,11.22,0,0,93.87,2.21,0.81,0.61,26.32,1.7,0,1.59,0,2.66,0,0,0,1.89,97.94,1.33,0,33.84,1280.1,3.82,8.35,6.63,0,1.61,3.03,0,1.26,14.27,17.84,280.52,0,0,21.24,0,0.63
 36-46,0,0,0,0,1.96,1.44,0,202.28,7.85,0.93,2.67,49.67,0,0,0,0,0.6,0,0,0,0,98.26,0,3.72,23.1,972.54,3.42,2.81,0.66,0,0.97,5.01,0,0,1.88,1.27,237.78,0,0,4.03,0,9.25
 48-58,0,0,0,0,13.12,0,0,275.84,6.7,1.95,1.56,75.77,0,0,1.65,3.69,0,0,1.35,0,0,105.61,0.59,1.99,19.14,532.04,1.67,0.41,5.88,0,1.44,1.22,0,0.56,0.98,0,115.91,0,0,1.91,0,7.48
 60-70,0,0,0,0,3.42,0,0,144.43,4.33,0,1.83,37.1,0,0,0,0,0,0,0.77,0,0,79.11,0,2.25,11.13,159.65,0,0.6,1.32,0,1.65,4.8,0,0,2.89,0,34.48,0.81,0,0.89,0,11.29
 72-82,0,0,0.56,0,13.44,8.37,0,319.85,3.93,0,4.72,75.28,3.69,0,1.82,1.87,1.07,1.62,0.68,2.17,0,149.26,1.35,10.24,10.71,234.4,0,5,5.41,0,4.28,1.85,0,0,0,0,33.54,2.48,6.47,8.78,5.72,1.31
 84-94,0,0,1.92,0,10.44,4.52,0,161.98,0.56,2.7,2.9,44.24,4.14,0,0.88,0.7,2.73,4.05,2.1,1.81,0,116.09,0,7.64,3.85,158.68,0,1.04,4.6,0,4.36,15.52,0,0.7,0.62,0,16.86,1.57,15.02,8.61,8.49,0
 96-106,0,0,2.98,0,7.78,2.72,0,121.63,0.56,0.69,0,61.66,0.98,0,1.57,0,1.69,0,2.86,0,0,75.46,2.71,3.89,16,72.79,0,2.66,6.98,0,0,5.86,0,0.78,0.59,0,11.95,0,0,7.6,5.38,0
108-118,0,0,0,0,10.53,6.03,1.22,172.15,2.18,1.62,5.19,70.98,3.64,0,0,1.47,2.81,3.4,0.6,0,0.5,109.84,0,5.24,9.6,294.17,4.63,4.23,9.26,0,7.37,7.44,0,0,0.41,0,4,0.84,4.71,5.54,2.21,0.65
120,0,0,0,0,12.41,5.32,0,124.85,21.23,0,0,91.75,4.01,0,1.85,1.09,0,3.01,3.61,0,0,138.23,0,0,8.87,285.04,1.33,1.45,1.8,0,11.51,10.09,0,0,0,0,18.14,1.19,0,18.56,10.29,0
