stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13076.17,247037.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9554.08,0,0,0,0,0,0,0,0,0,0,0
  5-6,30385.99,385511.79,0,491.1,0,0,0,0,0,0,0,0,0,1654.63,0,0,0,0,0,0,0,0,0,0,0,14209.22,1429.56,0,0,3704.06,0,8458.92,0,0,0,0,0,0,0,0,0,0,0
  7-9,7654.51,8223.33,0,13329.89,0,137.23,0,26657.12,0,0,0,0,0,9562.11,0,0,0,0,0,0,0,0,0,0,0,242200.05,8705.62,0,0,83359.87,0,421.42,807.67,0,97.51,0,0,0,0,0,0,0,0
 10-12,56.95,6023.85,0,9921.7,0,1247.45,0,15246.89,0,0,0,0,0,2165.78,0,0,0,0,0,25.56,0,0,0,0,15.5,150836.93,4775.71,0,0,52148.8,0,92.63,467.55,154.78,6422.02,0,420.55,245.24,0,0,0,0,0
 14-21,5.43,23.64,56.31,750.02,12694.15,3898.06,0,6504.37,0,66.87,0,1170.77,472.47,121,67.86,69.2,415.82,28.05,43.81,37.15,179.92,4796.97,37.21,0,3605.32,71176.33,1555.4,434.43,1316.91,2727.41,0,767.29,124.66,10606.29,1005.55,549.25,12101.52,22386.83,0,0,309.23,0,148.99
 24-34,2.64,4.17,64.89,272.33,3040.23,746.61,0,8879.22,6.79,187.26,95.99,1427.44,107.54,17.12,85.4,161.58,294.36,115.34,281.98,199.94,254.14,6250.13,128.1,18.75,2297.15,77881.33,297.48,992.78,859.55,1.99,6.57,1511.84,6.01,36.42,183.04,90.6,1753.38,17277.22,0,0,1039.74,0,378.25
 36-46,5.88,0,15.1,25.63,1342.7,101.04,0,17152.45,45.55,137,192.84,2506.5,84.64,0,95.98,211.47,99.92,151.59,206.5,174.02,96.44,5938.32,49.75,115.33,1580.5,82089.67,182.89,599.65,468.57,5.14,5.18,1338.1,11.85,44.59,105.77,52.21,40.34,17342.58,0,3.68,540.66,2.33,272.97
 48-58,7.78,0,7.18,28.2,1455.64,83.98,0,26164.25,52.46,190.2,222.53,4173.07,145.62,14.7,99.31,216.35,92.07,178.75,202.51,133.84,116.41,7334.86,51.68,324.71,1460.59,65118.31,130.42,335.43,392.83,4.77,22.11,913.26,2.52,10.89,59.61,47.13,0,12511.57,0,19.52,535.44,6.45,272.88
 60-70,1.44,0,52.78,5.18,1097.41,75.08,7.75,27211.46,68.82,150.66,199.01,2725.96,241.56,13.45,81.31,183.94,92.96,159.69,173.41,114.58,73.98,6074.72,33.56,329.85,813.43,45615.8,81.12,259.55,214.43,0,39.59,728.7,1.07,1.38,69.29,33.63,0,5234.25,33.37,113.04,429.6,50.86,308.81
 72-82,0,0,91.38,4.98,1166.53,218.2,13.58,17554.29,47.97,109.25,256.5,2187.53,363.98,8.73,108.8,335.37,179.31,147.63,158.83,114.46,30.6,5385.76,75.31,228.61,710.1,28398.91,40.52,288.36,283.55,0,37.61,592.53,5.56,0,63.79,12.49,0,2213.53,115.97,161.71,550.96,116.29,295.62
 84-94,0,0,77.57,24.15,1723.56,196.63,47.04,12621.25,59.01,203.34,203.67,1772.44,540.78,11.4,68.06,302.97,253.99,142.15,245.49,233.12,57.14,4815.12,55.87,292.6,635.21,19342.58,50.2,309.11,345.56,3.85,51.07,1447.88,2.8,0,101.72,12.91,0,1667.07,356.49,115.61,627.62,138.7,158.25
 96-106,4.93,0,76.8,21.98,1664.39,395.48,28.4,9457.63,30.13,176.75,168.95,1692.54,543.59,0,135.69,512.55,237.9,93.3,245.33,164.78,37.2,3385.56,79.42,136.77,566.39,14748.72,64,421.48,377.94,1.2,81.19,1336.75,10.32,0,80.27,7.63,0,641.05,331.69,113.73,654.54,157.32,117.85
108-118,8.6,0,46.27,21.63,1222.12,295.26,22.3,8995.81,27.82,175.24,93.93,1537.37,355.45,0,66.37,449.56,200.26,163.65,193.85,99.43,33.33,3193.09,79.53,145.74,502.47,21929.02,81.32,347.66,295.75,0,71.14,1079.12,4.61,0,61,12,0,514.55,279.9,79.37,506.53,118.39,117.38
120,1.12,0,16.85,1.59,902.98,282.21,11.27,6610.67,21.21,100.66,101.46,1424.98,234.44,0,37.45,539.09,97.99,108.49,137.75,66.78,9.21,2346.61,42.4,170.47,398.97,17897.95,77.36,177.91,244.41,0,88.36,624.5,3.83,0,36.53,2.69,0,526.2,105.48,30.51,545.55,72.88,46.58
