stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,56.6,1333.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.31,0,0,0,0,0,0,0,0,0,0,0
  5-6,156.72,2778.64,0,20.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.84,8.7,0,0,60.8,0,18.36,0,0,0,0,0,0,0,0,0,0,0
  7-9,72.55,128.6,0,206.91,0,0,385.26,0,0,0,0,0,55.48,0,0,0,0,0,0,0,0,0,0,0,2525.33,136.56,0,0,882.81,0,7.15,7.76,0,0,0,0,0,0,0,0,0,0
 10-12,0,88.82,0,236.76,0,32.69,297.89,0,0,0,0,0,70.62,0,0,0,0,0,0,0,0,0,0,3.87,3241.5,110.4,0,0,1109.04,0,13.69,0,0,168.96,0,9.11,4.33,0,0,0,0,0
 14-21,0,0,0.82,7.3,172.99,72.35,72.95,0,0,0,17.97,6.75,1.62,0.85,5.45,2.26,0,0,0,4.59,100.44,0,0,88.7,829.86,23.88,1.03,8.43,26.17,0,9.68,1.38,143.49,4.68,15.98,108.47,271.78,0,0,14.12,0,0
 24-34,0,0,0,10.16,69.37,17.54,217.76,0,3.14,2.5,31.16,10.37,0,3.05,19.24,1.5,4.87,3.35,4.11,6.41,322.97,0,1.64,105.89,1575.11,12.53,5.66,12.14,0,0,30.33,0,2.32,1.54,0.61,35.15,322.48,0,0,77.31,0,5.05
 36-46,0,0,0,0.56,63.75,0.89,286.87,0,0.58,7.58,48.92,1.41,0,1.95,5.48,14.55,5.9,1.53,0.94,0,230,0,6.12,65.75,1069.16,8.36,7.76,4.61,0,0,12.13,0,0,2.07,0,0,189.96,0,0,28.88,0,6
 48-58,0,0,0,0.45,42.35,5.22,507,0,11.61,11,69.01,8.04,0,2.94,2.08,5.79,7.77,0,13.66,3.62,303.94,1.41,15.85,57.18,879.86,1.79,4.18,7.23,0,0,16.66,0,0,0,0,0,129.99,0,0.42,56.21,0.5,7.98
 60-70,0,0,0,0,50.04,2.98,436.5,1.08,5.07,8.81,70.86,8,0,3.53,6.31,12.23,2.73,5.36,4.38,0,260.92,0.74,12.32,31.26,649.51,2.61,6.75,10.98,0,3.12,12.82,0,0,0,0,0,41.46,0,4.38,23.91,0,0
 72-82,0,0,3.29,0,38.41,11.65,459.97,0.76,1.15,10.35,99.16,17.82,0,4.48,10.47,2.62,9.54,1.73,5.35,0.5,291.74,0.88,12.53,48.05,708.53,0,15.28,7.37,0,0,13.37,0,0,1.3,2.68,0,96.9,0.81,7.63,36.02,4.72,31.75
 84-94,0,0,2.64,0,33.02,8.24,268.53,0.91,3.76,7.92,86.65,6.12,0,0.7,8.51,5.97,7.23,1.67,0.89,2.42,268.59,2.15,9.17,31.88,412.26,1.55,8.42,9.48,0,1.58,25.47,0,0,1,0,0,61.54,0,4.54,30.06,12.82,11.37
 96-106,0,0,1.38,0,37.04,6.51,257.43,1.69,6.3,16.53,119.24,15.02,0,8.13,15.18,3.82,8.47,3.19,2.86,1.36,224.29,9.05,10.34,24.9,391.76,0.62,9.16,7.5,0,6.11,35.98,0,0,2,0,0,30.38,0,6.43,25.52,5.56,9.33
108-118,0,0,0.76,0,42.08,10.25,230.8,0.49,10.63,12.4,127.38,4.07,0,3.6,6.6,1.91,15.28,1.36,9.41,6.11,222.6,0,11.88,39.33,515.48,0.48,13.71,12.61,0,0,24.47,0,0,2.04,0,0,42.24,2.18,0.53,24.82,0.44,0
120,0,0,0,0,72.13,9.38,159.81,3.87,2.49,5.7,132.95,10.43,0,6.72,28.23,1.06,21.15,7.06,0,0,307.11,0,0,33.07,853.48,0,0,8.56,0,4.59,24.34,0,1.12,1.94,1.64,0,25.44,4.61,18.68,56.64,7.07,0
