stage,axial,blastomeres,epidermis,eye,glial,mesenchyme,neural,notochord,paraxial.mesoderm,periderm,presomitic.mesoderm
  3-4,0,9.5,0,0,0,0,0,0,0,0,0
  7-9,3.69,0,0,0,0,0,0,0,17.83,0,0
 10-12,0,0,0,0,0,0,6.64,0,8.7,0,0
 14-21,0,0,3.39,0,0,0,6.09,0,0,0,1.04
 24-34,0,0,0,0,0,0,1.89,5.37,0,0,0
 36-46,0,0,0,0,0,0,0.83,0,0,0,0
 48-58,0,0,0,0,0,0,1.74,0,0,0,0
 60-70,0,0,0,2.22,0.88,0.56,0.74,0,0,0,0
 72-82,0,0,0,5.2,1.2,0,0.63,0,0,0,0
 84-94,0,0,0,0,0,0,0,0,0,1.2,0
