stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,134.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,15.32,75.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,28.96,0,0,0,10.85,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,4.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.19,0,0,0,23.93,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,2.78,1.43,11.86,2.66,0,12.54,0,0,0,15.92,1.05,0,0.81,0,0,0.87,0,0,0.86,11.99,0,0,20.65,97.37,5.7,1,0.84,0.85,0,0,1.39,0,0,2.42,66.77,0,0,0.92,0,0
 24-34,0,0,0,3.19,8.91,0,0,67.05,0,1.32,0,34.95,0,0,7.28,0,2.98,0,0,2.18,0.78,30.37,3.57,0,46.5,377.22,0.69,0,2.36,0,0,1.52,0,0.91,0,2.23,86.1,0,0,1.75,0,3.03
 36-46,0,0,1.9,0.78,15.53,0,0,398.52,1.5,9.53,9.64,55.87,0.72,0,4.56,0,0,0,0,1.23,4.74,139.55,0,0,61.07,2329.85,0.88,1.34,1.31,0,0,2.31,0,0,3,1.38,130.99,0,0,1.78,0,0.56
 48-58,0,1.29,0,0.8,24.28,0.42,0,1684.41,3.81,11.15,10.62,167.13,0.5,0,3.19,0.89,9.88,1.36,2.98,4,5.35,236.31,2.92,1.56,53.52,8811.15,24.18,4.17,11.2,3.66,0,8.92,0,0.8,2.91,0,334.46,0,0.89,14.36,0,7.72
 60-70,0,0,0,0,47.61,0,0,4318.32,3.71,6.55,13.5,248.09,0,0,2.34,14.79,1.02,25.31,6.36,0,2.57,297.97,2.4,0.63,42.95,13045.9,3.84,0.98,19.57,0,1.19,11.14,0,4.54,0.64,0,296.52,4.08,2.98,10.01,0,18.68
 72-82,0,0,2.39,0,83.01,13.1,2.97,5325.59,0,5.21,34.77,281.35,8.12,2.07,5.06,20.95,0,6.13,8.08,7.9,1.13,513.19,1.79,8.67,41.22,11492.53,1.09,8.52,44.65,0,8.94,5.95,0,2.8,0,0,152.33,20.79,17.1,21.3,4.97,43.41
 84-94,0,0,2.07,0,100.86,7.65,5.56,3749.4,0.72,13.86,22.54,246.42,3.94,0,4.78,12.15,2.36,5.56,11.03,2.21,24.49,389.34,0.69,46.89,38.28,7481.09,1.05,1.68,23.95,0,12.95,45.45,0,0,1.39,0,191.37,36.97,2.08,16.03,8.81,3.75
 96-106,1.12,0,4.57,0,108.69,50.67,9.05,3598.96,3.88,4.13,32.2,367.52,7.25,0,4.63,27.21,0,16.73,17.52,31.88,4.43,452.02,0,11.21,40.29,5572.15,5.33,5.31,19.78,0,16.04,14.78,0,6.49,0.6,0,59.94,11.86,2.24,29.96,6.63,8.67
108-118,0,0,1.95,0,104.57,4.62,41.38,3563.55,1.96,12.12,30.38,270.06,23.93,0,1.6,15.18,5.64,9.02,8.61,16.31,4.61,502.78,4.38,5.46,37.58,6995.58,6.57,16.03,25.16,0,29.13,15.58,0,0,0.63,0,62.03,11.2,4.21,34.26,8.59,8.8
120,0,0,0,0,80.63,9.56,14.68,3446.33,2.98,12.77,27.9,500.28,23.24,0,7.84,25.25,4.92,0,8.45,6.5,0,374.73,0,16.69,39.49,7233.41,14.04,35.09,50.85,0,16.34,2.79,0,3.15,1.63,0,123.59,16.79,0,22.49,6.55,0
