stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,79.44,3357.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.77,0,0,0,0,0,0,0,0,0,0
  5-6,132.15,2649.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.44,24.63,0,0,44.7,0,63.39,0,0,0,0,0,0,0,0,0,0
  7-9,50.03,78,0,106.57,0,0,0,192.37,0,0,0,0,0,52.54,0,0,0,0,0,0,0,0,0,0,0,1751.38,153.46,0,0,777.29,0,3.29,0,0,0,0,0,0,0,0,0,0
 10-12,0,43.5,0,255.9,0,95.36,0,197.11,0,0,0,0,0,63.38,0,0,0,0,0,0,0,0,0,0,3.87,2699.8,155.34,0,0,1159.28,0,10.65,3.57,224.79,0,8.85,14.38,0,0,0,0,0
 14-21,0,0.9,4.4,8.31,210.73,54.39,0,43.59,0,1.64,0,24.46,6.9,4,4.33,0,13.82,0,0,13.55,3.02,104.23,0,0,63.22,861.25,51.39,4.92,17.97,44.85,0,25.99,170.34,36.62,36.1,145.16,312.11,0,0,6.79,0,1.01
 24-34,0,0,1.72,2.6,52.5,9.6,0,106.9,0,2.85,3.98,35.95,1.94,1.82,5.37,8.76,14.47,0.85,6.6,0,8.42,125.4,5.05,0,55.06,1585.37,7.03,25.39,18.15,0,0,41.5,0.83,15.4,0,38.53,413.66,0,0,62.46,0,6.53
 36-46,0,0,0,0,14.12,5.56,0,266.36,1.65,2.46,6.76,86.09,0,0,4.48,16.35,2.44,0,4.14,0.66,21.18,119.82,2.41,0,41.24,1442.77,4.84,24.16,10.13,0,0,32.59,0,7.91,0.58,0.8,303.66,0,0,18.47,0.78,26.41
 48-58,0,0,0,0,24.14,7.19,0,571.75,0.74,1.46,10.43,94.64,6.88,1.64,3.35,19.37,2,0.49,3.77,1.84,7.7,198.49,5.81,8.76,29.39,1047.53,7.3,5,13,0,0,33.14,0,1.49,3.14,0,287.35,0,0,20.43,0,44.36
 60-70,0,0,8.34,0,31.81,3.02,2.15,688.69,0,6.19,8.14,106.41,3.73,0,7.05,19.72,9.81,14.08,4.76,0.81,23.17,265.39,1.81,7.85,12.22,731.08,1.52,8.04,8.89,0,2.56,26.44,0,2.47,0.65,0,102.29,0.61,3.15,9.13,2.1,17.05
 72-82,0,0,2.78,3.31,21.71,24,0,735.23,0.55,2.31,10.07,140.95,14.36,0,5.93,7,6.18,5.5,7.5,9.36,4.45,340.16,6.55,19.4,34.48,635.88,7.06,20.41,10.78,0,0.77,11.11,0,5.54,0,0,67.34,3.56,8.27,32.28,10.9,13.27
 84-94,0,0,0.66,0,38.61,19.41,0,564.8,9.4,12.93,5.41,75.67,14.87,1.77,5.82,29,3.68,14.1,9.17,15.54,11.39,271.13,8.99,18.6,35.02,447.85,0,13.1,21.88,0,0,57.04,0,5.34,0,0,68.83,14.49,16.37,41.92,13.75,8.5
 96-106,0,0,3.14,0,36.03,26.73,1.12,436.87,2.28,4.57,8.53,117.12,15.75,0,9.07,19.01,7.93,7.15,10.03,16.79,2.95,243.71,11.04,8.63,26.3,399.13,2.67,35.39,28.05,0,7.81,42.29,0,1.24,0,0,37.2,4.15,10.7,53.15,11.53,1.93
108-118,0.67,0,4.68,0.61,50.18,23.05,3.01,371.52,9.24,6.5,7.1,102.63,21.58,0,4.64,24.21,4.73,21.78,14.12,9.95,2.6,176.15,3.26,7.82,23.1,567.48,0.41,26.18,19.23,0,9.05,38.98,0,3.12,0,0,22.06,5.36,4.3,22.59,9.72,14.26
120,0,0,0,0,74.29,20.94,0,388.78,0,9,23.78,104.11,9.7,0,9.94,20.52,8.14,1.58,13.17,2.92,9.24,178.54,3.54,9.02,23.17,602.21,6.26,20.82,19.01,0,0,37.12,0,7.01,2.64,0,65.19,3.09,10.67,13,2.27,2.81
