stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,39.78,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,93.6,1382.08,0,0,0,0,0,0,0,0,0,0,0,11.32,0,0,0,0,0,0,0,0,0,0,0,41.42,0,0,0,7.71,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,40.36,39.06,0,82.71,0,0,0,197.5,0,0,0,0,0,35.29,0,0,0,0,0,0,0,0,0,0,0,1616.59,84.76,0,0,629.09,0,4.34,11.11,0,0,0,0,0,0,0,0,0,0
 10-12,0,36.38,0,111.43,0,15.84,0,87.51,0,0,0,0,0,18.37,0,0,0,0,0,0,0,0,0,0,0,1190.9,50.58,0,0,491.97,0,0,3.78,5.62,120.63,0,8.15,0,0,0,0,0,0
 14-21,0,1.36,1.24,3.27,43.12,6.28,0,18.5,0,0,0,6.8,4.89,0.99,0.89,0,0,0,0,0,0,21.58,0,0,8.52,264.87,3.19,0,6.37,11.06,0,5.31,0.91,21.27,5.08,1.33,43.81,93.13,0,0,0,0,0
 24-34,0,0,0.75,2.02,23.56,0.62,0,57.02,0,0.62,1.95,19.71,0,0,2.88,2.23,1.43,0.89,1.94,0.65,1.22,57.84,0,1.52,30.76,778.36,3.67,9.97,14.39,0,0,22.73,0,0,4.13,0,9.23,170.75,0,0,10.77,0,0.63
 36-46,0,0,0,0,12.99,0,0,133.62,0,3,1.81,38.63,0.56,0,0.65,16.95,0,0,1.31,0.85,3.69,70.48,0,1.72,21.04,898.37,23.42,4.02,4.14,0,0,20.7,0,6.89,1.24,4.37,0,202.45,0,0,13.8,0,0
 48-58,0,0,0,0,5.77,0.9,0,300.52,2.06,9.62,3.67,62.09,0.69,5.1,0.67,0.9,0,0.4,0.53,0,0,91.93,0,4.68,17.18,745.75,0.56,4.39,4.82,0,0.79,24.03,0,0,0,0.73,0,164,0,0,5.86,0,12.14
 60-70,0,0,0,0,20.35,0,0,508.02,0,2.97,3.08,66.15,5.56,2.38,0,2.41,3.42,6.92,0,0,0,89.71,1.01,6.1,9.06,761.02,0,1.69,1.74,0,1.22,13.63,0,0,0,1.8,0,94.91,0,1.03,4.72,0,5.54
 72-82,0,0,2.09,0,13.77,10.48,0,358.9,0,0.91,0.7,60.46,2.9,0,3.68,2.39,1.06,14.71,3.23,0,0,125.18,0.55,1.47,9.9,513.81,1.09,6.4,10.24,0,0,21.65,0,0,1.51,0,0,51.86,1.49,3.28,25.52,0.71,11.17
 84-94,0,0,0,0,19.79,5.01,0.92,271.08,0,4.31,5.77,52.84,3.11,0.6,1.8,10.01,5.23,2.01,0.81,0,4.39,107.52,0,9.25,9.93,478.64,0.64,16.07,7.88,0,0.91,29.65,0,0,4.43,0,0,46.08,3.78,5.47,10.66,11.25,0.55
 96-106,0,0,0,0,15.87,20.97,0,198.61,1.98,4.49,0.64,69.89,5.28,0,1.98,5.17,2.95,1.69,1.74,1.38,0,98.83,0,5.54,11.57,290.62,0,6.61,6.15,0,5.34,23.96,0,0,1.69,0.64,0,22.6,0.61,0.77,15.49,1.52,2.78
108-118,0,0,1.6,0.74,23.57,0.6,5.44,208.49,0.44,5.83,1.42,31.91,4.21,0,0,11.41,2.63,1.56,2,4.43,1.55,98.64,0,4.7,3.29,454.76,1.22,9.39,9.5,0,1.33,34.26,0,0,1.53,0.5,0,15.31,0.61,3.02,9.34,2.57,3.82
120,0,0,0,1.28,38.45,22.05,0,121.42,3.37,1.13,5.39,33.31,6.45,0,0,46.25,0,0,1.12,3.16,0,119.01,0,17.38,8.79,679.05,0,14.47,7.72,0,11.51,30.49,0,0,0,0,0,11.78,1.19,1.95,44,9,4.28
