stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,10.75,763.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.23,0,0,0,0,0,0,0,0,0,0
  5-6,45.43,290.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.41,0,0,0,20.06,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,3.32,0,0,28.78,0,0,0,13.54,0,0,0,0,0,6.87,0,0,0,0,0,0,0,0,0,0,0,179.08,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.65,0,36.02,0,0,0,30.58,0,0,0,0,0,3.04,0,0,0,0,0,0,0,0,0,0,0,448.58,12.57,0,0,79.59,0,0,5.62,0,13.21,0,0,0,0,0,0,0
 14-21,0,0,0,2.75,8.17,1.8,0,3.31,0,0,0,15.39,0,0,0,0,0,0,0,0,0,7.38,0,0,8.11,247.18,7.61,3.11,0.81,3.77,0,19.03,0,12.25,0,8.23,137.35,0,0,1.07,0,0
 24-34,0,0,0,0,7.19,0,0,61.48,0,0,0.72,5.23,0,0,0,0,0,0,0,0.76,0,23.8,0,0,13.76,349.12,0.81,2.97,0,0,0,16.32,0,0,0.7,0.63,95.09,0,0,11.17,0,0
 36-46,0,0,0,0,9.56,0.72,0,107.25,0,0,0.72,6.29,0,0,0,2.39,0,0,0,0,2.91,13.3,0,0,6.65,187.61,0,0.6,0.61,0,0,21.81,0,0,0,0,66.34,0,0,2.97,0,0
 48-58,0,0,0,0,11.22,0,0,139.37,0,6.72,1.61,18,0,0,0,0,0,0.98,0,1.77,1.04,31.55,0,2.01,5.47,182.54,4.26,1.1,0.83,0,0,12.68,0,0,0,0,51.61,0,0,2.19,0,2.47
 60-70,0,0,0,0,13.08,0,0,89.44,0,0,0,32.72,1.23,0,0,0,0,0,0,0,0,34.74,0,1.39,5.93,169.4,0,0.63,0,0,0,6.18,0,0,0,0,24.01,0,1.84,1.78,0,10.83
 72-82,0,0,2.65,0,12.53,1.2,0,56.59,0,0,1.9,50.86,1.3,0,2.15,0,0,0,0,0,0,53.15,0,0.49,4.06,147.7,2.85,0,3.99,0,0.84,3.21,0,0,0,0,29.18,0,0.5,5.64,0.76,8.52
 84-94,0,0,1.16,0,16.01,0,0,45.49,0,0,2.08,32.15,0,0,0,2.27,0.55,0,2.38,0.57,0.86,42.69,2.04,5.95,6,83.17,0,1.6,2.6,0,0,20.18,0,0,0,0,18.7,0,6.62,5.99,0,0
 96-106,0,0,6.48,0,8.5,8.37,0,46.85,1.34,0.57,0,31.73,0.69,0,0,0,0.8,0,0.59,8.88,0,49.29,3.47,1.72,3.1,119.61,0.69,0,3.45,0,0,12.47,0,0,0,0,10.92,0.88,0,16.38,2.09,0
108-118,0,0,0,0.74,14.31,9.3,0.58,53.04,0,1.53,0,26.67,1.02,0,0.51,2.2,0.52,3.15,0,4.49,6.75,51.75,0,0,7.13,189.87,0,0.41,2.56,0,0,10.5,0,0,0.55,0,6.58,1.12,2.26,7.27,4.61,0.59
120,0,0,0,0,7.71,3.69,0,114.33,0,5.72,17.43,83.03,2.37,0,0,0,1.05,1.58,0,4.54,0,27.86,0,3.7,14.49,342.59,0,0,17.01,0,0,9.99,0,0,1.83,0,2.54,1.06,1.56,0,0,0
