stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,202.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0
  5-6,46.3,724.2,0,23.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.72,0,0,0,8.03,0,60.84,0,0,0,0,0,0,0,0,0,0,0
  7-9,68.45,74.25,0,103.25,0,6.96,0,200.46,0,0,0,0,0,62.14,0,0,0,0,0,0,0,0,0,0,0,1673.71,43.4,0,0,615.03,0,29.79,0,0,35.93,0,0,0,0,0,0,0,0
 10-12,0,65.78,0,97.51,0,18.15,0,97.17,0,0,0,0,0,42.48,0,0,0,0,0,0,0,0,0,0,0,2060.68,75.35,0,0,624.72,0,21.98,11.32,0,51.56,0,13.82,0,0,0,0,0,0
 14-21,0,0,2.85,24.72,465.87,28.16,0,21,0,0,0,13.88,17.1,0,8.61,0,9.11,0,0,2.12,0,71.61,0,0,57.89,392.95,31.2,1.19,8.92,11.41,0,217.89,2.38,71.31,12.79,18.32,73.28,148,0,0,15.14,0,0.81
 24-34,0,0,3.06,10.46,301.26,0.9,0,49.41,0,28.25,2.12,21.77,4.64,0.74,11.2,0.9,11.13,0,2.52,3.03,10.08,140.78,2.88,0,73.82,725.01,16.81,20.39,27.93,0,0,267.83,0.98,0,36.75,4.38,20.58,214.66,0,0,125.57,0,9.84
 36-46,0,0,0,0.59,179.95,18.5,0,121.83,0,35.28,2.54,64.85,2.28,2.02,20.1,0,4.31,2.23,3.4,4.47,45.16,137.1,2.38,2.56,46.91,399.82,18.26,11.28,7.83,0,8.6,252.26,1.38,1.05,58.83,8.21,1.38,146.08,0,0,71.16,0,13.6
 48-58,1.15,1.29,0,0,129.71,1.51,0,158.94,2.53,61.95,8.87,103.4,6.53,6.95,14.32,0,6.31,5.56,4.74,0,36.33,187.82,6.21,15.63,33.11,383.59,25.36,2.22,20.06,0,1.54,158.26,0,0,5.92,2.4,0,154.62,0,0.51,89.99,0,68.66
 60-70,0,0,0,0,179.29,2.31,0,163.37,4.29,58.26,7.67,137.38,6.59,0,17.77,4.66,8.15,20.36,6.55,10.4,4.61,216.82,5.3,18.13,18.47,187.03,9.88,3.88,19.06,0,0.63,97.37,0,0,4.5,2.16,0,48.29,0,0.8,36,1.34,40.79
 72-82,0,0,0,0.56,118.99,2.31,0.55,163.36,0.5,61.72,8.06,170.55,27.78,1.89,8.25,1.23,10.22,18.57,15.62,1.78,1.98,291.86,2.44,25.68,10.09,142.23,11.29,9.23,24.86,0,5.05,68.91,0,0,5.98,1.5,0,31.66,9.4,10.04,101.69,21.59,45.87
 84-94,0.62,0,0,0,177.14,0.76,0.59,138.72,2.93,58.74,4.32,119.11,39.5,5.73,16.18,2.13,10.64,23.36,13.81,2.31,18.26,205.17,9.24,16.15,7.23,181.45,8.27,8,31.89,0,0,121.74,0,0,11.76,0.62,0,46.29,6.21,10.12,73.45,27.46,8.81
 96-106,0,0,7.82,0,124.57,4.93,0.89,125.87,3.33,65.79,4.6,114.28,43.69,0,4.56,13.58,11.6,23.87,23.55,34.02,3.72,229.49,5.31,10.62,15.48,130.82,5.02,18.93,22.28,0,7.32,174,0,0,5.63,8.07,0,23.85,10.16,6.36,110.96,18.57,10.21
108-118,0,0,0.75,0.68,168.47,2.59,5.29,146.88,1.24,64,10.04,138.35,74.54,0,14.4,7.12,20.43,28.36,16.67,13.29,17.01,264.43,15.34,33.1,15.79,153.71,6.99,11.04,48,0,14.81,189.5,0,0,13.59,1.95,0,34.96,9.69,16.88,62.98,18.49,15.73
120,1.12,0,6.23,0,247.01,1.46,3.57,66.33,0,33.96,8.87,221.98,52.74,0,1.54,2.18,16.84,38.18,17.54,3.52,2.87,308.23,2.27,7.86,13.82,109.96,19.92,6.87,62.52,0,2.03,125.96,0,0,7.99,0,0,21.34,26.97,1.54,154.7,24.17,19.98
