stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,26.62,1076.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,35.96,830.39,0,0,0,0,0,0,0,0,0,0,10.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.68,0,0,0,0,0,0,0,0,0,0,0
  7-9,16.75,9.3,0,23.8,0,0,93.8,0,0,0,0,0,4.06,0,0,0,0,0,0,0,0,0,0,0,779.01,16.07,0,0,212.44,0,0,24.02,0,0,0,0,0,0,0,0,0,0
 10-12,0,82.77,0,84.46,0,24.56,108.71,0,0,0,0,0,20.69,0,0,0,0,0,0,0,0,0,0,0,823.01,7.13,0,0,226.72,0,4.24,16.72,0,58.05,0,5.73,5.32,0,0,0,0,0
 14-21,0,0,0,3.51,32.67,7.33,14.95,0,0,0,8.49,1.77,2.15,0,0,2.06,0,0,1.15,1.08,22.67,0,0,20.18,396.13,2.47,3.76,3.04,2.64,0,10.63,0,40.35,1,1.36,16.29,122.37,0,0,4.76,0,0
 24-34,0,0,1.51,1.99,11.88,3.67,66.96,0,0.85,0,7.57,0.67,0,0,0.65,0.65,0,1.23,0,0,79.27,0,0,21.17,976.92,1.35,6.78,9.13,0,0,7.85,0,0,0,1.14,1.88,227.25,0,0,12.68,0,1.45
 36-46,0,0,0,0,16.15,0,156.29,1.42,0,5.28,27.44,0.72,0,2.53,0,1.8,4.15,1.61,0,0.7,70.21,0,3.04,20.34,855.65,2.28,3.1,1.8,0,0,17.48,0,0,0,0,0,178.75,0,0,4.53,0,0
 48-58,0,0,0,0,8.86,0,164.82,0,5.25,0.4,35.82,0,0,0,0.45,0,0.88,1.87,0,3.2,68.26,0,0.53,12.6,575.14,3.25,1.19,2.86,0,0,14.29,0,0,0,0,0,105.99,0,0,3.61,0.5,0
 60-70,0,0,0,0,7.6,0.72,266.73,0,1.09,6.59,46.65,0,0,0,1.5,9.74,0,0.63,0,0,70.63,0.84,2.96,3.93,446.96,0.96,3.22,5.75,0,2.07,14.45,0,0,1.21,0,0,42.41,0,0,8.61,0,2.71
 72-82,0,0,0,0,2.73,2.03,240.71,0,0,5.16,17.4,1.38,0,0,0,0.63,1.24,0.63,1.08,0,83.76,1.05,1.52,5.05,363.24,0,6.17,5.84,0,0,5.82,0,0,0.64,0,0,56.44,0,0.75,4.81,1.77,2.51
 84-94,0,0,0,0,11.9,0.73,99.94,1.38,0,6.03,21.56,1.17,0,0,3.62,0.68,1.13,0,0,0,135.01,0,6.94,5.37,255.82,2.07,2,10.36,0,0,33.96,0,0,1.93,0,0,18.74,0,2.24,17.07,0,0
 96-106,0,0,0.91,0,4.2,8,124.44,0,1.27,5.66,26.74,3.53,0,2.72,2.82,0.63,0,0,12.99,0,37.01,0,11.75,8.01,210.54,1.28,5.08,7.61,0,0,21.67,0,0,0,0,0,0,0,1.21,16.14,1.12,0
108-118,0,0,0,0.61,22.87,0,86,0,3.32,3.41,21.31,2.98,0,0.88,1.42,1.3,0.67,3.67,0,0.54,61.68,0,5.09,10.64,223,0,3.85,5.37,0,1.58,9.23,0,0,0,0,0,7.58,0.43,1.53,5.99,0,0
120,1.19,0,0,0,3.25,0,133.69,0,0,2.45,34.84,0,0,4.83,1.51,0,1.91,0,0,0,54.56,0,8.27,1.64,278.22,3.03,2.88,0,0,0,3.5,0,0,0,0,0,4.48,0,0,3.37,0,0
