stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,585.48,11509.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.56,0,0,0,0,0,0,0,0,0,0,0
  5-6,1101.26,13704.64,0,28.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.16,81.89,0,0,79.75,0,316.47,0,0,0,0,0,0,0,0,0,0,0
  7-9,255.58,218.1,0,215.36,0,0,0,414.32,0,0,0,0,0,293.12,0,0,0,0,0,0,0,0,0,0,0,5519.74,315.72,0,0,1876.27,0,19.23,112.49,0,0,0,0,0,0,0,0,0,0
 10-12,0,191.33,0,378.36,0,61.51,0,384.53,0,0,0,0,0,84.51,0,0,0,0,0,0,0,0,0,0,3.87,3997.15,213.41,0,0,1068.55,0,4.05,33.81,4.43,138.51,0,22.77,0,0,0,0,0,0
 14-21,0,1.47,1.05,4.32,152.39,69.59,0,36.97,0,1.16,0,33.75,5.51,0.81,7.56,6.51,2.72,0,0.93,3.9,1.93,54.43,0.86,0,50.93,731.21,18.96,2.81,5.64,6.52,0,7.8,11.26,68.71,6.84,17.85,83.78,270.49,0,0,39.07,0,2.29
 24-34,0,0,2.22,6.34,91.91,7.5,0,132,0,10.4,2.03,34.75,3.29,0,6.84,20.19,7.18,0.79,2.48,3.41,23.71,224.56,0.93,0,78.03,1659.75,24.32,27.7,18.91,0,2.91,11.23,0,1.59,26.34,2.21,15.01,481.38,0,0,125.7,0,24.16
 36-46,0,0,1.47,0,57.92,18.2,0,305.06,0,13.22,15.28,71.28,1.29,0,4.03,70.8,2.97,15.3,6.14,2.66,32.98,234.18,3.77,2.91,78.09,1888.29,10.54,30.81,12.42,0,1.69,17.12,3.07,0,34.11,0,0.69,466.57,0,1.25,76.39,0,116.16
 48-58,0,0,0.42,0.43,52.18,4.21,0,526.04,0.66,27.13,18.9,158.05,7.1,4.34,6.84,42.52,9.18,4.57,1.54,7.92,34.83,254.4,2.97,5.48,42.49,1447.43,5.63,11.65,11.32,0,0.61,9.84,0.56,0,17.99,5.1,0,318.06,0,2.95,82.77,0,144.05
 60-70,0,0,0.86,0,59.23,5.52,0,796.55,0,32.44,18.05,203.54,25.51,0,6.83,67.88,0.73,21.81,3.33,2.88,36.45,326.27,0,18.92,24.64,1456.43,3.84,11.74,7.51,0,1.88,11.45,1.07,0,6.38,8.52,0,207.95,1.44,5.41,51.8,0.73,131.48
 72-82,0,0,5.23,0,45.96,21.27,3.31,616.19,6.88,13.98,22.14,174.5,22.94,0.52,2.08,75.32,4.91,16.54,8.03,3.93,7.24,351.82,4.34,8.58,29.95,1262.93,1.79,28.42,18.73,0,2.47,19.52,0.56,0,9.31,0.55,0,111.53,1.58,9.21,47.58,7.09,118.95
 84-94,0,0,8.23,1.01,66.62,9.53,2.62,450.89,0.73,13.88,8.4,157.82,37.43,0,2.24,85.72,6.12,22.27,1.99,19.71,49.88,269.51,1.23,11.88,28.01,881.12,4.15,26.93,27.44,0,8.48,9.68,0,0,18.97,0,0,74.31,5.43,11.24,75.5,6.3,71.01
 96-106,0,0,3.21,0,61.87,12.41,2.03,476.71,0.57,12.58,9.44,142.02,31.81,0,14.52,73.32,8.37,11.77,2.43,6.44,18.74,204.66,9.22,9.59,12.74,648.18,1.93,15.8,29.28,0,1.47,9.82,1.33,0,16.17,0,0,30.02,9.83,3.03,53.1,11.27,64.28
108-118,0,0,2.37,0.74,72.19,5.28,13.65,386.92,0,20.83,9.6,170.01,45.78,0,4.5,68.02,11.19,23.97,11.04,10.74,36.68,218.58,0.5,7.96,16.86,921.01,0.84,20.37,18.05,0,11.83,12.43,0.42,0,17.78,0.9,0,47.71,5.32,10.6,47.45,7.66,40.47
120,0,0,2.94,0,145.01,22.37,1.6,319.41,5.82,14.74,10.1,143.8,47.51,0,15.95,137.49,32.09,20.99,12.6,17.3,3.89,278.48,13.81,60.47,21.17,1205.13,1.08,10.98,23.05,0,4.59,16.11,0,0,25.01,0,0,84.83,5.79,14.02,90.84,19.98,11.97
