stage,endocrine.pancreas,epidermis,erythrocytes,eye,fin.epithelia,glial,gut,immune,ionocyte,iridophores,liver,mesenchyme,neural,notochord,olfactory,paraxial.mesoderm,periderm,spinal.cord,taste,vasculature,visceral.smooth.muscle
  3-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.85,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,23.35,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,0,0,0,0,0,20.74,0,0,3.39,0,0,0,0,0
 60-70,0,0,0,3.81,0,0,5.93,0,0,0,0,0,3.19,0,0,0,0,0,0,0,0
 72-82,0,0,0,0,0,0,44.5,0,0,1.38,0,0,14.18,0,0,0,0,0,0,0,0
 84-94,0,0,0,1.77,0,0.84,104.84,0,0,0,0,0,13.54,0,0,0,2.54,0,0,0,0
 96-106,2.68,0,1.71,1.36,0.96,0.59,439.13,0,0.8,0,0,6.63,255.51,0,0.59,0,19.84,3.4,1.17,3.26,0
108-118,2.35,0.45,1.34,11.86,0,4.25,637.64,0.75,0,0,3.7,9.91,282.32,0.48,0.66,0,3.24,0,0,0,2.89
120,0,0,0,4.57,6.16,5.41,354.68,0,0,0,26.95,1.84,331.08,0,0,0,7.94,0,0,0,0
