stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,200.06,4349.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.87,0,0,0,0,0,0,0,0,0,0,0
  5-6,342.04,3327.43,0,0,0,0,0,0,0,0,0,0,19.78,0,0,0,0,0,0,0,0,0,0,0,65.96,0,0,0,7.9,0,47.89,0,0,0,0,0,0,0,0,0,0,0
  7-9,12.83,10.92,0,0,0,0,31.74,0,0,0,0,0,22.03,0,0,0,0,0,0,0,0,0,0,0,355.26,32.08,0,0,97.83,0,0,21.59,0,0,0,0,0,0,0,0,0,0
 10-12,0,28.31,0,19.34,0,4.44,18.38,0,0,0,0,0,7.19,0,0,0,0,0,0,0,0,0,0,0,369.6,26.17,0,0,74.79,0,0,12.59,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,4.44,2.33,33.16,22.82,9.97,0,0,0,6.56,1.64,6.57,4.33,0,0,0,0,5.21,0.85,77.73,0,0,51.05,388.41,3.99,10.92,0,9.18,0,3.08,0,12.94,0.89,2.8,13.51,176.54,0,0,17.73,0,1.69
 24-34,0,0,6.82,3.58,26.84,1.9,41.89,0,0,1.5,15.87,0,0.66,10.2,0.8,0,1.17,0.63,5.02,3.89,216.23,0,0,35.92,1555.12,0.77,60.04,3.23,0,0,0.66,0,0,0,0,9.35,340.8,0,0,65.2,0,6.87
 36-46,0,0,5.44,0,4.26,0,257.65,1.13,0,3.5,67.24,0,0,4.17,2.6,0,14.15,0,0,30.91,282.46,0,0.6,25.21,2945.44,4.5,60.6,6.36,0,0,1.52,0,0,0,0,0,468.74,0,0,35.31,0,6.32
 48-58,0,0,2.35,0,17.04,5.18,776.77,1,0.78,15.76,228.91,0,0,4.05,0,0,0,1.41,0,24.2,301.91,6.26,2.21,23.06,3611.77,4.26,39.66,1.84,0,0.87,17.57,0,0,0,1.63,0,507.1,0,0,19.72,0,21.23
 60-70,0,0,1.76,0,8.38,0,1837.62,1.08,20.52,11.88,251.92,0,0,2.68,1.42,0,4.14,0.8,0,12.46,286.21,0,10.21,14.88,4383.57,4.49,40.73,0.65,0,2.06,2.68,0,0,0,1.58,0,448.83,0,1,21.95,0.81,34.86
 72-82,0,0,6.75,0,19.09,15.32,2013.34,6.88,0.66,17.39,360.86,3.6,0,3.14,3.89,1,3.25,5.67,0,2.88,348.55,5.11,4.69,18.02,3556.99,0,46,6.46,0,0.72,1.54,0,0,0.97,0,0,252.07,0,7.57,47.35,2.2,28.46
 84-94,0,0,3.02,0,4.18,1.57,1314.42,1.88,6.15,7.54,259.17,7.03,0.64,3.11,5.38,1.07,23.62,0.69,0,4.21,239.17,0,2.44,9.5,2567.87,0,25.37,6.82,0,5.46,2.68,0,0,0,0,0,131.6,0.71,0.88,52.34,2.07,6.37
 96-106,0,0,4.51,0,12.73,9.25,1377.71,0,6.52,2.53,192.81,3.18,0,0,6.38,0.83,2.69,0,6.68,1.72,254.51,0,9.25,9.69,1691.5,2.63,30.48,6.03,0,4.36,7.02,0,0,2.99,0.64,0,85.98,4.97,2.69,28.77,1.84,7.89
108-118,0,0,4.74,0,34.8,3.47,1115.46,0,0,5.9,243.4,4.07,0,9.97,2.51,0,2.06,0,1.74,4.68,186.12,0,1.23,7.05,2391.29,0.43,23.45,3.46,0,2.86,5.11,0,0,3.89,0,0,43.95,1.29,2.83,27.68,2.51,13.24
120,0,0,7.84,0,47.12,15.15,678.96,1.18,0,5.31,252.7,0,0,3.15,2.19,9.15,0,0,0,5.63,142,0,0,6.57,2661.29,0,15.77,1.86,0,3.68,3.22,0,0,3.15,0,0,83.94,0,0,14.88,0,0
