stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,156.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,44.8,193.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,13.99,0,4.2,0,0,0,22.41,0,0,0,0,0,9.38,0,0,0,0,0,0,0,0,0,0,0,128.4,54.98,0,0,10.63,0,4.16,0,0,0,0,0,0,0,0,0,0
 10-12,0,12.83,0,27.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292.39,43.76,0,0,15.44,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,3.75,0.93,9.19,3.64,0,3.88,0,0.87,0,2.18,3.4,2.41,0.81,0,0,0,0,0,0,3.63,0,0,11.51,316.6,8.84,4.5,0,2.41,0,4.3,4.68,2.19,4.39,9.81,280.08,0,0,2.18,0,0
 24-34,0,0,4,0.68,11.51,0,0,32.16,0,0,0,17.22,2.67,0,4.14,0,0.77,2.16,1.82,0,2.86,29.74,0,0,16.66,1798.77,4.02,25.22,3.34,0,0,2.83,0,1.72,1.25,3.4,705.8,0,0,4.6,0,0
 36-46,0,0,1.68,0,6.91,0,0,63.06,5.73,0,0.6,17.97,0.61,0,2.52,1.14,0,0,0,3.96,0,43.02,0,0.98,7.26,3730.12,3.49,25.3,5.97,0,0,8.44,0,0,0.58,0,1033.29,0,0,7.91,0,14.57
 48-58,0,0,0.42,0,16.54,1.52,0,280.92,3.81,1.03,0.92,68.38,0,0,0.99,4.43,0.52,3.42,0.46,2.85,1.88,79.81,0.71,0,13.2,4849.5,3.51,28.87,4.07,0,0.39,8.43,0,0,3.46,0,938.36,0,0,3.92,0,25.9
 60-70,0,0,1.8,0,15.48,0,0,734.5,2.8,8.15,0.8,71.55,0,1.21,5.81,6.44,0,5.65,0,0,0,79.29,0,2.32,16.09,6888.8,0,14.55,0.76,0,0.84,3.21,0,2.11,1.33,0,1010.29,0,0.59,3.72,0,31.46
 72-82,0,0,3.39,0,38.36,15.47,0,1561.53,3.39,2.29,9.24,150.18,2.76,2.07,1.32,0.54,2.18,16.62,4.92,0,0,159.44,0,12.53,10.71,8573.94,0.52,22.85,5.89,0,4.74,19,0,2.8,0,0,922.7,3.67,2.34,20.51,3.44,88.89
 84-94,0,0,5.75,0,45.75,3.56,0,1044.59,0,2.82,5.78,99.95,3.25,0,2.78,1.33,1.33,4.52,2.46,4.39,3.53,101.05,0,3.86,10.33,5879.01,0.6,27.47,0.55,0,0,21.12,0,0,0,0,685.69,0.9,2.09,2.78,1.91,2.73
 96-106,0,0,5.3,0,45.05,34.4,0,1098.96,0,14.91,13.43,146.86,3.05,0,0.87,3.64,2.98,2.73,5.03,2.54,7.81,127.76,2.19,6.18,10.06,5278.06,3.37,18.86,10.59,0,1.51,30.8,0,0.57,1.25,0,316.97,5.99,6.03,14.38,4.66,38.12
108-118,0,0,3.8,0,65.25,8.2,0.55,1137.82,0.89,0,3.23,150.17,4.21,0,1.29,2.26,0.77,2.47,0.45,6.74,1.79,124.99,1.41,2.89,4.55,8822.96,4.98,31.46,21.35,0,0,12.96,0,0,1.72,0,285.8,2.11,4.93,7.03,6.94,31.04
120,2.82,0,1.43,0,51.77,16.42,2.35,842.16,0,0,5.99,185.25,5.45,0,2.27,5.24,0,1.43,0,0,0,143.89,3.01,0,9.24,7998.99,0,14.07,16.25,0,3.68,1.1,0,0,1.63,0,220.84,0,0,4.29,18.33,0
