stage,epidermis,eye,glial,mesenchyme,mural.cell,neural,paraxial.mesoderm,spinal.cord
  7-9,0,0,0,0,0,0,6.94,0
 10-12,0,0,0,0,0,4,0,0
 24-34,0,0,0,0,0,1.26,0,0
 36-46,0,0,0,0,0,1.72,0,1.77
 48-58,0,0,0,0,0.38,6.06,0,0.97
 60-70,0,1.46,0,5.68,0,17.31,0,0
 72-82,0,0,0,0,0,7.88,0,0
 84-94,1.02,1.13,0.89,4.3,0,10.78,0,0.98
 96-106,0,0,0,0,0,14.82,0,0
108-118,0.91,0,0,0,0,13.15,0,0
