stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,130.36,2964.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.36,0,0,0,0,0,0,0,0,0,0,0
  5-6,171.57,2195.23,0,13.2,0,0,0,0,0,0,0,0,0,16.25,0,0,0,0,0,0,0,0,0,0,0,27.92,0,0,0,22.2,0,14.25,0,0,0,0,0,0,0,0,0,0,0
  7-9,62.57,105.25,0,123.42,0,0,0,470.66,0,0,0,0,0,199.82,0,0,0,0,0,0,0,0,0,0,0,3249.59,46.54,0,0,1090.18,0,8.87,12.47,0,0,0,0,0,0,0,0,0,0
 10-12,0,74.85,0,130.91,0,0,0,283.58,0,0,0,0,0,41.34,0,0,0,0,0,0,0,0,0,0,0,2551.57,51.02,0,0,837.46,0,14.89,0,8.98,141.96,0,11.15,0,0,0,0,0,0
 14-21,0,0,0,10.74,79.22,22.61,0,74.48,0,0,0,11.49,4.8,5.78,1.15,0,0,0,0,0,2.95,61.76,0,0,42.85,546.36,13.47,0,7.5,14.02,0,18.13,0,76.96,3.35,2.29,91.78,138.56,0,0,4.24,0,1.69
 24-34,0,0,0.62,1.45,18.17,11.08,0,86.86,0,0,2,8.6,1.02,0.67,1.33,1.36,1.75,1.94,0,0,0.95,77.97,0,0,34.5,676.78,3.26,6.28,6.11,0,0,15.63,0,0,3,0,12.62,112.01,0,0,9.29,0,9.43
 36-46,0,0,0,0,11.04,1.57,0,197.25,0.79,6.15,1.86,35.43,0.88,0,0.56,4.87,0,4.72,0,1.36,6.35,100.72,0,5.9,32.64,1141.11,4.7,4.42,5.61,0,0,36.88,0,1,3.53,0,0,217.5,0,0,6.59,0,3.25
 48-58,0,0,0.59,0,17.29,0.45,0,336.21,6.39,2.19,5.54,94.55,3.91,0,1.99,1.69,0.55,0.8,1.15,4.19,2.1,111.29,0,4.69,24.8,999.47,7.39,4.66,11.28,0,0,16.31,0,0,0.37,0,0,178.9,0,0,13.76,0.72,5.52
 60-70,0.81,0,0,0,10.35,0.71,0,640.42,0,1.5,11.08,112.06,3.73,0,0.69,1.47,0,7.69,0,0.74,0,114.17,0,2.65,21.72,1282.33,1.09,3.29,7.9,0,0.66,11.12,0,0,0.76,1.71,0,169.21,0,1.64,21.61,3.29,16.92
 72-82,0,0,1.87,0,6.11,0,0,293.43,2.27,2.72,3.25,45.83,1.26,0,0.6,6.34,1.1,3.47,0.61,0,0,91.43,2.92,9.41,9,480.15,1.41,2.71,0,0,0.89,14.62,0,0,0,0,0,39.6,0.53,1.25,12.54,1.08,0
 84-94,0,0,1.86,0,11.24,9.04,0,232.17,0.69,2.48,5.24,33.13,3.6,0,1.02,4.97,2.54,0.73,2.24,0.63,0,72.13,2.22,6.71,12.38,318.71,1.14,0.95,12.19,0,0,12.42,1.4,0,1.73,0,0,29.58,1.32,0.88,3.78,3.53,12.26
 96-106,0,0,0,0,16.47,8.81,0.6,179.12,0.71,1.42,1.97,37.58,5.14,0,8.43,2.94,1.53,8.26,1.11,7.87,2.53,86.83,1.89,5.93,8.04,197.63,2.03,6.24,7.09,0,0,42.59,0,0,0,0,0,15.58,0,1.43,10.24,0.91,8.81
108-118,0,0,1,0,15.06,1.66,3.45,100.22,0.64,0.46,1.24,52.98,3.1,0,1.39,2.79,4.73,2.37,0.5,0.47,2.82,59.21,0.49,1.32,10.11,280.81,0,0.5,5.98,8.11,0,35.06,0,0,0,0.57,0,12.64,1.13,1.66,6.75,1.48,1.9
120,0,0,0,0,9.95,2.84,0,89.85,8.98,6.31,3.55,64.96,0,0,0,7.63,1.25,0,0,3.29,0,77.87,0,2.03,3.85,302.54,1.8,5.89,7.59,0,0,16.85,0,0,1.74,0,0,22.4,0,0,11.74,8.01,0
