stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,9.45,180.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,0,0,0,0,0,0,0,0,0,0
  5-6,15.22,188.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,24.78,11.39,0,8.06,0,0,0,26.89,0,0,0,0,0,4.41,0,0,0,0,0,0,0,0,0,0,0,144.17,0,0,0,51.01,0,3.28,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,12.54,0,8.31,0,40.94,0,0,0,0,0,10.23,0,0,0,0,0,0,0,0,0,0,0,632.02,4.57,0,0,185.69,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,8.85,1.92,0,11.47,0,0,0,0,2.3,0,0,0,0,0,0,0,0,5.81,0,0,2.94,76.29,1.14,3.85,0,3.63,0,4.12,11.12,1.76,0,15.05,36.44,0,0,0,0,0
 24-34,0,0,0,0.79,5.11,0,0,26.81,0,0,0.61,5.23,0,0,1.01,0,3.65,0,3.11,0,0.73,34.67,0,0,10.46,394.89,2.56,14.21,1.22,0,0,11.63,0,0,1.16,3.62,85.06,0,0,1.39,0,0
 36-46,0,0,0,0,6.18,0,0,93.69,0,0,2.08,7.79,0.56,0,0,0,0,1.49,0.57,0,1.58,34.41,0,2.09,2.87,481.95,0.57,7.88,0,0,0,20.88,0,0,0,0,118.9,0,0,3.42,0,1.16
 48-58,0,0,0,0,1.87,0,0,340.16,1.21,0,0.87,24.63,0,0,1.43,0.57,0.55,0,0.37,0.8,1.01,51.52,0.49,4.56,9.35,640.77,0,7.12,1.45,0,0,14.05,0,0,0,0,136.39,0,0,2.15,0,0
 60-70,0,0,0,0,5.9,0,0,641.96,0,0,0.76,19.05,3.45,0,0,0.65,0,0,1.98,1.06,0,49.95,0,1.96,1.88,340.31,0,7.94,2.7,0,0,6.64,0,0,1.71,0,90.43,1.22,0,4.75,0,5.91
 72-82,0,0,0,0,4.56,0,0,905.96,0,3.46,10.38,28.06,1.7,0,0,1.19,0,0,0,0,0,57.94,0.88,1.11,1.9,405.85,0,7.33,1.11,0,0,1.27,0,0,0,0,36.71,0.69,0,4.61,1.87,6.93
 84-94,0,0,0.81,0,10.91,6.48,0.73,502.52,0,0,5.63,30.89,3.59,0,0,1.25,3.81,0,3.23,0,0.83,77.5,0.93,5.13,6,245.48,2.23,2.21,2.16,0,2.3,8.12,0,0,0,0,8.59,0,1.32,2.36,4.81,0.82
 96-106,0,0,1.65,0,4.15,0,0,429.33,0,0,0,33.31,2.39,0,1.6,5.18,1.54,2.55,1.67,0,0,51.88,0,0,5.32,273.21,0.69,22.51,2.87,0,1.3,11.14,0,0,0,0,10.67,0.61,0,4.3,0.59,0
108-118,0,0,1.82,0,13.98,0,0.6,325.91,0,0,0,18.18,3.28,0,0,2.49,4.08,0,0,0.45,0,40.94,1.91,0,3.21,232.78,0,9.66,1.49,0,0,9.33,0,0.84,0,0,10.34,2.6,0,7.61,1.59,0.59
120,0,0,0,0,4.98,0,0,164.17,0,4.04,0,27.62,0,0,0,0,3.03,1.05,0,0,0,54.82,0,2.13,8.2,282.18,1.87,25.21,0,0,0,9.85,0,0,0,0,0,5.48,0,1.72,0,3.96
