stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  5-6,0,7.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.22,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,9.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.58,58.1,0,0,3.37,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,22.63,0,334.3,0,0,0,7.36,0,0,0,0,0,4.05,0,0,0,0,0,0,0,0,0,0,0,3750.85,471.82,0,0,166.69,0,0,4.19,27.54,0,5.74,0,0,0,0,0,0
 14-21,0,0,0,62.27,2522.81,15.92,0,210.93,0,24.74,0,1.72,33.54,7.1,0,0,6.17,0,19.57,1.19,0,20.42,6.35,0,30.66,345.55,1879.06,17.19,245.12,1.84,0,1.89,22.59,2.15,2.05,1630.09,32.89,0,0,0,0,0
 24-34,0,0,2.26,25.92,1605.64,1.98,0,472.9,50.46,182.05,0.83,4.53,15.55,0,0.98,0,1.95,0,201.64,4.37,0,117.14,12.48,0.69,52.73,889.28,605.15,14.53,255.45,1,0,13.05,0,1.5,3.75,474.9,60.18,0,0,3.31,0,0
 36-46,0,0,2.35,1.5,637.82,0,0,302.83,66.75,236.72,0.82,2.14,2.06,0,0,0,0,0,141.55,9.07,0,216.76,2.32,0,21.82,1883.53,449.31,4.09,162.03,0,0,13.1,0,0,38.54,5.53,201.11,0,3.71,11.55,0,6.8
 48-58,0,0,2.22,0,530.94,0,0,730.43,34.43,271.5,9.21,49.2,2.53,1.68,1.71,2.87,3.88,4.44,123.45,17.18,3.2,390.09,1.68,2.07,48.64,2930.56,385.88,8.28,160.99,4.77,0.45,15.87,0,0.74,22.76,0,427.96,0,1.92,2.86,0,4.82
 60-70,0.81,0,12.32,0,509.45,0.96,0,1528.31,25.53,302.42,7.52,54.69,5.04,0,2.28,5.29,1.5,0.63,141.38,5.78,0,678.77,11.07,10.69,44.87,4219.14,261.09,3.73,180.71,0,24.13,7.58,0,5.08,17.83,0,665.56,3.17,12.31,0,2.66,14.2
 72-82,0,0,14.83,0,407.32,14.47,0,1236.98,10.59,177.26,4.63,159.61,12.67,0.49,14.77,1,9.3,4.24,184.54,5.99,0,1037.95,7.22,28.57,64.09,3895.82,161.54,3.1,184.5,2.25,22.63,3.98,0,0.73,2.96,0,418.63,23.29,57.15,20,10.06,12.2
 84-94,0.62,0,15.2,0,693.94,12.25,0,961.15,13.42,299.26,13.28,126.2,19.79,0,20.99,4.14,9.85,9.35,193.14,0,6.93,790.66,12.93,30.04,65.46,2809.59,228.75,5.62,248.21,0,11.76,16.04,0,0,7.17,0,266.64,65.02,31.41,0,7.33,0
 96-106,2.25,0,17.14,0,643.81,16.2,0,934.3,23.53,207.14,4.34,217.9,26.31,0,12.5,8.88,13.16,6.53,205.01,15.51,0,695.03,7.97,14.73,78.5,2493.04,154.36,15.18,209.38,0,20.91,27.16,0,0.62,9.28,0,150.76,97.63,33.83,17.6,14.85,0
108-118,0,0,8.7,1.51,752.28,3.74,5.52,938.12,24.97,288.09,14.71,256.55,30.38,0,3.58,6.4,19.27,0.59,176.17,2.17,0.89,828.62,1.28,26.72,59.22,2946.93,278.92,4.11,204.58,0,56.59,18.23,0,3.12,6.6,0,204.24,97.71,55.84,9.84,15.1,0
120,3.94,0,20.81,1.28,622.52,2.43,0,1133.06,6.04,225.98,12.96,368.46,49.22,0,18.64,3.17,12.31,3.86,92.87,11.4,11.42,963.85,11.73,27.78,94.16,5226.97,420.16,5.94,230.87,10.96,63.11,16.41,0,1.94,5.87,0,287.6,31.54,57.25,40.75,22.26,15.67
