stage,eye,glial,immune,lateral.line,mesenchyme,neural,pronephros,spinal.cord,vasculature
 24-34,0,0,0,0,0,1.77,0,0.75,0
 36-46,0,0,0,1,0.97,0.82,4.74,0,0
 48-58,0,0,0,0,0.42,1.34,0,0,0.39
 60-70,0,0,0,0,0,1.44,0,2.12,0
 72-82,0,0,0,0,0,14.3,0,0,0
 84-94,4.26,0,0,0,0,0,0,0,0
 96-106,0,0,0,0,0,2.5,0,0,0
108-118,0,1.66,0.5,0,0,4.27,0,0,0
120,0,2.25,0,0,0,0,0,0,0
