stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,68.61,1933.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.43,0,0,0,0,0,0,0,0,0,0,0
  5-6,185.02,3522.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.31,11.17,0,0,21.6,0,16.83,0,0,0,0,0,0,0,0,0,0,0
  7-9,42.67,24.84,0,59,0,0,164.1,0,0,0,0,0,26.27,0,0,0,0,0,0,0,0,0,0,0,1203.53,78.22,0,0,308.45,0,0,4.81,0,0,0,0,0,0,0,0,0,0
 10-12,0,32.94,0,28.33,0,0,87.49,0,0,0,0,0,18.63,0,0,0,0,0,0,0,0,0,0,0,633.59,26,0,0,267.25,0,0,8.5,0,12.34,0,0,0,0,0,0,0,0
 14-21,0,0,1.05,7.26,47.96,11.07,32.61,0,0,0,6.22,1.08,0,0,0,0,0,0,0,0,30.98,0,0,15.31,438.95,7.51,0,1.73,9.49,0,3.1,2.97,65.56,4.28,4.22,36.77,104.02,0,0,2.69,0,0
 24-34,0,0,0,1.71,11.81,0.69,39.31,0,0,0,9.79,0,0,0,0.6,1.36,0,0,0,2.36,37.36,0,1.21,19.1,486.22,3.07,3.19,2.89,0,0,10.37,0,0,0,0,5.86,86.07,0,0,3.81,0,0.61
 36-46,0,0,0,0,10.97,0,55.7,0,5.62,0,30.14,0,0,0,1.67,0,1.76,4.74,0,0.91,48.9,0,0,18.42,356.27,1.44,3.34,0.74,0,0,14.25,0,0,0,0,0,96.08,0,0,4.68,0,0
 48-58,0,0,0,0,1.57,0,99.99,0,1.77,1.58,32.49,0,0,0,0.46,6.84,0.38,1.58,0.99,2.63,60.99,0.39,1.27,9.9,269.82,0,1.79,0.5,0,0,10.07,0,0,0.37,0,0,76.39,0,0,6.81,0,4.05
 60-70,0,0,0,0,12.32,0,56.29,0,0.94,0,33.87,2.51,0,0,1.09,1.1,0,0,0,0,63.51,0,0,3.92,238.53,2.42,2.34,6.22,0,0,6.29,0,0,0,0,0,53.05,0,0,2.66,0,0
 72-82,0,0,0.71,0,5.25,0,67.85,0.49,3.04,6.13,29.89,0.51,0,6.9,0.5,0,0,1.69,3.73,0,64.21,0,1.04,5.51,130.65,0.89,0,3.28,0,0.83,0.6,0,0,0,0,0,20.46,1.36,2.33,8.6,0.59,0
 84-94,0,0,0,0,9.67,2.57,59.71,0.55,0,0,17.8,0.89,0,0,1.36,2.17,0,0.81,1.69,0,34.14,0,0.92,3.39,96.68,1.93,0.7,6.47,0,0,7.35,0,0,2.39,0,0,3.71,0,1.27,6.38,0,2.9
 96-106,0,0,0.81,0,20.62,0,51.26,0,1.33,2.2,27.67,3.41,0,0,0,0.56,0,0,1.06,0,29.06,0.63,1.29,1.48,100.7,0.75,0.94,6.35,0,1.32,5.54,0,0,0,0,0,10.9,1.1,1.2,18.9,1.48,0
108-118,0,0,0.52,0,5.31,0.42,49.63,0,2.07,0.85,29.66,1.27,0,2.64,0.68,0.8,0.52,0.43,5.29,0,37.87,0,1.3,11.08,154.1,0,1.06,2.3,0,0,6.88,0,0,0,0,0,2.79,0,0.92,8.7,1.09,0
120,0,0,0,0,12.38,0,15.14,0,0,0,12.07,1.46,0,0,2.16,1.29,0,0,0,0,50.83,0,0,10.07,159.2,0,1.45,5.44,0,0,5.84,0,0,2.43,0,0,0,0,0,1.33,3.35,0
