stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,3849.28,64270.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2428.83,0,0,0,0,0,0,0,0,0,0,0
  5-6,4453.79,60451.87,0,21.17,0,0,0,0,0,0,0,0,0,88.04,0,0,0,0,0,0,0,0,0,0,0,925.79,93.49,0,0,335.79,0,859.86,0,0,0,0,0,0,0,0,0,0,0
  7-9,282.17,770.69,0,486.96,0,6.96,0,2537.91,0,0,0,0,0,222.82,0,0,0,0,0,0,0,0,0,0,0,19420.26,473.14,0,0,4665.23,0,16.15,337.3,0,0,0,0,0,0,0,0,0,0
 10-12,0,496.97,0,604.01,0,71.78,0,1704.72,0,0,0,0,0,117.93,0,0,0,0,0,0,0,0,0,0,0,15367.24,251.19,0,0,3271.83,0,12.08,155.58,17.55,377.31,0,9.92,37.41,0,0,0,0,0
 14-21,0,0.9,0,17.02,212.18,38.41,0,178.19,0,0,0,38.15,11.49,0.91,0,0,4.38,0,0,1.84,3.39,101.01,0.9,0,87.1,2527.9,14.11,9.78,28.83,28.49,0,11.08,15.88,117.23,6.14,5.26,165.43,636.99,0,0,1.06,0,0
 24-34,0,0,3.65,19.13,89.74,4.98,0,420.27,0,1.76,5.78,81.66,4.87,0,1,3.44,8.48,2.21,8.19,11.16,4.57,254.66,2.61,4.04,84.93,4782.86,2.18,23.67,47.39,0,0,59.04,0,0,8.29,0.91,40.28,874.37,0,0,41.89,0,4.41
 36-46,0,0,1.35,1.41,38.92,6.67,0,596.61,1.26,2.3,3.87,153.11,7.95,0,1.99,10.68,4.11,4.08,4.59,13.67,0,254.88,0,8.79,62.46,3853.56,12.65,15.61,21.78,0,0,57.96,2.98,1.05,1.16,0.67,0,805.97,0,0,13.59,0,15.89
 48-58,1.16,0,1.35,0.42,60.84,2.42,0,1025.6,2.15,19,7.8,279.08,6.39,0,6.29,3.38,0.5,1.94,7.41,11.54,4.19,282.28,1.33,20.58,66.08,3127.15,7.14,16.46,32.69,6.64,1.4,35.73,0,0,1.88,0,0,620.33,0,0.42,27.36,0,4.93
 60-70,0,0,0,0,39.91,2.11,0,994.84,1.85,7.52,18.49,207.34,15.07,0,14.84,17.08,11.64,2.1,2.23,3.3,0,295.68,0.65,33.76,28.98,2301.46,11.27,9.69,20.71,0,0.84,49.76,0,0,0,2.31,0,254.27,0,7.19,18.2,4.17,24.17
 72-82,0,0,1.4,0,35.49,7.76,0.9,651.04,0.59,1.69,11.47,111.57,7.7,0,1.3,8.95,2.67,1.62,8.62,1.24,3.31,243.73,2.64,13.61,36.63,1563.43,6.36,15.86,24.24,0,2.35,21.27,0.56,0,7.95,0,0,146.43,5.92,5.36,24.73,12.73,1.96
 84-94,0,0,3.41,0,50.07,2.61,0,429.9,0.76,7.7,16.76,116.9,15.4,0,3.1,13.45,5.32,2.74,4.94,4.04,3.13,233.63,2.4,8.99,25.2,1039.94,4.18,5.53,24.29,0,4.04,80.88,0,0,3.85,0,0,110.26,1.89,10.15,31.66,3.24,1.51
 96-106,0,0,0,0,44.22,3.61,0,335.14,1.2,13.17,4.24,91,15.92,0,7.07,6.74,4.51,0,3.37,16.63,0,161.85,3.3,3.77,27.11,804.59,3.6,4.83,15.78,0,7.1,54.57,1.91,0,0.9,0,0,46.68,1.39,4.45,7.02,10.02,1.08
108-118,0,0,1.41,1.47,41.7,4.15,8.32,359.68,1.51,10.1,10.54,96.18,16.94,0,2.01,20.39,8.65,2.8,11.82,17.96,4.28,199.01,3.23,2.26,33.03,1166.9,2.57,9.34,19.41,0,0,49.62,0.42,0,5.17,0,0,45.08,8.88,5.15,16.07,5.28,10.2
120,2.37,0,4.32,0,120.01,5.41,1.09,316.29,4.34,13.2,32.83,146.89,19.1,0,1.15,34.65,7.98,1.18,20.08,3.79,4.02,241.38,3.56,13.04,43.07,1564.06,10.24,22.12,14.24,0,9,105.6,0,0,15.98,0,0,41.5,5.17,0,18.26,5.15,0
