stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,69.24,1190.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,96.76,642.75,0,10.68,0,0,0,0,0,0,0,0,0,10.93,0,0,0,0,0,0,0,0,0,0,0,78.72,7.03,0,0,0,0,26.35,0,0,0,0,0,0,0,0,0,0,0
  7-9,19.12,26.97,0,46.64,0,0,0,124.05,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,961.94,80.53,0,0,247.84,0,0,28.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,28.31,0,59.55,0,0,0,108.35,0,0,0,0,0,81.31,0,0,0,0,0,0,0,0,0,0,0,1062.08,140.08,0,0,230.73,0,11.29,0,0,53.29,0,0,9.65,0,0,0,0,0
 14-21,0,0,0.82,8.13,191.53,28.52,0,26.82,0,4.53,0,9.22,6.28,6.78,0,0,5.08,0,0,9.42,1.07,52.83,0,0,47.37,458.36,78.49,3.46,4.04,12.91,0,22.82,0,63.42,12.35,6.43,74.74,179.31,0,0,8.82,0,0
 24-34,0,0,1.05,2.45,57.42,2.86,0,103.82,0,6.7,6.61,15.11,1.69,0,1.33,6.32,18.92,1.53,3.57,2.79,3.87,124.55,3.35,0,86.64,861.62,13.01,15.71,16.59,0,0,51.16,0,0,7.66,2.07,14.48,206.21,0,0,27.69,0,7.48
 36-46,0,0,0,0,18.99,2.14,0,186.05,1.34,4.11,17.23,51.91,2.33,1.6,1.84,0.57,7.4,0,2.59,0.56,8.12,116.16,2.84,0,38.1,900.13,31.35,11.14,3.65,0,0,61.29,0,0,4.5,12.28,0,216.5,0,0.85,24.61,0,2.94
 48-58,0,0,0,0,21.41,0,0,283.39,1.83,4.52,5.29,66.16,5.51,0.75,3.06,13.72,12.37,0.41,1.78,2.95,5.46,199.69,3.14,3.46,25.99,822.64,22.65,7.02,15.83,0,0,41.43,0,0,2.03,3.43,0,141.65,0,1.28,6.74,0,6.62
 60-70,0,0,0.65,0,36.63,0,0,514.06,1.86,5.47,8.79,54.06,2.98,7.62,7.95,5.58,4.2,3.01,1.03,4.56,5.89,286.77,2.32,11.25,19.04,882.93,8.89,17.07,21.21,0,0.96,46.08,0,0,0.68,10.31,0,108.49,0.77,2.57,19.37,1.82,10.01
 72-82,0,0,0,0,12.69,7.47,0,511.94,2.52,2.62,12,63.72,15.9,0,2.77,4.11,7.44,1.05,1.43,2.33,0.6,222.07,9.24,7.01,11.54,740.76,2.81,8.83,7.7,0,0.77,18.1,0,0,1.09,2.68,0,85.17,2.31,9.22,22.35,2.42,16.4
 84-94,0,0,3.91,0,31.06,11.58,4.03,375.38,3.84,4.26,12.76,57.96,10.85,2.52,5.01,8.05,6.42,5.99,1.89,5.44,0,220,11.34,14.43,13.15,490.32,5.39,5.52,17.28,0,0.57,80.03,0,0,4.85,1.4,0,47.98,3.9,11.38,32.6,8.39,6.68
 96-106,0,0,0,0,25.84,30.28,1.83,343.35,0.57,2.44,11.33,78.56,14.45,0,2.11,8.4,6.81,2.49,4.81,4.25,0,163.9,4.58,8.63,12.68,414.88,0.62,15.16,9.93,0,2.89,54.37,0,0,0.87,0.84,0,14.63,0,3.66,20.43,1.63,8.24
108-118,0,0,2.87,0,31.8,7.74,13.88,341.3,0,12.95,2.03,61.04,14.17,0,2.54,11.81,8.87,6.85,11.12,9.58,3.67,140.51,10.83,10.82,15.86,484.25,2.57,9.98,8.27,0,1.71,51.23,0,0,2.82,1.35,0,18.86,6.61,11.29,10.59,3.01,5.89
120,0,0,0,0,71.73,11.11,1.91,228.61,8.03,4.44,0,83.01,12.46,0,0,17.02,9.3,0,3.31,9.95,0,97.88,2.54,18.53,22.04,529.28,2.23,4.37,22.61,0,0,33.02,0,0,3.93,1.21,0,39.41,0,0,10.01,1.45,0
