stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,38.5,597.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.86,0,0,0,0,0,0,0,0,0,0,0
  5-6,34.08,269.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,15.69,17.9,0,0,0,0,0,25.4,0,0,0,0,0,149.15,0,0,0,0,0,0,0,0,0,0,0,266.45,24.46,0,0,69.19,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,29.81,0,108.78,0,0,0,21.27,0,0,0,0,0,138.39,0,0,0,0,0,0,0,0,0,0,0,1919.02,286.14,0,0,143.62,0,0,11.17,0,24.98,0,0,0,0,0,0,0,0
 14-21,0,0,2.22,23.66,1480.43,101.02,0,17.09,0,6.88,0,4.12,21.39,6.4,14.56,0,14.47,0.87,0,3.32,0.86,322.72,0,0,287.12,305.73,199.76,2.02,5.16,9.08,0,8.29,0.99,49.33,8.43,17.7,99.35,112.04,0,0,45.49,0,0
 24-34,0,0,1.5,12.52,390.2,10.17,0,29.51,0.72,37.77,11.88,20.42,1.4,0,19.07,0,12.69,16.65,0.65,13.94,1.61,539.92,1.85,6.32,240.5,378.26,33.5,9.97,9.55,0,5.5,2.81,0,0,23.31,8.83,24.83,123.73,0,0,116.95,0,8.14
 36-46,0,0,0.95,0,137.41,2.09,0,34.69,0,33.15,35.97,37.09,0.57,0,15.03,1.06,13.5,29.65,0.68,4.21,3.75,638.03,1.16,39.56,132.95,256.37,20.5,15.44,7.07,0,0,0,0,1.63,19.38,9.12,0,91.06,0,1.37,55.11,0,14.32
 48-58,0.58,0,0,0,104.28,0.43,0,49.08,1.76,20.33,40.45,154.18,1.29,0,12.61,0.79,0,73.68,0.39,6.19,2.81,655.76,0.5,62.15,81.57,248.9,5.06,7.82,5.43,0,7.1,1.87,0,0,5.28,4.67,0,90.86,0,5.15,35.13,0,20.21
 60-70,0,0,0,7.97,97.9,1.86,0,46.11,3.54,46.84,31.04,305.6,37.67,0,3.16,0.67,12.58,76.55,0.66,2.74,3.48,655.22,1.41,35.47,49.27,129.81,3.15,3.46,4.85,0,7.58,0,0,0,17.49,0,0,26.14,0,12.39,17.13,4.39,22.76
 72-82,0,0,0,3.31,46.74,8.78,0,64.97,3.1,20.91,30.65,521.81,68.97,0,7.44,2.69,4.5,79.48,0.55,4.45,2.82,736.51,0,92.18,36.23,156.4,5.44,9.61,9.33,0,6.38,2.01,0,0,10.1,0.53,0,11.03,0.62,19.09,64.76,39.56,30.98
 84-94,0,0,1.47,0,77.45,3.46,0,53.32,1.42,24.81,39.75,359.12,102.72,0,4.82,2.36,5.39,118.35,0.73,1.21,13.3,657.84,1.83,70.45,42.84,78.89,6.06,4.04,10.24,0,6.34,0.8,1.4,0,16.26,1.56,0,20.95,3.64,20.35,70.01,31.01,31
 96-106,0,0,2.12,0.72,77.23,11.93,0,77.61,2.1,30.48,22.31,746.23,72.47,0,13.73,17.68,11.64,121.06,3.57,5.3,4.19,588.48,1.42,74.39,51.83,158.13,5.97,12.28,17.62,0,18.29,7.83,0,0,24.24,0,0,24.55,1.24,23.67,86.71,45.94,43.13
108-118,3.02,0,0.41,0.63,99.87,1.96,0.45,57.85,2.12,47.15,25.33,683.66,53.75,0,3.93,5.49,9.66,218.22,0.56,6.48,10.09,598.49,1.14,73.06,34.18,145.31,7.53,6.08,16.94,0,23.77,7.64,0,0,13.59,3.18,0,11.65,10.16,12.89,61.31,21.06,60.62
120,0,0,5.56,0,69.28,9.07,0,39.31,1.18,23.38,28.65,684.2,71.19,0,5.24,2.25,8.43,115.54,0,21.97,1.45,527.17,0,101.84,17.09,135.39,13.77,4.62,17.38,0,27.86,9.24,0,0,15.9,0,0,47.47,1.06,15.66,75.27,14.63,4.96
