stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,25.96,883.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,220.47,2184.62,0,8.02,0,0,0,0,0,0,0,0,10.93,0,0,0,0,0,0,0,0,0,0,0,60.94,23.82,0,0,66.77,0,23.93,0,0,0,0,0,0,0,0,0,0,0
  7-9,80.51,64.77,0,111.23,0,0,223.71,0,0,0,0,0,25.11,0,0,0,0,0,0,0,0,0,0,0,2008.68,93.66,0,0,791.39,0,0,24.89,0,0,0,0,0,0,0,0,0,0
 10-12,0,76.17,0,192.23,0,18.01,134.22,0,0,0,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0,1906.89,66.21,0,0,601.81,0,0,12.01,0,46.92,0,0,9.81,0,0,0,0,0
 14-21,0,0,3.55,1.86,131.32,17.38,52.06,0,1,0,63.9,0.94,0.81,1.75,0,0.82,0,0.92,0,1.13,53.14,0,0,29.52,728.38,24.77,14.47,22.09,27.96,0,2.37,1.16,129.83,27.89,1.65,51.78,381.26,0,0,4.51,0,0
 24-34,0.88,0,0.65,2.1,20.97,0.81,102.73,0,0,0,45.29,0,0,2.27,0,0,3.58,2.83,0.61,0,92.87,0,0,30.75,887.78,1.07,38.32,11.22,0,3.82,4.49,0,0,4.27,0,17.47,216.7,0,0,11.89,0,0
 36-46,0,0,0,0,6.06,3.53,300.71,0,3.47,1.56,46.22,0,0,1.63,0,0,0,0,2.35,0,111.06,0.56,4.03,24.04,962.19,0.88,31.38,2.61,0,0,5.42,0,6.89,2.3,0,0.6,184.28,0,0,3.7,0,0.96
 48-58,0,0,0,0,16.31,0,505.09,0,0.92,5.14,70.83,0,0,1.85,0,0,0,1.8,0,0,134.27,0,1.59,13.62,848.3,0,30.16,5.13,0,0.59,1.31,0,0,1.22,0,0,164.27,0,0.42,4.35,0,2.36
 60-70,0,0,1.23,0,11.64,2.72,474.01,0,0,1.34,39.42,0,0,3.77,0,0,6.5,1.69,0,8.52,161.21,3.18,6.7,12.14,590.88,1.1,20.96,5.48,0,0,0,0,0,3.18,0,0,82.42,0.81,0.99,1.69,1.13,1.82
 72-82,0,0,3.41,0.56,10.16,4.79,315.66,0.75,0,5.03,56.9,2.66,0,1.13,0,1.7,0,2.79,0,0,125.92,0,7.46,18.03,456.59,0,36.17,13.58,0,0.8,4.32,0,0,1.15,0,0,61.25,0,5.16,3.69,3.13,0
 84-94,0,0,4.04,0.59,21.55,0,290.43,0,3.41,3.76,53.88,7.48,0,1,1.21,6.18,4.09,2.45,1.71,0,164.69,0,14.38,12.53,350.9,1.85,28.69,23.51,0,0,8.07,0,0,2.72,0,0,57.53,0,3.3,6.8,0,6.26
 96-106,0,0,3.37,0,14.98,0,177.74,0,0.56,2.78,37.66,3.02,0,0,0,0.86,0,4.66,1.54,0,95.64,0,3.33,7.44,275.92,0,51.33,21.57,0,0.87,0.75,0,0,0.82,0,0,23.5,0.61,1.85,5.56,3.89,0
108-118,0,0,7.69,0,16.5,0,204.23,0,0.43,7.68,53.59,3.28,0,0.69,2.58,4.31,1.61,11.09,0.73,0.84,161.73,0,3.39,17.15,404.21,7.38,30.54,10.3,0,1.23,2.1,0,0,1.07,0,0,20.45,0,0,7.4,1.99,0
120,0,0,14.01,0,13.87,3.66,196.94,0,4.28,9.39,77.54,6.27,0,3.83,0,0,1.11,7.41,18.25,0,144.57,0,14.57,4.81,470.14,0,19.82,40.36,0,18.18,0,0,0,0,0,0,23.35,2.82,0,5.83,4.88,0
