stage,epidermis,fin.epithelia,hatching.gland,mesenchyme,muscle,neural,paraxial.mesoderm,periderm
  7-9,0,0,5.75,0,0,0,0,0
 10-12,0,0,0,0,0,0,3.98,0
 14-21,1,0,0,0,0,0,0,0
 24-34,0,0,0,0,1.03,0,0,0
 60-70,0,0,0,0,0,5,0,0
 72-82,7.14,0,0,0,0,0,0,0
 84-94,6.74,0.7,0,0,0,0,0,0
 96-106,5.22,0,0,0,0,0,0,0
108-118,9.86,0,0,1.85,0,0,0,0
120,39.71,0,0,0,0,0,0,1.68
