stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,12.09,328.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,51.17,640.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.62,38.08,0,0,26.87,0,38.15,0,0,0,0,0,0,0,0,0,0,0
  7-9,44.35,20.55,0,63.64,0,0,80.82,0,0,0,0,0,38.32,0,0,0,0,0,0,0,0,0,0,0,776.66,27.25,0,0,273.77,0,7.1,10.57,0,0,0,0,0,0,0,0,0,0
 10-12,0,23.17,0,84.11,0,0,102.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787.47,12.14,0,0,303.75,0,11.77,0,0,17.76,0,4.51,0,0,0,0,0,0
 14-21,0,0,0,6.33,34.61,3.98,12.42,0,0,0,6.9,1.08,3.06,0,0,0,0,0,0,0,14.64,0,0,20.85,204.9,7.59,6.52,1.59,10.06,0,3.22,0,46.07,1.89,10.52,25,82.61,0,0,1.95,0,0
 24-34,0,0,0,7.13,15.3,0.89,29.42,0,0.78,0,14.61,0,1.41,0.75,0,3.2,0,0.74,0,0,40.96,0,0,13.66,550.7,0.65,0.85,4.93,0,0,10.78,0,1.96,1.94,0,6.16,118.53,0,0,22.86,0,0
 36-46,0,0,0,0,10.15,0,67.06,0,6.78,1.3,20.13,0,0,0,0.56,5.2,0,1.26,0,0,58.98,0,0,16.85,527.9,4.15,2.64,7.54,0,0,32.98,0,0,0,0,0.83,131.16,0,0,8.55,0.78,0.93
 48-58,0,0,0,0,2.57,0,112.46,0,0.5,0.86,40.52,0,3.63,2.04,0,0.44,0,0,6.33,8.44,52.68,0,0.95,9.81,396.47,0.72,4.22,0.7,0,0,5.61,0,0,0.87,2.17,0,86.56,0,0.91,5.46,0,0
 60-70,0,0,0,0,20.39,0.71,242.53,0.59,9.83,10.38,43.43,0,0,0.88,0.72,0.59,0,0,0.87,0,64.13,3.24,2.57,5.42,382.62,3.33,3.28,0,0,1.95,11.43,0,0,0,0,0,77.59,0,0,2.52,0,0
 72-82,0,0,0,0,9.93,13.76,219.25,0,1.19,8.34,53.01,0,0.59,0.56,7.62,0,0,0.84,0,0,95.36,0.5,1.28,12.22,392.7,0,3.91,1.49,0,0,8.13,0,0,1.72,0,0,67.39,0,1.54,6.76,4.66,0.5
 84-94,0,0,0.66,0,14.94,19.89,187.92,0,5.9,4.17,43.65,1.76,4.93,10.77,3.19,2.56,2.25,2.82,0,0,105.58,0,5.27,13.69,335.01,0,3.82,5.81,0,4.17,36.75,0,0,2.33,0,0,76.09,3.87,0.58,15.88,6.11,1.48
 96-106,0,0,0,0,12.41,15.96,147.84,0,1.32,4.43,61.74,6.01,0,6.5,4.8,4.49,4.33,4.84,0,0,116.13,4.36,4.49,4.28,292.48,1.23,7.79,8.1,0,3.11,40.44,0,0,0.73,0,0,35.58,1.72,3.98,6.66,5.88,16.77
108-118,0,0,0,0,20.24,7.54,239.76,0,2.19,4.07,62.9,2.95,0,1.43,4.29,6.33,2.55,5.87,1.47,2.16,107.27,5.64,4.88,12.41,373.51,0.8,1.93,9.41,0,0,24.28,0,0,1.8,0,0,23.92,3.51,0,15.72,1.57,1.85
120,0,0,4.32,0,39.77,15.76,153.87,0,7.36,3.18,69.04,0,0,0,10.24,1.61,0,0,0,0,131.8,5.12,5.53,1.56,462.92,3.27,0,8.6,0,2.03,12.89,0,0,1.04,0,0,15.46,0,0,25.99,2.27,0
